country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,,6.6,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2010/11,"significantly lower than the previous two drought years [as of 2011-02-11, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.5,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2010/11,"significantly lower than the previous two drought years [as of 2011-02-11, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.7,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2010/11,"earlier forecast for wheat only, from an earlier brief -- see 2011-02-11 for the revised 1.5 Mt figure [as of 2010-11-09, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,5.7,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2011/12,"following the good 2011 wheat harvest [as of 2012-02-14, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.3,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2011/12,"following the good 2011 wheat harvest [as of 2012-02-14, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,5.7,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2011/12,"preliminary estimate, similar to 2010/11 level [as of 2011-05-30, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,7.3,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2012/13,"preliminary forecast [as of 2012-04-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.7,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2012/13,"preliminary forecast [as of 2012-04-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,7.5,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2012/13,"revised forecast, some 10% below the previous year [as of 2012-10-18, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.7,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2012/13,"revised forecast, some 10% below the previous year [as of 2012-10-18, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,9.4,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2013/14,"early-season forecast [as of 2013-07-30, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,2.0,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2013/14,"early-season forecast [as of 2013-07-30, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,11.0,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2013/14,"revised up from the 9.4 Mt / 2.0 Mt-wheat figures in the 2013-07-30 brief; about 25% less than 2012/13's high level but still 8% above the 5-year average [as of 2013-09-28, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,4.0,million metric tons,maize,maize,fao-giews:iran-country-briefs,2013/14,"revised up from the 9.4 Mt / 2.0 Mt-wheat figures in the 2013-07-30 brief; about 25% less than 2012/13's high level but still 8% above the 5-year average [as of 2013-09-28, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,4.0,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2013/14,"revised up from the 9.4 Mt / 2.0 Mt-wheat figures in the 2013-07-30 brief; about 25% less than 2012/13's high level but still 8% above the 5-year average [as of 2013-09-28, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.2,million metric tons,barley,barley,fao-giews:iran-country-briefs,2013/14,"revised up from the 9.4 Mt / 2.0 Mt-wheat figures in the 2013-07-30 brief; about 25% less than 2012/13's high level but still 8% above the 5-year average [as of 2013-09-28, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.5,million metric tons,rice,rice,fao-giews:iran-country-briefs,2013/14,"revised up from the 9.4 Mt / 2.0 Mt-wheat figures in the 2013-07-30 brief; about 25% less than 2012/13's high level but still 8% above the 5-year average [as of 2013-09-28, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,12.6,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2014/15,"about 14% more than 2013/14 and some 34% above the 5-year average [as of 2014-08-21, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,4.8,million metric tons,maize,maize,fao-giews:iran-country-briefs,2014/15,"about 14% more than 2013/14 and some 34% above the 5-year average [as of 2014-08-21, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,6.0,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2014/15,"about 14% more than 2013/14 and some 34% above the 5-year average [as of 2014-08-21, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.0,million metric tons,barley,barley,fao-giews:iran-country-briefs,2014/15,"about 14% more than 2013/14 and some 34% above the 5-year average [as of 2014-08-21, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.6,million metric tons,rice,rice,fao-giews:iran-country-briefs,2014/15,"about 14% more than 2013/14 and some 34% above the 5-year average [as of 2014-08-21, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,14.9,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2015/16,"early-season forecast, about 30% above the 5-year average [as of 2015-06-29, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,5.3,million metric tons,maize,maize,fao-giews:iran-country-briefs,2015/16,"early-season forecast, about 30% above the 5-year average [as of 2015-06-29, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,6.3,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2015/16,"early-season forecast, about 30% above the 5-year average [as of 2015-06-29, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.7,million metric tons,barley,barley,fao-giews:iran-country-briefs,2015/16,"early-season forecast, about 30% above the 5-year average [as of 2015-06-29, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.6,million metric tons,rice,rice,fao-giews:iran-country-briefs,2015/16,"early-season forecast, about 30% above the 5-year average [as of 2015-06-29, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,10.0,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2015/16,"revised down sharply from the 14.9 Mt / 6.3 Mt-wheat figures in the 2015-06-29 brief, reflecting the above-average 2015 wheat harvest becoming clear; about 12% below the 5-year average [as of 2016-02-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,5.3,million metric tons,maize,maize,fao-giews:iran-country-briefs,2015/16,"revised down sharply from the 14.9 Mt / 6.3 Mt-wheat figures in the 2015-06-29 brief, reflecting the above-average 2015 wheat harvest becoming clear; about 12% below the 5-year average [as of 2016-02-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,2.2,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2015/16,"revised down sharply from the 14.9 Mt / 6.3 Mt-wheat figures in the 2015-06-29 brief, reflecting the above-average 2015 wheat harvest becoming clear; about 12% below the 5-year average [as of 2016-02-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.4,million metric tons,barley,barley,fao-giews:iran-country-briefs,2015/16,"revised down sharply from the 14.9 Mt / 6.3 Mt-wheat figures in the 2015-06-29 brief, reflecting the above-average 2015 wheat harvest becoming clear; about 12% below the 5-year average [as of 2016-02-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.2,million metric tons,rice,rice,fao-giews:iran-country-briefs,2015/16,"revised down sharply from the 14.9 Mt / 6.3 Mt-wheat figures in the 2015-06-29 brief, reflecting the above-average 2015 wheat harvest becoming clear; about 12% below the 5-year average [as of 2016-02-19, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,9.9,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2016/17,"about 18% below the previous year and the 5-year average [as of 2016-09-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,5.3,million metric tons,maize,maize,fao-giews:iran-country-briefs,2016/17,"about 18% below the previous year and the 5-year average [as of 2016-09-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,2.2,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2016/17,"about 18% below the previous year and the 5-year average [as of 2016-09-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.4,million metric tons,barley,barley,fao-giews:iran-country-briefs,2016/17,"about 18% below the previous year and the 5-year average [as of 2016-09-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.1,million metric tons,rice,rice,fao-giews:iran-country-briefs,2016/17,"about 18% below the previous year and the 5-year average [as of 2016-09-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,11.3,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2017/18,"about 9% above the previous year, 12% below the 5-year average [as of 2017-06-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,8.5,million metric tons,maize,maize,fao-giews:iran-country-briefs,2017/18,"about 9% above the previous year, 12% below the 5-year average [as of 2017-06-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,2.0,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2017/18,"about 9% above the previous year, 12% below the 5-year average [as of 2017-06-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.2,million metric tons,barley,barley,fao-giews:iran-country-briefs,2017/18,"about 9% above the previous year, 12% below the 5-year average [as of 2017-06-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.3,million metric tons,rice,rice,fao-giews:iran-country-briefs,2017/18,"about 9% above the previous year, 12% below the 5-year average [as of 2017-06-26, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,12.4,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2018/19,"about 10% above the previous year's low level [as of 2018-07-04, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,7.5,million metric tons,maize,maize,fao-giews:iran-country-briefs,2018/19,"about 10% above the previous year's low level [as of 2018-07-04, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.0,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2018/19,"about 10% above the previous year's low level [as of 2018-07-04, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,2.5,million metric tons,barley,barley,fao-giews:iran-country-briefs,2018/19,"about 10% above the previous year's low level [as of 2018-07-04, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.4,million metric tons,rice,rice,fao-giews:iran-country-briefs,2018/19,"about 10% above the previous year's low level [as of 2018-07-04, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,1.3,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2024/25,"wheat only; less than half the 5-year average, driven by the above-average 2024 harvest [as of 2025-04-30, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,22.0,million metric tons,total_cereal,total cereal,fao-giews:iran-country-briefs,2025/26,"nearly 30% above the 5-year average, driven by higher wheat and maize imports [as of 2026-06-10, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,11.0,million metric tons,maize,maize,fao-giews:iran-country-briefs,2026/27,"preliminary forecast; wheat about 25% below average (abundant carryover stocks), maize about 9% above average [as of 2026-06-10, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
IRN,Iran,,3.0,million metric tons,wheat,wheat,fao-giews:iran-country-briefs,2026/27,"preliminary forecast; wheat about 25% below average (abundant carryover stocks), maize about 9% above average [as of 2026-06-10, FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF]"
