country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,2011,375275,billion rials,agriculture_hunting_forestry_and_fishing_current_prices,"Agriculture, hunting, forestry and fishing, current prices",sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2014,1060717,billion rials,agriculture_hunting_forestry_and_fishing_current_prices,"Agriculture, hunting, forestry and fishing, current prices",sci-amar:statistical-yearbook-1399,1393,Revised figures (marked '(1)' in source).
IRN,Iran,2015,1164204,billion rials,agriculture_hunting_forestry_and_fishing_current_prices,"Agriculture, hunting, forestry and fishing, current prices",sci-amar:statistical-yearbook-1399,1394,Revised figures (marked '(1)' in source).
IRN,Iran,2016,1326002,billion rials,agriculture_hunting_forestry_and_fishing_current_prices,"Agriculture, hunting, forestry and fishing, current prices",sci-amar:statistical-yearbook-1399,1395,Revised figures (marked '(1)' in source).
IRN,Iran,2017,1504381,billion rials,agriculture_hunting_forestry_and_fishing_current_prices,"Agriculture, hunting, forestry and fishing, current prices",sci-amar:statistical-yearbook-1399,1396,Revised figures (marked '(1)' in source).
IRN,Iran,2018,2196383,billion rials,agriculture_hunting_forestry_and_fishing_current_prices,"Agriculture, hunting, forestry and fishing, current prices",sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2011,1750662,billion rials,mining_and_quarrying_current_prices,"Mining and quarrying, current prices",sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2014,2283502,billion rials,mining_and_quarrying_current_prices,"Mining and quarrying, current prices",sci-amar:statistical-yearbook-1399,1393,Revised figures (marked '(1)' in source).
IRN,Iran,2015,1374771,billion rials,mining_and_quarrying_current_prices,"Mining and quarrying, current prices",sci-amar:statistical-yearbook-1399,1394,Revised figures (marked '(1)' in source).
IRN,Iran,2016,1992378,billion rials,mining_and_quarrying_current_prices,"Mining and quarrying, current prices",sci-amar:statistical-yearbook-1399,1395,Revised figures (marked '(1)' in source).
IRN,Iran,2017,2766893,billion rials,mining_and_quarrying_current_prices,"Mining and quarrying, current prices",sci-amar:statistical-yearbook-1399,1396,Revised figures (marked '(1)' in source).
IRN,Iran,2018,4897498,billion rials,mining_and_quarrying_current_prices,"Mining and quarrying, current prices",sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2011,980234,billion rials,manufacturing_current_prices,"Manufacturing, current prices",sci-amar:statistical-yearbook-1399,1390,
