country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1974,75,million USD,foreign_investment_ibrd_loan_to_iran_under_treasury_review,Foreign investment — IBRD loan to Iran under Treasury review,frus-iran-1973-76-oil-boom-era,Jan 1974,"Ambassador Helms urged the US not to block the loan. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 53 (Jan 29 1974), PDF p.214]"
IRN,Iran,1974,18 billion or more,USD,foreign_investment_oecd_countries_economic_deals_with_iran,Foreign investment — OECD countries' economic deals with Iran,frus-iran-1973-76-oil-boom-era,,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 62 (June 26 1974), PDF p.239]"
IRN,Iran,1974,over 30,count,foreign_investment_heads_of_state_ministers_economic_delegations_visiting_tehran_seeking_aid_or_trade,Foreign investment — Heads of state/ministers/economic delegations visiting Tehran seeking aid or trade,frus-iran-1973-76-oil-boom-era,past six months (from mid-1974),"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 62 (June 26 1974), PDF p.239]"
IRN,Iran,1975,300,million USD,foreign_investment_proposed_iranian_government_investment_in_pan_american_airlines,Foreign investment — Proposed Iranian Government investment in Pan American Airlines,frus-iran-1973-76-oil-boom-era,negotiated Feb 1975,"Pan Am was financially weakened by oil price increases and sought the investment to avoid bankruptcy. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 102 (Feb 11 1975), PDF p.348]"
IRN,Iran,1975,approximately 245 million (20-30% of Pan Am debt),million USD / percent,foreign_investment_iran_s_proposed_resulting_stake_in_pan_am_debt,Foreign investment — Iran's proposed resulting stake in Pan Am debt,frus-iran-1973-76-oil-boom-era,after completion (proposed terms),"Plus 55% of Intercontinental Hotels Corp stock and warrants for up to 13% of Pan Am equity. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 102 (Feb 11 1975), PDF p.348]"
IRN,Iran,1975,25-30,percent,foreign_investment_proposed_uranium_enrichment_associates_uea_ownership_shares_japan,Foreign investment — Proposed Uranium Enrichment Associates (UEA) ownership shares -- Japan,frus-iran-1973-76-oil-boom-era,Dec 1974 possible lineup,"Possible investor lineup discussed in December 1974; only Iran ultimately indicated firm willingness to invest. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 107 (March 2 1975), PDF p.362]"
IRN,Iran,1975,about 12,percent,foreign_investment_proposed_uea_ownership_shares_germany_and_france_combined,Foreign investment — Proposed UEA ownership shares -- Germany and France combined,frus-iran-1973-76-oil-boom-era,Dec 1974 possible lineup,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 107 (March 2 1975), PDF p.362]"
IRN,Iran,1975,about 10 (initial) -> offered to increase to 30,percent,foreign_investment_proposed_uea_ownership_shares_iran,Foreign investment — Proposed UEA ownership shares -- Iran,frus-iran-1973-76-oil-boom-era,"Dec 1974 possible lineup, later revised","Iran's 10% roughly equaled its projected reactor fueling need in the 1980s; Iran offered to raise this to 30% to break the investment impasse. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 107 (March 2 1975), PDF p.362]"
IRN,Iran,1975,"8,000 MW / 5-6 billion USD",megawatts / billion USD,foreign_investment_sale_of_us_dual_purpose_nuclear_power_desalinization_plants_to_iran_planned_capacity_and_value,"Foreign investment — Sale of US dual-purpose nuclear power/desalinization plants to Iran, planned capacity and value",frus-iran-1973-76-oil-boom-era,unstated period,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 108 (March 1975), PDF p.364]"
IRN,Iran,1975,about 1,billion USD,foreign_investment_iran_s_planned_investment_in_the_uea_uranium_enrichment_plant,Foreign investment — Iran's planned investment in the UEA uranium enrichment plant,frus-iran-1973-76-oil-boom-era,planned,"For 20 percent of the financing, linked to the enriched-uranium fuel supply commitment. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 108 (March 1975), PDF p.364]"
IRN,Iran,1980,300,million USD (estimated contract totals),foreign_investment_planned_us_iran_housing_construction_program,Foreign investment — Planned US-Iran housing construction program,frus-iran-1973-76-oil-boom-era,next five years (from March 1975),"20 factories to build prefabricated housing, 100,000 apartments and other units over five years. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 108 (March 1975), PDF p.364]"
IRN,Iran,1980,300,million USD (estimated contract totals),foreign_investment_planned_us_iran_hospital_construction_program,Foreign investment — Planned US-Iran hospital construction program,frus-iran-1973-76-oil-boom-era,next five years (from March 1975),"5 hospitals, 3,000 beds total. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 108 (March 1975), PDF p.364]"
IRN,Iran,1980,1.5,billion USD (potential),foreign_investment_potential_us_company_participation_in_iran_infrastructure_roads_and_ports,Foreign investment — Potential US company participation in Iran infrastructure (roads and ports),frus-iran-1973-76-oil-boom-era,potential,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 108 (March 1975), PDF p.364]"
