country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
SAU,Saudi Arabia,2014,32,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2017-18,
SAU,Saudi Arabia,2015,0,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2017-18,flag=r
SAU,Saudi Arabia,2016,0,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2017-18,flag=r
SAU,Saudi Arabia,2017,0,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2017-18,
SAU,Saudi Arabia,2018,0,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2017-18,
SAU,Saudi Arabia,2014,1086,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2017-18,flag=r
SAU,Saudi Arabia,2015,797,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2016,625,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2017,1016,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2020-21,flag=r
SAU,Saudi Arabia,2018,438,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2020-21,
SAU,Saudi Arabia,2019,297,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2020,282,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2021,572,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2023,flag=r
SAU,Saudi Arabia,2022,600,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2023,flag=r
SAU,Saudi Arabia,2023,600,"metric tons, gross weight",bauxite_low_grade,"Bauxite, low grade",usgs-minerals-yearbook:MYB3-2023,flag=e
SAU,Saudi Arabia,2014,57223,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2017-18,
SAU,Saudi Arabia,2015,61900,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2016,55943,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2017,47128,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2020-21,flag=r
SAU,Saudi Arabia,2018,41937,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2020-21,flag=r
SAU,Saudi Arabia,2019,44341,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2020,53418,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2021,53699,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2022,52373,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2023,flag=r
SAU,Saudi Arabia,2023,49194,"metric tons, gross weight",cement_hydraulic,"Cement, hydraulic",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2014,106,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2017-18,
SAU,Saudi Arabia,2015,187,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2016,196,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2017,206,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2020-21,
SAU,Saudi Arabia,2018,216,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2020-21,
SAU,Saudi Arabia,2019,227,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2020,213,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2021,266,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2023,flag=r
SAU,Saudi Arabia,2022,279,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2023,flag=r
SAU,Saudi Arabia,2023,280,"metric tons, gross weight",clay_kaolin,"Clay, Kaolin",usgs-minerals-yearbook:MYB3-2023,flag=e
SAU,Saudi Arabia,2014,7220,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2017-18,
SAU,Saudi Arabia,2015,7650,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2016,9240,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2019,
SAU,Saudi Arabia,2017,9702,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2020-21,
SAU,Saudi Arabia,2018,10187,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2020-21,
SAU,Saudi Arabia,2019,10696,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2020,7147,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2023,
SAU,Saudi Arabia,2021,9161,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2023,flag=r
SAU,Saudi Arabia,2022,8569,"metric tons, gross weight",clay_unspecified,"Clay, Unspecified",usgs-minerals-yearbook:MYB3-2023,flag=r
