country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed
ARG,Argentina,1979,250000,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1983,219999.998807907,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1985,330000.013113022,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1986,59999.9986588955,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1987,1309999.9427795399,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1988,3779999.97138977,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1989,2619999.8855590797,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1990,1899999.97615814,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1991,2950000.04768372,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1992,3740000.00953674,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1993,6360000.1335144,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1994,5170000.07629395,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1995,26799999.237060502,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1996,18510000.2288818,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
ARG,Argentina,1997,13890000.3433228,,DC.DAC.CECL.CD,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",wdi,false
