country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,1951,189,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1950/51
IRN,Iran,1951,658,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1950/51
IRN,Iran,1951,847,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1950/51
IRN,Iran,1952,283,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1951/52
IRN,Iran,1952,408,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1951/52
IRN,Iran,1952,691,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1951/52
IRN,Iran,1953,351,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1952/53
IRN,Iran,1953,254,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1952/53
IRN,Iran,1953,605,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1952/53
IRN,Iran,1954,443,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1953/54
IRN,Iran,1954,460,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1953/54
IRN,Iran,1954,903,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1953/54
IRN,Iran,1955,480,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1954/55
IRN,Iran,1955,581,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1954/55
IRN,Iran,1955,1061,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1954/55
IRN,Iran,1956,508,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1955/56
IRN,Iran,1956,891,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1955/56
IRN,Iran,1956,1399,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1955/56
IRN,Iran,1957,464,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1956/57
IRN,Iran,1957,1004,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1956/57
IRN,Iran,1957,1468,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1956/57
IRN,Iran,1958,437,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1957/58
IRN,Iran,1958,966,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1957/58
IRN,Iran,1958,1403,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1957/58
IRN,Iran,1959,,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1958/59
IRN,Iran,1959,,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1958/59
IRN,Iran,1959,,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1958/59
IRN,Iran,1960,310,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_exports,Ocean Trade Tonnage (Excl. Petroleum Products) — Exports,wb1962-transporttable7-ocean-trade,1959/60
IRN,Iran,1960,1060,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_imports,Ocean Trade Tonnage (Excl. Petroleum Products) — Imports,wb1962-transporttable7-ocean-trade,1959/60
IRN,Iran,1960,1370,1000 metric tons,ocean_trade_tonnage_excl_petroleum_products_total,Ocean Trade Tonnage (Excl. Petroleum Products) — Total,wb1962-transporttable7-ocean-trade,1959/60
