country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
RUS,Russia,2015,1500,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2019,flag=e
RUS,Russia,2016,1500,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2019,flag=e
RUS,Russia,2017,1500,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2020-21,flag=e
RUS,Russia,2018,0,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2019,2226,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2020,500,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2021,800,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2022,"flag=r, e"
RUS,Russia,2022,500,"metric tons, gross weight",arsenic_trioxide_white,"Arsenic trioxide, white",usgs-minerals-yearbook:MYB3-2022,flag=e
RUS,Russia,2014,1500,"metric tons, gross weight",arsenic_trioxide_whitee,"Arsenic trioxide, whitee",usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2015,1500,"metric tons, gross weight",arsenic_trioxide_whitee,"Arsenic trioxide, whitee",usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2016,1500,"metric tons, gross weight",arsenic_trioxide_whitee,"Arsenic trioxide, whitee",usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2017,1500,"metric tons, gross weight",arsenic_trioxide_whitee,"Arsenic trioxide, whitee",usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2018,1500,"metric tons, gross weight",arsenic_trioxide_whitee,"Arsenic trioxide, whitee",usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2014,733067,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2015,650375,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2019,
RUS,Russia,2016,691712,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2019,
RUS,Russia,2017,714105,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2020-21,
RUS,Russia,2018,752917,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2019,790000,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2020,708000,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2021,750000,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2022,750000,"metric tons, gross weight",asbestos,Asbestos,usgs-minerals-yearbook:MYB3-2022,flag=e
RUS,Russia,2014,360000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2017-18,"flag=r, e"
RUS,Russia,2015,361000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2019,
RUS,Russia,2016,434000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2019,
RUS,Russia,2017,178000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2020-21,
RUS,Russia,2018,163000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2019,228000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2020,287000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2021,250000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2022,"flag=r, e"
RUS,Russia,2022,250000,"metric tons, gross weight",barite,Barite,usgs-minerals-yearbook:MYB3-2022,flag=e
RUS,Russia,2014,81234,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2017-18,
RUS,Russia,2015,80000,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2019,
RUS,Russia,2016,78800,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2019,
RUS,Russia,2017,78800,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2020-21,flag=r
RUS,Russia,2018,75100,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2019,81800,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2022,
RUS,Russia,2020,80000,"metric tons, gross weight",boron,Boron,usgs-minerals-yearbook:MYB3-2022,flag=e
