country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,2000,4063351,,direct_premium_million_irr,Direct premium million irr,bimeh-markazi-iran:annualreport20052006,1379
IRN,Iran,2000,35.33,,growth_rate_pct,Growth rate pct,bimeh-markazi-iran:annualreport20052006,1379
IRN,Iran,2001,5739701,,direct_premium_million_irr,Direct premium million irr,bimeh-markazi-iran:annualreport20052006,1380
IRN,Iran,2001,41.26,,growth_rate_pct,Growth rate pct,bimeh-markazi-iran:annualreport20052006,1380
IRN,Iran,2002,9178790,,direct_premium_million_irr,Direct premium million irr,bimeh-markazi-iran:annualreport20052006,1381
IRN,Iran,2002,59.92,,growth_rate_pct,Growth rate pct,bimeh-markazi-iran:annualreport20052006,1381
IRN,Iran,2003,12743404,,direct_premium_million_irr,Direct premium million irr,bimeh-markazi-iran:annualreport20052006,1382
IRN,Iran,2003,38.84,,growth_rate_pct,Growth rate pct,bimeh-markazi-iran:annualreport20052006,1382
IRN,Iran,2004,17317627,,direct_premium_million_irr,Direct premium million irr,bimeh-markazi-iran:annualreport20052006,1383
IRN,Iran,2004,35.89,,growth_rate_pct,Growth rate pct,bimeh-markazi-iran:annualreport20052006,1383
IRN,Iran,2005,21503363,,direct_premium_million_irr,Direct premium million irr,bimeh-markazi-iran:annualreport20052006,1384
IRN,Iran,2005,24.17,,growth_rate_pct,Growth rate pct,bimeh-markazi-iran:annualreport20052006,1384
