country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
SUN,USSR (Soviet Union),1913,100,1913=100,workers_employees_in_national_economy_1913_100,Workers/employees in national economy (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1913
SUN,USSR (Soviet Union),1928,95,1913=100,workers_employees_in_national_economy_1913_100,Workers/employees in national economy (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1928
SUN,USSR (Soviet Union),1940,274,1913=100,workers_employees_in_national_economy_1913_100,Workers/employees in national economy (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1940
SUN,USSR (Soviet Union),1950,341,1913=100,workers_employees_in_national_economy_1913_100,Workers/employees in national economy (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1950
SUN,USSR (Soviet Union),1955,424,1913=100,workers_employees_in_national_economy_1913_100,Workers/employees in national economy (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1955
SUN,USSR (Soviet Union),1956,443,1913=100,workers_employees_in_national_economy_1913_100,Workers/employees in national economy (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1956
SUN,USSR (Soviet Union),1913,100,1913=100,fixed_productive_assets_all_sectors_1913_100,"Fixed productive assets, all sectors (1913=100)",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1913
SUN,USSR (Soviet Union),1928,136,1913=100,fixed_productive_assets_all_sectors_1913_100,"Fixed productive assets, all sectors (1913=100)",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1928
SUN,USSR (Soviet Union),1940,603,1913=100,fixed_productive_assets_all_sectors_1913_100,"Fixed productive assets, all sectors (1913=100)",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1940
SUN,USSR (Soviet Union),1950,806,1913=100,fixed_productive_assets_all_sectors_1913_100,"Fixed productive assets, all sectors (1913=100)",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1950
SUN,USSR (Soviet Union),1955,1329,1913=100,fixed_productive_assets_all_sectors_1913_100,"Fixed productive assets, all sectors (1913=100)",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1955
SUN,USSR (Soviet Union),1956,1480,1913=100,fixed_productive_assets_all_sectors_1913_100,"Fixed productive assets, all sectors (1913=100)",ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1956
SUN,USSR (Soviet Union),1913,100,1913=100,national_income_1913_100,National income (1913=100),ussr-russia-historical:narodnoe-khozyaistvo-yearbooks:narodnoe-khoziaistvo-sssr_1956.pdf p.34,1913
