country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1961,15000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1962,10000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1963,10000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1964,15000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1965,17000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1968,22087,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1970v3,
IRN,Iran,1969,21700,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1970v3,
IRN,Iran,1970,22940,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1970v3,flag=preliminary
IRN,Iran,1973,37500,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1975v3,flag=revised
IRN,Iran,1974,47500,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1975,53000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1975v3,flag=preliminary
IRN,Iran,1976,35000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1977,40000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1978,30000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1979,15000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1980,15000,metric tons,lead_content_of_concentrate_mine_output_metal_content,Lead - content of concentrate / mine output metal content,usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1961,1304,metric tons,lead_smelter_ingot_output,Lead - smelter/ingot output,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1962,400,metric tons,lead_smelter_ingot_output,Lead - smelter/ingot output,usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1963,500,metric tons,lead_smelter_ingot_output,Lead - smelter/ingot output,usgs-minerals-yearbook:MYB1965v4,flag=estimate
IRN,Iran,1968,183,metric tons,lead_smelter_ingot_output,Lead - smelter/ingot output,usgs-minerals-yearbook:MYB1970v3,flag=revised
IRN,Iran,1969,180,metric tons,lead_smelter_ingot_output,Lead - smelter/ingot output,usgs-minerals-yearbook:MYB1970v3,flag=estimate
IRN,Iran,1970,180,metric tons,lead_smelter_ingot_output,Lead - smelter/ingot output,usgs-minerals-yearbook:MYB1970v3,flag=estimate/preliminary
