country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1973,10,million USD,foreign_aid_us_aid_held_back_from_jordan_kissinger_shah_discussion,Foreign aid — US aid held back from Jordan (Kissinger-Shah discussion),frus-iran-1973-76-oil-boom-era,,"To increase pressure on Saudi Arabia to contribute more to Jordan. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 27 (July 24 1973), PDF p.141]"
IRN,Iran,1973,about 30,million USD,foreign_aid_additional_jordan_aid_need_kissinger_estimate,Foreign aid — Additional Jordan aid need (Kissinger estimate),frus-iran-1973-76-oil-boom-era,,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 27 (July 24 1973), PDF p.141]"
IRN,Iran,1974,1,billion USD,foreign_aid_iran_advance_to_france_over_3_years,Foreign aid — Iran advance to France (over 3 years),frus-iran-1973-76-oil-boom-era,July 1974 (announced),"Prepayment of imports needed in joint ventures. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 62 (June 26 1974), PDF p.239]"
IRN,Iran,1974,1.2,billion USD,foreign_aid_iran_advance_loans_to_united_kingdom,Foreign aid — Iran advance/loans to United Kingdom,frus-iran-1973-76-oil-boom-era,July 1974 (announced),"Mostly in loans. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 62 (June 26 1974), PDF p.239]"
IRN,Iran,1974,nearly 1 (main text) / 870 million (footnote detail),billion / million USD,foreign_aid_iran_egypt_aid_and_development_pact,Foreign aid — Iran-Egypt aid and development pact,frus-iran-1973-76-oil-boom-era,May 1974 (signed),"Signed after visit of Egyptian Deputy PM Hegazi; main text says 'nearly one billion dollars', footnote citing telegram 4241 gives $870 million with details to be worked out later. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 62 (June 26 1974), PDF p.243]"
IRN,Iran,1974,roughly 1,billion USD,foreign_aid_iran_aid_to_india,Foreign aid — Iran aid to India,frus-iran-1973-76-oil-boom-era,1974 (Shah's stated aid commitments),"Per the Shah's remarks to Ambassador Helms. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 68 (July 24 1974), PDF p.259]"
IRN,Iran,1974,roughly 1,billion USD,foreign_aid_iran_aid_to_egypt,Foreign aid — Iran aid to Egypt,frus-iran-1973-76-oil-boom-era,1974 (Shah's stated aid commitments),"Per the Shah's remarks to Ambassador Helms. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 68 (July 24 1974), PDF p.259]"
IRN,Iran,1974,roughly 1,billion USD,foreign_aid_iran_aid_to_france,Foreign aid — Iran aid to France,frus-iran-1973-76-oil-boom-era,1974 (Shah's stated aid commitments),"Per the Shah's remarks to Ambassador Helms. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 68 (July 24 1974), PDF p.259]"
IRN,Iran,1974,1.2,billion USD,foreign_aid_iran_aid_to_united_kingdom,Foreign aid — Iran aid to United Kingdom,frus-iran-1973-76-oil-boom-era,1974 (Shah's stated aid commitments),"Per the Shah's remarks to Ambassador Helms. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 68 (July 24 1974), PDF p.259]"
IRN,Iran,1974,750,million USD,foreign_aid_iran_aid_to_pakistan,Foreign aid — Iran aid to Pakistan,frus-iran-1973-76-oil-boom-era,1974 (Shah's stated aid commitments),"Per the Shah's remarks to Ambassador Helms; plus smaller amounts to Syria, Senegal and others. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 68 (July 24 1974), PDF p.259]"
