country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1972,3970,fat-equivalent tons,high_value_consumption_fresh_milk_fat_equivalent_tons,"High value consumption, Fresh milk, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,5948,fat-equivalent tons,high_value_consumption_fresh_milk_fat_equivalent_tons,"High value consumption, Fresh milk, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,3729,fat-equivalent tons,high_value_consumption_yogurt_urban_fat_equivalent_tons,"High value consumption, Yogurt urban, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,5179,fat-equivalent tons,high_value_consumption_yogurt_urban_fat_equivalent_tons,"High value consumption, Yogurt urban, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,1250,fat-equivalent tons,high_value_consumption_cream_fat_equivalent_tons,"High value consumption, cream, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,2150,fat-equivalent tons,high_value_consumption_cream_fat_equivalent_tons,"High value consumption, cream, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,210,fat-equivalent tons,high_value_consumption_powdered_milk_fat_equivalent_tons,"High value consumption, Powdered milk, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,300,fat-equivalent tons,high_value_consumption_powdered_milk_fat_equivalent_tons,"High value consumption, Powdered milk, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,9528,fat-equivalent tons,low_value_consumption_yogurt_rural_fat_equivalent_tons,"Low value consumption, Yogurt rural, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,11100,fat-equivalent tons,low_value_consumption_yogurt_rural_fat_equivalent_tons,"Low value consumption, Yogurt rural, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,19968,fat-equivalent tons,low_value_consumption_cheese_fat_equivalent_tons,"Low value consumption, cheese, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,28652,fat-equivalent tons,low_value_consumption_cheese_fat_equivalent_tons,"Low value consumption, cheese, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,16960,fat-equivalent tons,low_value_consumption_butter_fat_equivalent_tons,"Low value consumption, butter, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,29040,fat-equivalent tons,low_value_consumption_butter_fat_equivalent_tons,"Low value consumption, butter, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,30461,fat-equivalent tons,low_value_consumption_butter_oil_fat_equivalent_tons,"Low value consumption, Butter oil, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,40100,fat-equivalent tons,low_value_consumption_butter_oil_fat_equivalent_tons,"Low value consumption, Butter oil, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1972,86076,fat-equivalent tons,consumption_total_total_fat_equivalent_tons,"Consumption total, total, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
IRN,Iran,1977,122469,fat-equivalent tons,consumption_total_total_fat_equivalent_tons,"Consumption total, total, Fat equivalent tons",wb1974-cep-statistical-appendix-dairy-consumption-supply,product column = '000 tons of the named dairy product
