country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1961,145,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1962,269,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1963,345,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1964,345,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1965v4,flag=estimate
IRN,Iran,1965,345,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1965v4,
IRN,Iran,1968,214222,metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1970v3,flag=revised
IRN,Iran,1969,235644,metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1970v3,
IRN,Iran,1970,252321,metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1970v3,
IRN,Iran,1973,350,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1974,400,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1975v3,
IRN,Iran,1975,400,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1975v3,flag=preliminary
IRN,Iran,1976,700,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1980v3,flag=estimate
IRN,Iran,1977,700,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1978,700,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1979,700,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1980v3,
IRN,Iran,1980,600,thousand metric tons,salt_rock,Salt (rock),usgs-minerals-yearbook:MYB1980v3,
