country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,1996,60055488,persons,both_total_population,"Both, Total population","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,36817789,persons,both_urban_resident,"Both, Urban resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,23026293,persons,both_rural_resident,"Both, Rural resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,211406,persons,both_non_resident,"Both, Non-resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,30515159,persons,male_total_population,"Male, Total population","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,18805023,persons,male_urban_resident,"Male, Urban resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,11604972,persons,male_rural_resident,"Male, Rural resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,105164,persons,male_non_resident,"Male, Non-resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,29540329,persons,female_total_population,"Female, Total population","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,18012766,persons,female_urban_resident,"Female, Urban resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,11421321,persons,female_rural_resident,"Female, Rural resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
IRN,Iran,1996,106242,persons,female_non_resident,"Female, Non-resident","SCI, 1375 (1996) Census, Selected Findings, Table B (ب)",1375
