REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
ESP,WB_ES_M_BREADY_T11,2021,11.045059,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
ESP,WB_ES_M_BREADY_T11,2021,2.793199,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
ESP,WB_ES_M_BREADY_T11,2021,10.90146,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
ESP,WB_ES_M_BREADY_T11,2021,2.118991,PT,_T,_T,_T,WB_ES_M_SECTOR_14,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_T11,2021,4.116546,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
ESP,WB_ES_M_BREADY_T11,2021,21.123688,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
ESP,WB_ES_M_BREADY_T11,2024,23.418022,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_T11,2024,17.231083,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_T11,2024,19.639109,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_T11,2024,28.387442,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_T11,2024,25.236689,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR18_MEDIAN,2024,2,D,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR18_MEDIAN,2024,3,D,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR18_MEDIAN,2024,2,D,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR18_MEDIAN,2024,2,D,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR18_MEDIAN,2024,3,D,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR24_MEDIAN,2024,3,D,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR24_MEDIAN,2024,2,D,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR24_MEDIAN,2024,0.083333,D,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR24_MEDIAN,2024,2,D,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
ESP,WB_ES_M_BREADY_TR24_MEDIAN,2024,3,D,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
ESP,WB_ES_M_T10,2021,33.465958,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
ESP,WB_ES_M_T10,2021,8.188751,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
ESP,WB_ES_M_T10,2021,30.569355,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
ESP,WB_ES_M_T10,2021,74.008682,PT,_T,_T,_T,WB_ES_M_SECTOR_14,_Z,_Z,True,A,A
ESP,WB_ES_M_T10,2021,12.01594,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
ESP,WB_ES_M_T10,2021,40.697254,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
ESP,WB_ES_M_T10,2024,42.349052,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
ESP,WB_ES_M_T10,2024,46.662037,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
ESP,WB_ES_M_T10,2024,36.646881,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
ESP,WB_ES_M_T10,2024,55.42321,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
ESP,WB_ES_M_T10,2024,40.654541,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
ESP,WB_ES_M_T9_ML,2021,26.328772,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
ESP,WB_ES_M_T9_ML,2021,18.671572,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
ESP,WB_ES_M_T9_ML,2021,32.212322,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
ESP,WB_ES_M_T9_ML,2021,9.311951,PT,_T,_T,_T,WB_ES_M_SECTOR_14,_Z,_Z,True,A,A
ESP,WB_ES_M_T9_ML,2021,19.368849,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
ESP,WB_ES_M_T9_ML,2021,35.93597,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
ESP,WB_ES_M_T9_ML,2024,53.334744,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
ESP,WB_ES_M_T9_ML,2024,50.034214,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
ESP,WB_ES_M_T9_ML,2024,51.41296,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
ESP,WB_ES_M_T9_ML,2024,49.798267,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
ESP,WB_ES_M_T9_ML,2024,55.324043,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
ESP,WB_ES_M_T7_ML,2021,50.04644,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
ESP,WB_ES_M_T7_ML,2021,35.325424,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
ESP,WB_ES_M_T7_ML,2021,52.918194,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
ESP,WB_ES_M_T7_ML,2021,26.017935,PT,_T,_T,_T,WB_ES_M_SECTOR_14,_Z,_Z,True,A,A
ESP,WB_ES_M_T7_ML,2021,73.306343,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
ESP,WB_ES_M_T7_ML,2021,56.013268,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
