REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
SAU,WB_ES_M_BREADY_T11,2022,0.300974,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,2.109844,PT,_T,_T,_T,WB_ES_M_SECTOR_2,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,0,PT,_T,_T,_T,WB_ES_M_SECTOR_5,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,0.24955,PT,_T,_T,_T,WB_ES_M_SECTOR_8,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,0,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,1.019589,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,0,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
SAU,WB_ES_M_BREADY_T11,2022,0.204171,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,8.949937,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,21.397467,PT,_T,_T,_T,WB_ES_M_SECTOR_2,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,6.109444,PT,_T,_T,_T,WB_ES_M_SECTOR_5,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,1.508518,PT,_T,_T,_T,WB_ES_M_SECTOR_8,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,0.933953,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,15.394323,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,7.204531,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
SAU,WB_ES_M_T10,2022,11.380927,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,4.381762,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,3.519586,PT,_T,_T,_T,WB_ES_M_SECTOR_2,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,18.406122,PT,_T,_T,_T,WB_ES_M_SECTOR_5,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,0.24955,PT,_T,_T,_T,WB_ES_M_SECTOR_8,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,9.068926,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,4.485972,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,4.299761,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
SAU,WB_ES_M_T9_ML,2022,0.967933,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,4.876878,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,11.052047,PT,_T,_T,_T,WB_ES_M_SECTOR_2,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,2.442503,PT,_T,_T,_T,WB_ES_M_SECTOR_5,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,0.405117,PT,_T,_T,_T,WB_ES_M_SECTOR_8,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,8.004843,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,19.011574,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,2.549923,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
SAU,WB_ES_M_T7_ML,2022,1.764475,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
SAU,WB_ES_S_BREADY_T11,2022,0.467907,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,True,A,A
SAU,WB_ES_S_BREADY_T11,2022,0.104805,PT,_T,_T,_T,WB_ES_S_SECTOR_2,_Z,_Z,True,A,A
