REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
VEN,WB_ES_M_BREADY_T11,2010,28.614607,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_M_T10,2010,41.599583,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_M_T9_ML,2010,52.847775,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_M_T7_ML,2010,43.67643,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_S_BREADY_T11,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_S_BREADY_T11,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_13,_Z,_Z,True,A,A
VEN,WB_ES_S_T7_ML,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_S_T7_ML,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_13,_Z,_Z,True,A,A
VEN,WB_ES_S_T9_ML,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_S_T9_ML,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_13,_Z,_Z,True,A,A
VEN,WB_ES_S_T10,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,True,A,A
VEN,WB_ES_S_T10,2010,0,PT,_T,_T,_T,WB_ES_S_SECTOR_13,_Z,_Z,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,28.561356,PT,_T,_T,_T,_T,_T,_T,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,5.295679,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_1,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,29.408697,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_2,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,4.478862,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_3,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,31.121725,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_4,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,19.812216,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_5,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,30.2078,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_6,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,28.614607,PT,_T,_T,_T,WB_ES_MAJOR_SECTOR_1,_T,_T,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,0,PT,_T,_T,_T,WB_ES_MAJOR_SECTOR_2,_T,_T,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,22.093563,PT,_T,_T,_T,_T,WB_ES_SIZE_1,_T,True,A,A
VEN,WB_ES_T_BREADY_T11,2010,30.976189,PT,_T,_T,_T,_T,WB_ES_SIZE_2,_T,True,A,A
VEN,WB_ES_T_T10,2010,41.522167,PT,_T,_T,_T,_T,_T,_T,True,A,A
VEN,WB_ES_T_T10,2010,5.295679,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_1,True,A,A
VEN,WB_ES_T_T10,2010,42.841549,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_2,True,A,A
VEN,WB_ES_T_T10,2010,38.303997,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_3,True,A,A
VEN,WB_ES_T_T10,2010,41.864315,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_4,True,A,A
VEN,WB_ES_T_T10,2010,27.39222,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_5,True,A,A
VEN,WB_ES_T_T10,2010,44.18119,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_6,True,A,A
VEN,WB_ES_T_T10,2010,41.599583,PT,_T,_T,_T,WB_ES_MAJOR_SECTOR_1,_T,_T,True,A,A
VEN,WB_ES_T_T10,2010,0,PT,_T,_T,_T,WB_ES_MAJOR_SECTOR_2,_T,_T,True,A,A
VEN,WB_ES_T_T10,2010,40.361244,PT,_T,_T,_T,_T,WB_ES_SIZE_1,_T,True,A,A
VEN,WB_ES_T_T10,2010,41.955612,PT,_T,_T,_T,_T,WB_ES_SIZE_2,_T,True,A,A
VEN,WB_ES_T_T7_ML,2010,43.59515,PT,_T,_T,_T,_T,_T,_T,True,A,A
VEN,WB_ES_T_T7_ML,2010,100,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_1,True,A,A
VEN,WB_ES_T_T7_ML,2010,41.540871,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_2,True,A,A
VEN,WB_ES_T_T7_ML,2010,4.478862,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_3,True,A,A
VEN,WB_ES_T_T7_ML,2010,47.753857,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_4,True,A,A
VEN,WB_ES_T_T7_ML,2010,36.684109,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_5,True,A,A
VEN,WB_ES_T_T7_ML,2010,44.895691,PT,_T,_T,_T,_T,_T,WB_ES_OTHER_6,True,A,A
VEN,WB_ES_T_T7_ML,2010,43.67643,PT,_T,_T,_T,WB_ES_MAJOR_SECTOR_1,_T,_T,True,A,A
