REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
NLD,WB_ES_M_BREADY_T11,2020,34.395267,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
NLD,WB_ES_M_BREADY_T11,2020,32.73658,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
NLD,WB_ES_M_BREADY_T11,2020,53.429947,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
NLD,WB_ES_M_BREADY_T11,2020,56.849827,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
NLD,WB_ES_M_BREADY_T11,2020,21.540087,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
NLD,WB_ES_M_T10,2020,55.766438,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
NLD,WB_ES_M_T10,2020,39.272156,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
NLD,WB_ES_M_T10,2020,71.42347,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
NLD,WB_ES_M_T10,2020,87.165024,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
NLD,WB_ES_M_T10,2020,47.077019,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
NLD,WB_ES_M_T9_ML,2020,55.717369,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
NLD,WB_ES_M_T9_ML,2020,52.268398,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
NLD,WB_ES_M_T9_ML,2020,66.35894,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
NLD,WB_ES_M_T9_ML,2020,61.482346,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
