REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
GRC,WB_ES_M_BREADY_T11,2018,3.383078,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
GRC,WB_ES_M_BREADY_T11,2018,1.815274,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_T11,2018,3.993472,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
GRC,WB_ES_M_BREADY_T11,2018,3.322628,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
GRC,WB_ES_M_BREADY_T11,2023,0.103052,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_T11,2023,0,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_T11,2023,0.163539,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_TR18_MEDIAN,2023,3,D,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_TR18_MEDIAN,2023,3,D,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_TR18_MEDIAN,2023,3,D,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_TR24_MEDIAN,2023,4,D,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_TR24_MEDIAN,2023,4,D,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
GRC,WB_ES_M_BREADY_TR24_MEDIAN,2023,5,D,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
GRC,WB_ES_M_T10,2018,19.499638,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
GRC,WB_ES_M_T10,2018,25.076756,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
GRC,WB_ES_M_T10,2018,25.397133,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
GRC,WB_ES_M_T10,2018,16.712772,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
GRC,WB_ES_M_T10,2023,17.730118,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
GRC,WB_ES_M_T10,2023,6.694991,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
GRC,WB_ES_M_T10,2023,24.207304,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
GRC,WB_ES_M_T9_ML,2018,26.507942,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
GRC,WB_ES_M_T9_ML,2018,13.106789,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
GRC,WB_ES_M_T9_ML,2018,10.401069,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
GRC,WB_ES_M_T9_ML,2018,33.925037,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
GRC,WB_ES_M_T9_ML,2023,2.106623,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
GRC,WB_ES_M_T9_ML,2023,1.443986,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
GRC,WB_ES_M_T9_ML,2023,2.497065,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
GRC,WB_ES_M_T7_ML,2018,44.120373,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
GRC,WB_ES_M_T7_ML,2018,36.805588,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
GRC,WB_ES_M_T7_ML,2018,46.904732,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
GRC,WB_ES_M_T7_ML,2018,43.861923,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
GRC,WB_ES_M_T7_ML,2023,7.362029,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
GRC,WB_ES_M_T7_ML,2023,3.270114,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
GRC,WB_ES_M_T7_ML,2023,9.763822,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
GRC,WB_ES_M_TR24_U,2023,11.765182,D,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
