REF_AREA,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,SEX,AGE,URBANISATION,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,LATEST_DATA,OBS_STATUS,FREQ
RUS,WB_ES_M_BREADY_T11,2012,16.413597,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
RUS,WB_ES_M_BREADY_T11,2012,40.548225,PT,_T,_T,_T,WB_ES_M_SECTOR_7,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2012,20.02644,PT,_T,_T,_T,WB_ES_M_SECTOR_10,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2012,9.269216,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
RUS,WB_ES_M_BREADY_T11,2012,14.978917,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
RUS,WB_ES_M_BREADY_T11,2012,20.531025,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
RUS,WB_ES_M_BREADY_T11,2012,8.386307,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,False,A,A
RUS,WB_ES_M_BREADY_T11,2012,5.096639,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
RUS,WB_ES_M_BREADY_T11,2012,7.56576,PT,_T,_T,_T,WB_ES_M_SECTOR_38,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,5.730347,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,0.324635,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,2.780155,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,2.496316,PT,_T,_T,_T,WB_ES_M_SECTOR_15,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,4.736039,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,0.626546,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
RUS,WB_ES_M_BREADY_T11,2019,8.282056,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2012,27.429966,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
RUS,WB_ES_M_T10,2012,51.442169,PT,_T,_T,_T,WB_ES_M_SECTOR_7,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2012,38.968029,PT,_T,_T,_T,WB_ES_M_SECTOR_10,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2012,18.088612,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
RUS,WB_ES_M_T10,2012,22.916281,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
RUS,WB_ES_M_T10,2012,24.217325,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
RUS,WB_ES_M_T10,2012,16.08386,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,False,A,A
RUS,WB_ES_M_T10,2012,20.266054,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
RUS,WB_ES_M_T10,2012,20.609655,PT,_T,_T,_T,WB_ES_M_SECTOR_38,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,13.834444,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,10.627759,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,9.180775,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,5.546742,PT,_T,_T,_T,WB_ES_M_SECTOR_15,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,13.690384,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,12.293633,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
RUS,WB_ES_M_T10,2019,16.123442,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2012,41.548988,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
RUS,WB_ES_M_T9_ML,2012,55.138195,PT,_T,_T,_T,WB_ES_M_SECTOR_7,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2012,46.337959,PT,_T,_T,_T,WB_ES_M_SECTOR_10,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2012,34.211971,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
RUS,WB_ES_M_T9_ML,2012,63.58194,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
RUS,WB_ES_M_T9_ML,2012,35.385811,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
RUS,WB_ES_M_T9_ML,2012,30.150074,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,False,A,A
RUS,WB_ES_M_T9_ML,2012,28.700747,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
RUS,WB_ES_M_T9_ML,2012,35.173874,PT,_T,_T,_T,WB_ES_M_SECTOR_38,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,20.397667,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,5.158844,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,19.444584,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,10.844695,PT,_T,_T,_T,WB_ES_M_SECTOR_15,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,22.424707,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,3.209233,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
RUS,WB_ES_M_T9_ML,2019,25.698761,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2012,49.147923,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,False,A,A
RUS,WB_ES_M_T7_ML,2012,60.779346,PT,_T,_T,_T,WB_ES_M_SECTOR_7,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2012,63.83147,PT,_T,_T,_T,WB_ES_M_SECTOR_10,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2012,41.503494,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,False,A,A
RUS,WB_ES_M_T7_ML,2012,63.408554,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,False,A,A
RUS,WB_ES_M_T7_ML,2012,46.819225,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,False,A,A
RUS,WB_ES_M_T7_ML,2012,23.358122,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,False,A,A
RUS,WB_ES_M_T7_ML,2012,39.628628,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,False,A,A
RUS,WB_ES_M_T7_ML,2012,42.209637,PT,_T,_T,_T,WB_ES_M_SECTOR_38,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,19.189587,PT,_T,_T,_T,WB_ES_M_SECTOR_1,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,5.196207,PT,_T,_T,_T,WB_ES_M_SECTOR_11,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,9.549055,PT,_T,_T,_T,WB_ES_M_SECTOR_12,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,42.613724,PT,_T,_T,_T,WB_ES_M_SECTOR_15,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,8.693797,PT,_T,_T,_T,WB_ES_M_SECTOR_17,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,5.815614,PT,_T,_T,_T,WB_ES_M_SECTOR_26,_Z,_Z,True,A,A
RUS,WB_ES_M_T7_ML,2019,25.629002,PT,_T,_T,_T,WB_ES_M_SECTOR_27,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2012,12.004754,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,False,A,A
RUS,WB_ES_S_BREADY_T11,2012,0.471615,PT,_T,_T,_T,WB_ES_S_SECTOR_2,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2012,0.477121,PT,_T,_T,_T,WB_ES_S_SECTOR_5,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2012,57.329353,PT,_T,_T,_T,WB_ES_S_SECTOR_6,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2012,14.844178,PT,_T,_T,_T,WB_ES_S_SECTOR_7,_Z,_Z,False,A,A
RUS,WB_ES_S_BREADY_T11,2012,0.396865,PT,_T,_T,_T,WB_ES_S_SECTOR_13,_Z,_Z,False,A,A
RUS,WB_ES_S_BREADY_T11,2012,7.943396,PT,_T,_T,_T,WB_ES_S_SECTOR_19,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2012,18.456156,PT,_T,_T,_T,WB_ES_S_SECTOR_20,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2019,9.285665,PT,_T,_T,_T,WB_ES_S_SECTOR_1,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2019,9.80223,PT,_T,_T,_T,WB_ES_S_SECTOR_7,_Z,_Z,True,A,A
RUS,WB_ES_S_BREADY_T11,2019,1.587806,PT,_T,_T,_T,WB_ES_S_SECTOR_13,_Z,_Z,True,A,A
