country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,2006,4,,state_owned_companies,state_owned_companies,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,15,,private_companies,private_companies,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,7857,,state_owned_employees,state_owned_employees,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,1928,,private_employees,private_employees,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,534,,number_of_branches,number_of_branches,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,7852,,number_of_agents,number_of_agents,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,0,,number_of_life_insurance_agents,number_of_life_insurance_agents,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,234,,number_of_brokers,number_of_brokers,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2006,12,,number_of_loss_adjusters,number_of_loss_adjusters,bimeh-markazi-iran:annualreport2011,1385
IRN,Iran,2007,4,,state_owned_companies,state_owned_companies,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,15,,private_companies,private_companies,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,8157,,state_owned_employees,state_owned_employees,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,2612,,private_employees,private_employees,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,556,,number_of_branches,number_of_branches,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,8532,,number_of_agents,number_of_agents,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,0,,number_of_life_insurance_agents,number_of_life_insurance_agents,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,254,,number_of_brokers,number_of_brokers,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2007,16,,number_of_loss_adjusters,number_of_loss_adjusters,bimeh-markazi-iran:annualreport2011,1386
IRN,Iran,2008,4,,state_owned_companies,state_owned_companies,bimeh-markazi-iran:annualreport2011,1387
IRN,Iran,2008,16,,private_companies,private_companies,bimeh-markazi-iran:annualreport2011,1387
IRN,Iran,2008,10406,,state_owned_employees,state_owned_employees,bimeh-markazi-iran:annualreport2011,1387
IRN,Iran,2008,3273,,private_employees,private_employees,bimeh-markazi-iran:annualreport2011,1387
IRN,Iran,2008,648,,number_of_branches,number_of_branches,bimeh-markazi-iran:annualreport2011,1387
