country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
PRT,Portugal,1948,1.2392,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1949,1.2801,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1950,1.3041,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1951,1.2795,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1952,1.2658,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1953,1.2937,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1954,1.2956,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1955,1.3046,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1956,1.355,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1957,1.3568,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1958,1.3793,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1959,1.405,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1960,1.4502,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1961,1.4277,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1962,1.4665,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1963,1.5164,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1964,1.581,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1965,1.6701,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1966,1.8137,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1967,1.8143,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1968,1.8759,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1969,2.0443,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1970,2.0799,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1971,2.2616,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1972,2.4912,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1973,2.6988,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1974,3.5934,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1975,4.4311,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1976,5.3885,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1977,7.318,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1978,8.687,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1979,11.026,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1980,12.77,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1981,15.257,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1982,19.045,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1983,24.076,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1984,31.805,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1985,37.41,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1986,40.584,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1987,44.068,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1988,47.427,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1989,52.386,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1990,59.745,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1991,64.422,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1992,68.31,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
PRT,Portugal,1993,68.939,2012=100,produtos_alimentares_e_bebidas_não_alcoólicas,Produtos alimentares e bebidas não alcoólicas,ine-portugal:slep2020:Q4.1,4.1 - Índices anuais de preços no consumidor
