country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,1960,thin concrete arch dam,,dam_type,Dam type,wb1960dez-project-key-parameters,"""190 meters high"" per Summary and Conclusions text (an underground powerhouse in the right embankment just below the dam)"
IRN,Iran,1960,190,meters,dam_height,Dam height,wb1960dez-project-key-parameters,
IRN,Iran,1960,3350,million cubic meters,reservoir_storage_capacity,Reservoir storage capacity,wb1960dez-project-key-parameters,normal maximum operating level 350 meters above sea level
IRN,Iran,1960,order of decades (unspecified exact figure) with periodic flushing and upstream terracing planned,,reservoir_useful_life,Reservoir useful life,wb1960dez-project-key-parameters,"text states ""useful life of the reservoir is estimated to be of the order of..."" (figure illegible/cut off in source at this point)"
IRN,Iran,1960,520,MW,installed_hydroelectric_capacity_ultimate,Installed hydroelectric capacity (ultimate),wb1960dez-project-key-parameters,eight units of 65 MW each (8 x 65MW)
IRN,Iran,1960,130,MW,installed_hydroelectric_capacity_initial,Installed hydroelectric capacity (initial),wb1960dez-project-key-parameters,first two units of 65 MW each; scheduled to go into operation by end of 1962
IRN,Iran,1960,166,km,transmission_line,Transmission line,wb1960dez-project-key-parameters,230 KV line Dez Dam to Ahwaz (first circuit built with initial 2 units; second circuit added later)
IRN,Iran,1960,125000,hectares,gross_irrigable_area_full_project,Gross irrigable area (full project),wb1960dez-project-key-parameters,"of which 110,000 hectares would be irrigated"
IRN,Iran,1960,110000,hectares,full_project_irrigated_area_target,Full-project irrigated area target,wb1960dez-project-key-parameters,"full development target, originally planned to be reached by 1973"
IRN,Iran,1960,20000,hectares,pilot_irrigation_scheme_area,Pilot irrigation scheme area,wb1960dez-project-key-parameters,"gross pilot area 22200 hectares; approved as first phase instead of full 110,000ha scheme"
IRN,Iran,1960,90000,hectares,additional_area_beyond_pilot_if_warranted,Additional area beyond pilot (if warranted),wb1960dez-project-key-parameters,"to bring total to 110,000 ha full scheme"
IRN,Iran,1960,150000,people,population_served_in_project_area_khuzistan_andimeshk_dezful_shushtar_ahwaz,Population served in project area (Khuzistan: Andimeshk/Dezful/Shushtar/Ahwaz),wb1960dez-project-key-parameters,"approximate, engaged in dry-farming and irrigation farming pre-project"
IRN,Iran,1960,10000,hectares,sugar_cane_plantation_concurrent_drc_project,Sugar cane plantation (concurrent DRC project),wb1960dez-project-key-parameters,"Developed by Development and Resources Corporation (DRC), scheduled to enter operation 1962, using water pumped from Dez River pre-dam"
IRN,Iran,1960,83,million USD,total_investment_pilot_stage_through_1966,Total investment - pilot stage through 1966,wb1960dez-project-key-parameters,without interest during construction; ~48% in foreign exchange (high dam + power + irrigation combined)
IRN,Iran,1960,82,million USD,total_investment_full_scheme_addition_to_full_110_000_ha,"Total investment - full scheme addition (to full 110,000 ha)",wb1960dez-project-key-parameters,"additional to the pilot-stage $83 million, by the time full irrigation reached"
IRN,Iran,1960,15,million USD,amount_already_spent_by_appraisal_date_1960,Amount already spent by appraisal date (1960),wb1960dez-project-key-parameters,on construction and equipment for the principal features to date
IRN,Iran,1960,4850,million rials,total_dam_power_facilities_cost_annex_1_total_a_b_c,Total dam+power-facilities cost (Annex 1 total A+B+C),wb1960dez-project-key-parameters,sum of Annex 1 sections A (2595) + B (1620) + C (635); equivalent to roughly USD 64.7 million at the report's stated rate of 75 Rials = US$1
IRN,Iran,1960,75,Rials per US dollar,exchange_rate_used_in_report,Exchange rate used in report,wb1960dez-project-key-parameters,report's official stated convenience rate; free-market/par rate cited as 75.75 Rials = US$1
IRN,Iran,1960,one-third power / two-thirds irrigation and flood control combined,,cost_allocation_basis,Cost allocation basis,wb1960dez-project-key-parameters,for the dam and other works common to all purposes (865 million rials each of the three categories out of 2595 total)
IRN,Iran,1960,Development and Resources Corporation (DRC) of New York,,consultant_principal,Consultant (principal),wb1960dez-project-key-parameters,retained by Iran's Plan Organization from 1957; continued as principal consultant for construction and initial operation
IRN,Iran,1960,Electroconsult,,dam_and_power_design_consultant,Dam and power design consultant,wb1960dez-project-key-parameters,sub-consultant for supervision of dam construction
IRN,Iran,1960,Nederlandsche Heidemaatschappij (NH) of Arnhem,,irrigation_scheme_design_consultant,Irrigation scheme design consultant,wb1960dez-project-key-parameters,"basic studies, general plans and layouts for the irrigation scheme"
IRN,Iran,1960,end of 1962,,construction_schedule_dam_powerhouse_initial_2_units,Construction schedule - dam/powerhouse/initial 2 units,wb1960dez-project-key-parameters,scheduled completion/start of operation
IRN,Iran,1960,1963-1964,,construction_schedule_pilot_irrigation_scheme,Construction schedule - pilot irrigation scheme,wb1960dez-project-key-parameters,scheduled partial completion
