law_id	year	doc_type	score	title	path
223018e1a778	1963	other	5	تمديد قرارداد استخدامي آقاي مهندس پل مائ ...  1342 لغايت اسفند ماه 1343 به مدت دو سال	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تمديد_قرارداد_استخدامي_آقاي_مهندس_پل_مائ_...__1342_لغايت_اسفند_ماه_1343_به_مدت_دو_سال_16138314503557108927.txt
ad4211a39ac7	1965	other	5	اصلاح ماده 4 اساسنامه شركتهاي برق منطقه اي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اصلاح_ماده_4_اساسنامه_شركتهاي_برق_منطقه_اي_2946889050251744009.txt
58199f260a5e	1993	law	5	قانون اصلاح بند  هـ  تبصره  3  قانون بودجه سال 1372كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_بند__هـ__تبصره__3__قانون_بودجه_سال_1372كل_كشور_3001586717947884665.txt
3648137368db	1974	other	5	اعتبار مورد نياز براي انجام تعهد در سالهاي آتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اعتبار_مورد_نياز_براي_انجام_تعهد_در_سالهاي_آتي_13777837139390281373.txt
26dbab005bbf	1982	law	5	قانون راجع به بخشودگي اقساط 8 دستگاه خانه هاي سازماني شركت سهامي زراعي عدالت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_به_بخشودگي_اقساط_8_دستگاه_خانه_هاي_سازماني_شركت_سهامي_زراعي_عدالت_290404907593665235.txt
08b0175982fe	1979	other	5	لايحه قانوني برقراري مستمري براي افراد تحت تكفل مرحوم پرويز انكشافي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_برقراري_مستمري_براي_افراد_تحت_تكفل_مرحوم_پرويز_انكشافي_8276392600134721698.txt
e1e141a01cbf	1963	law	5	تعيين نحوه پرداخت حقوق و مزاياي ماموران  ...  قانون مصوب 26  12  1336 استخدام شده اند	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تعيين_نحوه_پرداخت_حقوق_و_مزاياي_ماموران__...__قانون_مصوب_26__12__1336_استخدام_شده_اند_12769404436055509364.txt
e3a1cdb9fce5	1959	law	5	قانون برقراري مبلغ 5790 ريال وظيفه علاوه ... انوني درباره وراث مرحوم سروان كاظم عطيفه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_برقراري_مبلغ_5790_ريال_وظيفه_علاوه_..._انوني_درباره_وراث_مرحوم_سروان_كاظم_عطيفه_9758415147792135560.txt
c922036fa1c1	1974	law	5	قانون شمول مقررات استخدامي هيئت علمي دان ... نشگاه پهلوي بدانشگاه مزبور منتقل شده اند	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_شمول_مقررات_استخدامي_هيئت_علمي_دان_..._نشگاه_پهلوي_بدانشگاه_مزبور_منتقل_شده_اند_6399359550961861049.txt
aca16bb92d10	1995	law	5	قانون مقررات استخدامي نيروي انتظامي جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مقررات_استخدامي_نيروي_انتظامي_جمهوري_اسلامي_ايران_14744245207936318355.txt
4c959c93a000	1964	law	5	قانون استخدام چهار نفر اتباع يونان براي انحصار دخانيات در سال 40 - 41 و 42	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_استخدام_چهار_نفر_اتباع_يونان_براي_انحصار_دخانيات_در_سال_40_-_41_و_42___13386930619606945511.txt
ac4c42df2447	1927	law	5	قانون اجازه استخدام سه نفر متخصص تلگراف بي سيم تبعه دولت فرانسه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_استخدام_سه_نفر_متخصص_تلگراف_بي_سيم_تبعه_دولت_فرانسه_16274349193915677745.txt
bc9f80ef31de	1980	other	5	لايحه قانوني راجع به اجازه شناسائي و به اجاره دادن واحدهاي مسكوني خالي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_اجازه_شناسائي_و_به_اجاره_دادن_واحدهاي_مسكوني_خالي_983782358722101287.txt
c6519324fe3b	1963	other	5	پرداخت ماهانه يك هزار ريال به هر يك از ا ... مي  نمايند از محل بودجه سال 42 وزارت جنگ	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/پرداخت_ماهانه_يك_هزار_ريال_به_هر_يك_از_ا_..._مي__نمايند_از_محل_بودجه_سال_42_وزارت_جنگ_14076593995485668096.txt
a16cb072093d	1936	law	5	قانون اجازه استخدام آقاي اتوموزر تبعه دولت آلمان براي مديريت فني چاپخانه مجلس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_استخدام_آقاي_اتوموزر_تبعه_دولت_آلمان_براي_مديريت_فني_چاپخانه_مجلس_11865482088710479104.txt
