law_id	year	doc_type	score	title	path
cbc3ff978af9	1995	law	19	آيين نامه اجرايي تبصره 4 قانون بودجه سال 1374كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره_4_قانون_بودجه_سال_1374كل_كشور_13162021169025247643.txt
c4ede5d50dcf	2012	other	19	ضوابط مربوط به شرايط متقاضيان خريد در مع ...  فرابورس ايران مشتمل بر 6 ماده و 4 تبصره	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/ضوابط_مربوط_به_شرايط_متقاضيان_خريد_در_مع_...__فرابورس_ايران_مشتمل_بر_6_ماده_و_4_تبصره_8761397470742628121.txt
f8483cf0deed	2018	law	19	آيين نامه اجرايي بند  ج  تبصره  4  ماده واحده قانون بودجه سال 1397 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ج__تبصره__4__ماده_واحده_قانون_بودجه_سال_1397_كل_كشور_2305007206595313163.txt
8275d2412687	2002	law	19	آيين نامه  اجرايي  بند ي  تبصره  12 قانون  بودجه  سال  1381 كل  كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه__اجرايي__بند_ي__تبصره__12_قانون__بودجه__سال__1381_كل__كشور_12129861138166880444.txt
8fdc06d99767	2025	other	19	بخشنامه وزارت صنعت، معدن و تجارت در خصوص ...  سايپا  ابلاغي سازمان توسعه تجارت ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/بخشنامه_وزارت_صنعت،_معدن_و_تجارت_در_خصوص_...__سايپا__ابلاغي_سازمان_توسعه_تجارت_ايران__8970138148592758575.txt
537f85d17d83	1992	other	19	آيين نامه كارهاي سخت و زيان آور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_كارهاي_سخت_و_زيان_آور_16464795543304194246.txt
822c479321a2	2015	other	19	آيين نامه ساماندهي تبليغات كالاها و خدما ... توليد رقابت پذير و ارتقاي نظام مالي كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_ساماندهي_تبليغات_كالاها_و_خدما_..._توليد_رقابت_پذير_و_ارتقاي_نظام_مالي_كشور_15122352634073295117.txt
865c000c037c	2025	other	19	بخشنامه بانك مركزي در خصوص ارسال فهرست س ... لتفاوت وزارت بهداشت، درمان و آموزش پزشكي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/بخشنامه_بانك_مركزي_در_خصوص_ارسال_فهرست_س_..._لتفاوت_وزارت_بهداشت،_درمان_و_آموزش_پزشكي_8410409942810229895.txt
35814931b0e9	1996	law	19	دستورالعمل اجرايي موضوع ماده 12 آيين نامه اجرايي تبصره 52 قانون بودجه سال 1375 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/دستورالعمل_اجرايي_موضوع_ماده_12_آيين_نامه_اجرايي_تبصره_52_قانون_بودجه_سال_1375_كل_كشور_13087809518628455797.txt
4fd19c49dd5c	1997	other	19	آيين نامه ساماندهي، بهسازي و عمران مساجد كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_ساماندهي،_بهسازي_و_عمران_مساجد_كشور_10036722142250927331.txt
e834dfb31311	1998	law	19	آيين نامه اجرايي ماده  201  قانون مقررات استخدامي سپاه پاسداران انقلاب اسلامي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__201__قانون_مقررات_استخدامي_سپاه_پاسداران_انقلاب_اسلامي_11782977352317065034.txt
5465c38fb31f	2004	law	19	آيين نامه اجرايي بند  چ  تبصره  12  قانون بودجه سال 1383 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__چ__تبصره__12__قانون_بودجه_سال_1383_كل_كشور_2654949163168974242.txt
3697dc755648	2006	other	19	آئين نامه شماره 60 درخصوص سرمايه گذاري مؤسسات بيمه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_شماره_60_درخصوص_سرمايه_گذاري_مؤسسات_بيمه_14898934666272175145.txt
32e3705e4dc9	2025	court_ruling	19	بخشنامه گمرك در خصوص اصلاحات تعرفه ايي سال 1404	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_aali_votes/بخشنامه_گمرك_در_خصوص_اصلاحات_تعرفه_ايي_سال_1404_10084609404945887602.txt
ed519d932ad2	2025	court_ruling	19	آيين  نامه اجرايي بند  ب  تبصره  11  قان ... ع پرداخت سهم دولت به صندوق بيمه كشاورزي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_aali_votes/آيين__نامه_اجرايي_بند__ب__تبصره__11__قان_..._ع_پرداخت_سهم_دولت_به_صندوق_بيمه_كشاورزي__14016079820386346651.txt
fc039a526999	2025	court_ruling	19	بخشنامه وزارت صنعت، معدن و تجارت در خصوص ...  سايپا  ابلاغي سازمان توسعه تجارت ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_aali_votes/بخشنامه_وزارت_صنعت،_معدن_و_تجارت_در_خصوص_...__سايپا__ابلاغي_سازمان_توسعه_تجارت_ايران__8970138148592758575.txt
2b2400dbbf17	2018	court_ruling	19	رأي شماره هاي 915 الي 916 هيأت عمومي ديو ... رات و واردات برنج از 31  4  1395 به بعد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_هاي_915_الي_916_هيأت_عمومي_ديو_..._رات_و_واردات_برنج_از_31__4__1395_به_بعد__5097824372987462736.txt
f4c91f7db1b4	2012	court_ruling	19	ابطال بخشنامه شماره 319053 366 102 24 44 ... ن ارزش گمرك ايران، از تاريخ صدور بخشنامه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/ابطال_بخشنامه_شماره_319053_366_102_24_44_..._ن_ارزش_گمرك_ايران،_از_تاريخ_صدور_بخشنامه_10852371713142038696.txt
5a43dd99fae9	2017	court_ruling	19	رأي شماره هاي 536 ـ 535 هيأت عمومي ديوان ...  ماليات سود تفاوت تسعير ارز حاصل صادرات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_هاي_536_ـ_535_هيأت_عمومي_ديوان_...__ماليات_سود_تفاوت_تسعير_ارز_حاصل_صادرات__15564468984956903631.txt
107eafa512b2	2022	court_ruling	19	راي شماره 1268 هيات عمومي ديوان عدالت اد ... شا در خصوص عوارض ساليانه خودپرداز بانكها	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/راي_شماره_1268_هيات_عمومي_ديوان_عدالت_اد_..._شا_در_خصوص_عوارض_ساليانه_خودپرداز_بانكها_2835979521429151371.txt
d772551c2302	2018	court_ruling	19	رأي شماره 322 هيأت عمومي ديوان عدالت ادا ...  خصوص وضع عوارض به ميزان بيش از يك برابر	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_322_هيأت_عمومي_ديوان_عدالت_ادا_...__خصوص_وضع_عوارض_به_ميزان_بيش_از_يك_برابر_9748018664994033047.txt
09c3034559c4	2016	court_ruling	19	رأي شماره 327 الي 331 هيأت عمومي ديوان ع ... ، 1390 و 1391 مصوب شوراي اسلامي شهر ابهر	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_327_الي_331_هيأت_عمومي_ديوان_ع_..._،_1390_و_1391_مصوب_شوراي_اسلامي_شهر_ابهر_16761775203033770038.txt
7818778e1bc8	2025	court_ruling	19	بخشنامه گمرك در خصوص اصلاحات تعرفه ايي سال 1404	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/بخشنامه_گمرك_در_خصوص_اصلاحات_تعرفه_ايي_سال_1404_10084609404945887602.txt
b88985c9864e	2022	court_ruling	19	رأي شماره 1605870 هيأت تخصصي اداري و امو ... قال سهام شركت هاي تأمين سرمايه سهامي عام	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1605870_هيأت_تخصصي_اداري_و_امو_..._قال_سهام_شركت_هاي_تأمين_سرمايه_سهامي_عام_8526348347877882831.txt
5226ef580f7b	2019	court_ruling	19	رأي شماره 846 هيأت عمومي ديوان عدالت ادا ... 09 بانك تجارت در زماني كه دولتي بوده است	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_846_هيأت_عمومي_ديوان_عدالت_ادا_..._09_بانك_تجارت_در_زماني_كه_دولتي_بوده_است_6143467699674898300.txt
bc1544fbfd0a	2014	court_ruling	19	رأي شماره 129 هيأت عمومي ديوان عدالت ادا ... 1392 شركت سهامي آب منطقه اي خراسان شمالي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_129_هيأت_عمومي_ديوان_عدالت_ادا_..._1392_شركت_سهامي_آب_منطقه_اي_خراسان_شمالي_5606486695236966935.txt
5a2406d9c53c	2022	court_ruling	19	راي شماره 2820 هيأت عمومي ديوان عدالت اد ...  8 ماده واحده قانون بودجه سال 98 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/راي_شماره_2820_هيأت_عمومي_ديوان_عدالت_اد_...__8_ماده_واحده_قانون_بودجه_سال_98_كل_كشور_7661842259972123421.txt
ea0261008757	2016	court_ruling	19	رأي شماره 577 هيأت عمومي ديوان عدالت ادا ... ادل 2  وضعيت بارنامه به عنوان عوارض محلي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_577_هيأت_عمومي_ديوان_عدالت_ادا_..._ادل_2__وضعيت_بارنامه_به_عنوان_عوارض_محلي_16338478646205947558.txt
5cbaea6e0959	2015	court_ruling	19	رأي شماره 1775 الي 1763 هيأت عمومي ديوان ... ض بر قراردادهاي پيمانكاري خلاف قانون است	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1775_الي_1763_هيأت_عمومي_ديوان_..._ض_بر_قراردادهاي_پيمانكاري_خلاف_قانون_است_15669104873436860417.txt
