law_id	year	doc_type	score	title	path
77239b03c541	1984	other	17	آيين نامه اكتشاف معادن و جايزه كشف	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_اكتشاف_معادن_و_جايزه_كشف_1367289357553421582.txt
15016c012ec7	2018	other	17	اصلاح آيين نامه اجرايي نظام صنفي كارهاي كشاورزي و منابع طبيعي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_نظام_صنفي_كارهاي_كشاورزي_و_منابع_طبيعي_12834632188565122273.txt
d51801edafa2	2001	law	17	آيين نامه اجرايي بند  ج  تبصره  29  قانون بودجه سال 1380 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ج__تبصره__29__قانون_بودجه_سال_1380_كل_كشور_14195840046359656035.txt
385df0657422	2003	other	17	آيين  نامه اجرايي تبصره  1  ماده  6  قان ... ، ارائه دهندگان خدمات و كالاهاي و ارداتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين__نامه_اجرايي_تبصره__1__ماده__6__قان_..._،_ارائه_دهندگان_خدمات_و_كالاهاي_و_ارداتي_6942292816840812867.txt
cfdf43deca1a	2006	law	17	آيين نامه اجرايي بند الف ماده  26  قانون برگزاري مناقصات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند_الف_ماده__26__قانون_برگزاري_مناقصات_12662918156697691115.txt
ea619101b112	2006	law	17	آيين نامه اجرايي جزء 2-5  بند الف  تبصره  13  قانون بودجه 1385 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_جزء_2-5__بند_الف__تبصره__13__قانون_بودجه_1385_كل_كشور_13473072563816709076.txt
97c04c17bcf8	1994	other	17	دستورالعمل و روش اجرائي آئين نامه اخذ عوارض در مناطق آزاد تجاري ـ صنعتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/دستورالعمل_و_روش_اجرائي_آئين_نامه_اخذ_عوارض_در_مناطق_آزاد_تجاري_ـ_صنعتي_2204630187631629870.txt
b0d707876f3f	2009	court_ruling	17	رأي شماره 848 هيأت عمومي ديوان عدالت ادا ... ابط تفكيك اعياني شوراي اسلامي شهر اردبيل	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_848_هيأت_عمومي_ديوان_عدالت_ادا_..._ابط_تفكيك_اعياني_شوراي_اسلامي_شهر_اردبيل_7340146161237115551.txt
f98a1cfe95e7	2016	court_ruling	17	رأي شماره 592 هيأت ديوان عدالت اداري با  ... ش الف س- 1391 8 4 شوراي اسلامي شهر شيراز	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_592_هيأت_ديوان_عدالت_اداري_با__..._ش_الف_س-_1391_8_4_شوراي_اسلامي_شهر_شيراز_2114881765432865059.txt
d3ef4b9824a5	2022	court_ruling	17	رأي شماره هاي 1118 الي 1120 هيأت عمومي د ... ل خروج از حدود اختيار مقام واضع ابطال شد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_هاي_1118_الي_1120_هيأت_عمومي_د_..._ل_خروج_از_حدود_اختيار_مقام_واضع_ابطال_شد_17265739869433272613.txt
7c59f37b8892	2022	court_ruling	17	رأي شماره 3260 هيأت عمومي ديوان عدالت اد ... هاي خدمات سال 1400 شوراي اسلامي شهر اراك	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_3260_هيأت_عمومي_ديوان_عدالت_اد_..._هاي_خدمات_سال_1400_شوراي_اسلامي_شهر_اراك_14136528038035978273.txt
5b7ea0204436	2016	court_ruling	17	رأي شماره 564 الي 569 هيأت عمومي ديوان ع ...  و هنري و برپايي نمايشگاه از تاريخ تصويب	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_564_الي_569_هيأت_عمومي_ديوان_ع_...__و_هنري_و_برپايي_نمايشگاه_از_تاريخ_تصويب_9902402646145163153.txt
