law_id	year	doc_type	score	title	path
36556ccf9060	1994	law	11	آيين نامه اجرايي بند ه تبصره 17 قانون بودجه سال 1373 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند_ه_تبصره_17_قانون_بودجه_سال_1373_كل_كشور_863448238128250287.txt
3f925fefc261	1988	decree	11	تصويب نامه راجع به الحاق دو بند به ماده  ... ئي قانون مقررات صادرات و واردات سال 1367	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/تصويب_نامه_راجع_به_الحاق_دو_بند_به_ماده__..._ئي_قانون_مقررات_صادرات_و_واردات_سال_1367_7697182237009004252.txt
a7e8141da434	2007	law	11	آيين نامه اجرايي بند  م  تبصره  2  قانون بودجه سال 1386 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__م__تبصره__2__قانون_بودجه_سال_1386_كل_كشور_12670127232630652221.txt
4097213c3eb8	2006	law	11	آيين نامه اجرايي بند الف تبصره  1  قانون بودجه سال 1385 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند_الف_تبصره__1__قانون_بودجه_سال_1385_كل_كشور_15473919716907824977.txt
a0ee3d2e74fc	1985	law	11	آيين نامه نحوه مصرف اعتبار رديف 503047  ... مام  موضوع تبصره 29 قانون بودجه سال 1364	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_نحوه_مصرف_اعتبار_رديف_503047__..._مام__موضوع_تبصره_29_قانون_بودجه_سال_1364_14214927191072789010.txt
b116ff8c4863	2013	other	11	آيين نامه اجرايي نحوه اعطاي تسهيلات قرض الحسنه اجاره مسكن براي اسكان موقت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_نحوه_اعطاي_تسهيلات_قرض_الحسنه_اجاره_مسكن_براي_اسكان_موقت_6259926959012873841.txt
195596ba92a6	1989	other	11	آيين نامه پرداخت يارانه حمل و نقل به كالاهاي صادراتي در موارد خاص	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_پرداخت_يارانه_حمل_و_نقل_به_كالاهاي_صادراتي_در_موارد_خاص_15408238433137176591.txt
658c3f45739a	1999	law	11	آيين نامه اجرايي بند  1  تبصره   24  قانون بودجه سال1378كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__1__تبصره___24__قانون_بودجه_سال1378كل_كشور_8422878226451682352.txt
c12b4f75d3c8		other	11	آئين نامه نظارت صنعتي شماره 117ـ 2	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_نظارت_صنعتي_شماره_117ـ_2_12094529389052345170.txt
382ef7a45a3b	2005	law	11	آيين نامه اجرايي انتشار يك هزار و پانصد  ... تبصره    3   قانون بودجه سال 1384كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_انتشار_يك_هزار_و_پانصد__..._تبصره____3___قانون_بودجه_سال_1384كل_كشور_1786039016066859149.txt
e40907600710	2009	other	11	آيين نامه نحوه پرداخت يارانه در حوزه نشر و مطبوعات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_نحوه_پرداخت_يارانه_در_حوزه_نشر_و_مطبوعات_4055896719466890416.txt
16cebebd6ba7	1985	law	11	آيين نامه نحوه مصرف اعتبار رديف 111507 موضوع بند  ي  تبصره 15 قانون بودجه سال 64	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_نحوه_مصرف_اعتبار_رديف_111507_موضوع_بند__ي__تبصره_15_قانون_بودجه_سال_64_5449396507558252002.txt
faaa8b71f99c	2002	law	11	آيين نامه اجرايي بند  ي  جزﺀ  4  بند  س  تبصره  19  قانون بودجه سال 1381 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ي__جزﺀ__4__بند__س__تبصره__19__قانون_بودجه_سال_1381_كل_كشور_9814985072042791399.txt
293b31efe8b6	2002	law	11	اصلاح آيين نامه اجرايي قانون مقررات صادرات و واردات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_15152326105462100676.txt
441ee007dea0	2019	law	11	الحاق تبصره  8  به ماده  5  آيين نامه اج ...   تبصره  5  قانون بودجه سال 1397 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/الحاق_تبصره__8__به_ماده__5__آيين_نامه_اج_...___تبصره__5__قانون_بودجه_سال_1397_كل_كشور_16790613425219682534.txt
