law_id	year	doc_type	score	title	path
e012a93e1186	2018	law	48	آيين نامه اجرايي تبصره  14  ماده واحده قانون بودجه سال 1397 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره__14__ماده_واحده_قانون_بودجه_سال_1397_كل_كشور_11721721609766278681.txt
384f398471a0	2010	law	38	آيين نامه اجرايي ماده   8    قانون هدفمند كردن يارانه ها	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده___8____قانون_هدفمند_كردن_يارانه_ها_2703432457771038641.txt
032b6be1fbd2	2017	law	37	آيين نامه اجرايي تبصره  14  قانون بودجه سال 1396 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره__14__قانون_بودجه_سال_1396_كل_كشور_7910135977723310075.txt
7bfdf10b68e5	2021	law	36	قانون ماليات بر ارزش افزوده	/Users/rohamhosseini/Documents/scraper simple/laws_clean/useful_laws/قانون ماليات بر ارزش افزوده.txt
0ea6a8e4b714	2025	court_ruling	35	قانون	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_aali_votes/6361996243246483402_6361996243246483402.txt
9ab6055a3d4c	2025	court_ruling	35	بخشنامه گمرك در خصوص ابلاغ احكام قانون بودجه سال 1404 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_aali_votes/بخشنامه_گمرك_در_خصوص_ابلاغ_احكام_قانون_بودجه_سال_1404_كل_كشور_5775278626612494259.txt
cd36d184e3a0	2020	court_ruling	35	رأي شماره 1251 هيأت عمومي ديوان عدالت اد ... 73446 - 1398 3 7 وزارت صنعت معدن و تجارت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1251_هيأت_عمومي_ديوان_عدالت_اد_..._73446_-_1398_3_7_وزارت_صنعت_معدن_و_تجارت_9500198075174742268.txt
c7d8af5a0774	2003	law	35	قانون  اصلاح  موادي  از قانون  برنامه  س ... رائه  دهندگان  خدمات  و كالاهاي  وارداتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون__اصلاح__موادي__از_قانون__برنامه__س_..._رائه__دهندگان__خدمات__و_كالاهاي__وارداتي_1257971398455925878.txt
c68d62f63a29	1972	other	35	قرار داد هاﻯ منعقد بين شركت ملي صنايع پت ... ت كابوت و بانك توسعه صنعتي و معدني ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قرار_داد_هاﻯ_منعقد_بين_شركت_ملي_صنايع_پت_..._ت_كابوت_و_بانك_توسعه_صنعتي_و_معدني_ايران_12011421373476963812.txt
0bbd4860ceaa	1988	law	35	قانون مالياتهاي مستقيم	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مالياتهاي_مستقيم_892583840653829785.txt
f376b41988f5	2003	law	35	قانون تنظيم بخشي از مقررات تسهيل نوسازي  ... ي ، اجتماعي و فرهنگي جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تنظيم_بخشي_از_مقررات_تسهيل_نوسازي__..._ي_،_اجتماعي_و_فرهنگي_جمهوري_اسلامي_ايران_12206092798984413182.txt
781e8c3880d3	1993	law	35	قانون مقررات صادرات و واردات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مقررات_صادرات_و_واردات_2981512097582997698.txt
b5346004c583	2007	law	35	قانون بودجه سال 1386 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بودجه_سال_1386_كل_كشور_4855614788951367674.txt
423f805756de	1993	law	35	قانون مقررات صادرات و واردات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/useful_laws/قانون مقررات صادرات و واردات.txt
3321093eff16	1988	law	35	قانون مالياتهاي مستقيم	/Users/rohamhosseini/Documents/scraper simple/laws_clean/useful_laws/قانون مالياتهاي مستقيم.txt
