law_id	year	doc_type	score	title	path
96b15db310e9	1966	law	8	قانون تفريع بودجه سال 1343 مجلس شوراي ملي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تفريع_بودجه_سال_1343_مجلس_شوراي_ملي_8619877618793941024.txt
cc980d27d3e1	1997	law	8	قانون اصلاح قانون پرداخت كمك هزينه مسكن  ... ، مؤسسات و شركتهاي دولتي در خارج از كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_قانون_پرداخت_كمك_هزينه_مسكن__..._،_مؤسسات_و_شركتهاي_دولتي_در_خارج_از_كشور_11429771773638494650.txt
97cd6dfdefcb	1979	other	8	لايحه قانوني راجع  به تأمين ده ميليارد اعتبار براي بانك رفاه كارگران توسط بانك مركزي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع__به_تأمين_ده_ميليارد_اعتبار_براي_بانك_رفاه_كارگران_توسط_بانك_مركزي_ايران_6314299660762972370.txt
e794395e00bc	1971	law	8	اجازه استفاده از اعتبار هزينه هاي پيش بيني نشده در رديف 51103 قانون بودجه سال 1350 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_استفاده_از_اعتبار_هزينه_هاي_پيش_بيني_نشده_در_رديف_51103_قانون_بودجه_سال_1350_كل_كشور_4876867802668510878.txt
8a362ef375be	1960	law	8	قانون راجع باصلاح تبصره 5 قانون اصلاح قانون افزايش اعتبارات كشاورزي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_باصلاح_تبصره_5_قانون_اصلاح_قانون_افزايش_اعتبارات_كشاورزي_16692919911882919653.txt
2bc5c74da1f2	1977	other	8	بودجه سال 2536 مجلس شوراي ملي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/بودجه_سال_2536_مجلس_شوراي_ملي_15413666742203575966.txt
88d490cf3e23	1957	other	8	تصميم متخذه كميسيون مشترك برنامه مجلسين  ... تمديد استخدام آقاي يوهارا تبعه دولت ژاپن	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_مشترك_برنامه_مجلسين__..._تمديد_استخدام_آقاي_يوهارا_تبعه_دولت_ژاپن_11065991460505233995.txt
719fdafba72d	1962	law	8	در اجراي تبصره 3 ماده 2 قانون اصلاحات ارضي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/در_اجراي_تبصره_3_ماده_2_قانون_اصلاحات_ارضي_7146788802324759743.txt
9a187c296b9a	1982	law	8	قانون اصلاح بعضي از مقررات و ارقام قانون بودجه سال 1360	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/_قانون_اصلاح_بعضي_از_مقررات_و_ارقام_قانون_بودجه_سال_1360_6280951274410298555.txt
edd5861ce733	1960	decree	8	تصويبنامه قانوني در خصوص اصلاح بودجه تفصيلي سال 1339 وزارت  كشاورزي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصويبنامه_قانوني_در_خصوص_اصلاح_بودجه_تفصيلي_سال_1339_وزارت__كشاورزي_2899195999951341505.txt
c9ffaf440cc9	1980	other	8	لایحه قانونی راجع به رفع ابهام قوانین مربوط بمجازات اخلال در امر کشاورزی و دامداری با اصلاحات و الحاقات بعدی	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/8674511833443091137_8674511833443091137.txt
a6667344574f	2007	other	8	اصلاح موادي از اساسنامه دانشگاه تربيت مدرس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اصلاح_موادي_از_اساسنامه_دانشگاه_تربيت_مدرس_13772553569298319653.txt
749cfe9abb6f	2005	law	8	قانون اصلاح مبلغ مندرج در بند  الف  تبصر ... دي، اجتماعي و فرهنگي جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_مبلغ_مندرج_در_بند__الف__تبصر_..._دي،_اجتماعي_و_فرهنگي_جمهوري_اسلامي_ايران_458497037138575973.txt
480a0c317420	1980	other	8	لايحه قانوني راجع به برقراري مستمري درمورد آقاي محمود ونكي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_برقراري_مستمري_درمورد_آقاي_محمود_ونكي_13637244007718422848.txt
f792a2b11161	1997	law	8	قانون اجازه وصول جريمه تأخير تأديه صورتح ... ه شركت سهامي راه آهن جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_وصول_جريمه_تأخير_تأديه_صورتح_..._ه_شركت_سهامي_راه_آهن_جمهوري_اسلامي_ايران_17088237493577285967.txt
ec61976c75f9	1970	law	8	قانون عهدنامه مودت و موافقتنامه فرهنگي بين دولت شاهنشاهي ايران و دولت جمهوري تونس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_عهدنامه_مودت_و_موافقتنامه_فرهنگي_بين_دولت_شاهنشاهي_ايران_و_دولت_جمهوري_تونس___6053840693075693729.txt
0a6afe33ad5d	1980	other	8	لايحه قانوني راجع به تعيين تكليف وضع استخدامي كاركنان غير رسمي واحدهاي آموزشي غير دولتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_تعيين_تكليف_وضع_استخدامي_كاركنان_غير_رسمي_واحدهاي_آموزشي_غير_دولتي_16354250397320795381.txt
16bc732024bd	1993	law	8	قانون معافيت كليه دانشجويان بورسيه و اعض ...  حق الثبت اسناد مربوط به سپردن تعهد رسمي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_معافيت_كليه_دانشجويان_بورسيه_و_اعض_...__حق_الثبت_اسناد_مربوط_به_سپردن_تعهد_رسمي_14811763957237500124.txt
0b5f3dba726e	2000	law	8	قانون  استفساريه  نسبت  به  قانون  جبران  خسارات  و پيشگيري  عوارض ناشي  از خشكسالي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون__استفساريه__نسبت__به__قانون__جبران__خسارات__و_پيشگيري__عوارض_ناشي__از_خشكسالي_11096904189995086411.txt
b9fb2c16c334	1983	law	8	قانون لغو  تعهد خدمت فارغ التحصيلان و دا ... و  به دلائل مختلف به استخدام در نمي آيند	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_لغو__تعهد_خدمت_فارغ_التحصيلان_و_دا_..._و__به_دلائل_مختلف_به_استخدام_در_نمي_آيند_4922399260668607268.txt
8d2afae50e10	1965	law	8	قانون مربوط بتحصيل وام براي تأمين قسمتي از هزينه طرح هاي عمراني كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مربوط_بتحصيل_وام_براي_تأمين_قسمتي_از_هزينه_طرح_هاي_عمراني_كشور_11885891947133798730.txt
c67591274090	1932	law	8	قانون اصلاح بودجه 1311 اداره كل تجارت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_بودجه_1311_اداره_كل_تجارت_10294961435232517068.txt
14b9a4b9793d	1969	law	8	قانون موافقتنامه بين دولت شاهنشاهي ايران ... للي انرژي اتمي براي اعمال اقدامات تأميني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_موافقتنامه_بين_دولت_شاهنشاهي_ايران_..._للي_انرژي_اتمي_براي_اعمال_اقدامات_تأميني_3964294480351653744.txt
67d2e34ef402	1999	law	8	قانون  استفساريه  بند   ب    تبصره     52    قانون  بودجه  سال  1378 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون__استفساريه__بند___ب____تبصره_____52____قانون__بودجه__سال__1378_كل_كشور_6858113518873033844.txt
d78cf3bf0aef	1959	law	8	قانون بودجه سالهاي 1337 و 1338 مجلس شوراي ملي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بودجه_سالهاي_1337_و_1338_مجلس_شوراي_ملي_14197826302855319151.txt
c6fe9ea4bf8a	1980	other	8	لايحه قانوني راجع به مزايا و خسارت اخراج ... ال داشته و از ادامه خدمت معاف گرديده اند	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_مزايا_و_خسارت_اخراج_..._ال_داشته_و_از_ادامه_خدمت_معاف_گرديده_اند_12124932848378950673.txt
f73f7aa0a098	1927	law	8	قانون بودجه يكساله 1306 مجلس شوراي ملي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بودجه_يكساله_1306_مجلس_شوراي_ملي_5132213156167343879.txt
b1a594dc5a48	2008	law	7	الحاق متني به عنوان تبصره به ماده   7    ... تبصره   9   قانون بودجه سال 1386 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/الحاق_متني_به_عنوان_تبصره_به_ماده___7____..._تبصره___9___قانون_بودجه_سال_1386_كل_كشور_268896996969197600.txt
227f500b3863	2005	law	7	آيين نامه اجرايي بند  ذ   تبصره    6   قانون بودجه سال 1384 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ذ___تبصره____6___قانون_بودجه_سال_1384_كل_كشور_17066764913473570838.txt
ef8b46efb063	2001	law	7	آيين نامه اجرايي بند  ب  تبصره  21  قانون بودجه سال 1380 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ب__تبصره__21__قانون_بودجه_سال_1380_كل_كشور_15588131946999835182.txt
aced7f598c3e	1991	decree	7	تصويبنامه راجع به الحاق چهار بند به قسمت ... نامه اجرائي قانون مقررات صادرات و واردات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/تصويبنامه_راجع_به_الحاق_چهار_بند_به_قسمت_..._نامه_اجرائي_قانون_مقررات_صادرات_و_واردات_18385141158921839283.txt
