law_id	year	doc_type	score	title	path
df96d487f756	2010	law	13	آيين نامه اجرايي قانون ارتقاء بهره وري كاركنان باليني نظام سلامت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_ارتقاء_بهره_وري_كاركنان_باليني_نظام_سلامت_4100934108802655015.txt
1a1c7603ed1a	2005	other	13	اصلاح ماده  5  آيين  نامه بند   هـ  ماده ... هنگي موضوع برقراري نظام اقساطي فروش سهام	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_ماده__5__آيين__نامه_بند___هـ__ماده_..._هنگي_موضوع_برقراري_نظام_اقساطي_فروش_سهام_892014981953979201.txt
eda231fa446c	1999	other	13	آيين نامه اجرايي انتشار يكصد و پنجاه ميل ...  ظرف دو ماه از تاريخ تصويب اين آيين نامه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_انتشار_يكصد_و_پنجاه_ميل_...__ظرف_دو_ماه_از_تاريخ_تصويب_اين_آيين_نامه_2512315099447077193.txt
a6154b0d414a	2014	law	13	آيين نامه اجرايي بند  و  تبصره  17  قانون بودجه سال 1393 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__و__تبصره__17__قانون_بودجه_سال_1393_كل_كشور_5834820167746600168.txt
c9e85c3181eb	2002	law	13	آيين نامه  اجرايي  بند ب  تبصره  4 قانون  بودجه  سال  1381 كل  كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه__اجرايي__بند_ب__تبصره__4_قانون__بودجه__سال__1381_كل__كشور_1349839913521987725.txt
fc7ccb4c7a3b	1986	law	13	آيين نامه اجرايي ماده 8 قانون تشكيل وزارت بهداشت، درمان و آموزش پزشكي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_اجرايي_ماده_8_قانون_تشكيل_وزارت_بهداشت،_درمان_و_آموزش_پزشكي_16811452306025539062.txt
9245bb6acb2a	1998	law	13	آيين نامه اجرايي رديفهاي 1 و 2  بند الف تبصره 4 قانون  بودجه سال 1377 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_رديفهاي_1_و_2__بند_الف_تبصره_4_قانون__بودجه_سال_1377_كل_كشور_13034144994428793389.txt
248bd081e676	1997	law	13	آيين نامه اجرايي تبصره 31 قانون بودجه سال 1376 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره_31_قانون_بودجه_سال_1376_كل_كشور_1708664058113282125.txt
78437539bcd6	1988	law	13	آئيننامه اجرائي بند    د  و  ه  تبصره 10 قانون بودجه سال 1367 كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئيننامه_اجرائي_بند____د__و__ه__تبصره_10_قانون_بودجه_سال_1367_كشور_9101956819325219064.txt
7eed842c275b	1995	law	13	آيين نامه اجرايي تبصره   52   قانون بودجه سال 1374 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره___52___قانون_بودجه_سال_1374_كل_كشور_1079011870694901094.txt
