law_id	year	doc_type	score	title	path
c9da1cd79cbf	2010	court_ruling	5	رأي شماره869هيأت عمومي ديوان عدالت اداري ... ه و استخدامي پيماني از آن افاده نمي گردد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره869هيأت_عمومي_ديوان_عدالت_اداري_..._ه_و_استخدامي_پيماني_از_آن_افاده_نمي_گردد_5906530680182221609.txt
a17bcc51b683	2013	court_ruling	5	رأي شماره هاي 103ـ102 هيأت عمومي ديوان ع ... الي، اداري و استخدامي وزارت جهاد كشاورزي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_هاي_103ـ102_هيأت_عمومي_ديوان_ع_..._الي،_اداري_و_استخدامي_وزارت_جهاد_كشاورزي_16268470692188701727.txt
ab87616c87d4	1992	court_ruling	5	عدم مخالفت بخشنامه مورخ ۲۵ / ۶ / ۶۴ وزارت آموزش و پرورش درخصوص تحقق استعفاء از نظر قانون استخدام کشوری با قانون	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/5026479604526755462_5026479604526755462.txt
d652752008ae	2019	court_ruling	5	رأي شماره 66 هيأت عمومي ديوان عدالت ادار ...  ادامه تحصيل كارمندان وزارت جهاد كشاورزي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_66_هيأت_عمومي_ديوان_عدالت_ادار_...__ادامه_تحصيل_كارمندان_وزارت_جهاد_كشاورزي_10510321745868732100.txt
48ffdc6db3ef	2013	court_ruling	5	رأي شماره 918ـ917ـ916 هيأت عمومي ديوان ع ...  تبديل وضعيت استخدامي مربيان پيش دبستاني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_918ـ917ـ916_هيأت_عمومي_ديوان_ع_...__تبديل_وضعيت_استخدامي_مربيان_پيش_دبستاني_8726771792348148370.txt
f4358356a778	1992	court_ruling	5	تعارض آراﺀ صادره از شعب درخصوص عدم احتسا ... خدامي سازمان تأ مين اجتماعي مصوب 13 2 48	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/تعارض_آراﺀ_صادره_از_شعب_درخصوص_عدم_احتسا_..._خدامي_سازمان_تأ_مين_اجتماعي_مصوب_13_2_48_9853375619394727196.txt
e16b72445ee8	2000	court_ruling	5	رأي شماره 216 هيئت عمومي ديوان عدالت ادا ... ر با توجه به اعتبار حكم قطعي مراجع قضايي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_216_هيئت_عمومي_ديوان_عدالت_ادا_..._ر_با_توجه_به_اعتبار_حكم_قطعي_مراجع_قضايي_13035175070522765557.txt
507d1768dba4	2011	court_ruling	5	پرداخت مابه ازاء  مرخصي استفاده نشده مناطق محروم بر مبناي حقوق و دستمزد زمان تقاضا مي باشد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/پرداخت_مابه_ازاء__مرخصي_استفاده_نشده_مناطق_محروم_بر_مبناي_حقوق_و_دستمزد_زمان_تقاضا_مي_باشد_5543828222589552.txt
7b58a21567a5	1995	court_ruling	5	رأي شماره 78 هيئت عمومي ديوان عدالت ادار ... درخصوص جواز اخذ عوارض پذيره توسط شهرداري	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_78_هيئت_عمومي_ديوان_عدالت_ادار_..._درخصوص_جواز_اخذ_عوارض_پذيره_توسط_شهرداري_9837345806634684246.txt
8b11a615d584	2021	court_ruling	5	رأي شماره 1522 هيأت عمومي ديوان عدالت اد ... ربوط به سال 1398 از تاريخ تصويب ابطال شد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1522_هيأت_عمومي_ديوان_عدالت_اد_..._ربوط_به_سال_1398_از_تاريخ_تصويب_ابطال_شد_13076433809278455470.txt
