law_id	year	doc_type	score	title	path
1ea920c16d86	2001	other	10	آيين نامه استخدامي نظام بانكي دولتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_استخدامي_نظام_بانكي_دولتي_17725600815013779369.txt
409b1a206157	1988	law	10	آئيننامه اجرائي جزء   ب   بند 13 تبصره 12 قانون بودجه سال 1367	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئيننامه_اجرائي_جزء___ب___بند_13_تبصره_12_قانون_بودجه_سال_1367_11059729028181939930.txt
057dadc3eef5	2012	other	10	آیین‌نامه پیش‌گیری و مبارزه با آتش‌سوزی در کارگاه‌ها با اصلاحات و الحاقات بعدی	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/6580715410983637030_6580715410983637030.txt
511a77b816bc	2005	other	10	آيين نامه معاملات شركتهاي سهامي آب و فاضلاب روستايي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_معاملات_شركتهاي_سهامي_آب_و_فاضلاب_روستايي_11960229595751670042.txt
84c51947b887	1986	law	10	اصلاح ماده 16 آيين نامه اجرايي قانون صادرات و واردات سال 1365	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_اصلاح_ماده_16_آيين_نامه_اجرايي_قانون_صادرات_و_واردات_سال_1365_654206419436756921.txt
1f3ef0ff6c8c	1991	law	10	آيين نامه اجرايي تبصره  31  قانون بودجه سال 1370 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره__31__قانون_بودجه_سال_1370_كل_كشور_10013572656088524118.txt
c50e132bd0e3	2006	other	10	آيين نامه شماره 1 85 202 مورخ 19  1  1385 راجع به تعرفه هاي خدمات خاص پزشكي قانوني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_شماره_1_85_202_مورخ_19__1__1385_راجع_به_تعرفه_هاي_خدمات_خاص_پزشكي_قانوني_17914851240658028507.txt
dce9bbaf7860	2006	law	10	آيين نامه اجرايي بند ز  تبصره  9  قانون بودجه 1385 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند_ز__تبصره__9__قانون_بودجه_1385_كل_كشور_12752479075310251932.txt
8ac3a262d643	2018	other	10	آيين نامه ساماندهي حق الوكاله و حق المشا ... تري و مشاوران حقوقي در دستگاه هاي اجرايي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_ساماندهي_حق_الوكاله_و_حق_المشا_..._تري_و_مشاوران_حقوقي_در_دستگاه_هاي_اجرايي_15137489386431645480.txt
5dc7c14ad594	1999	law	10	آيين نامه اجرايي بند ط  تبصره  9 قانون بودجه سال 1378كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند_ط__تبصره__9_قانون_بودجه_سال_1378كل_كشور_12850317111601162406.txt
