law_id	year	doc_type	score	title	path
39c48273fe8c	1927	law	3	قانون استخدام مسيو اتوموزر تبعۀ آلمان جهت مديريت فني مطبعه مجلس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_استخدام_مسيو_اتوموزر_تبعۀ_آلمان_جهت_مديريت_فني_مطبعه_مجلس_6239351298260529620.txt
eb0d37d001c8	1978	law	3	قانون برقراري يك ماه حكومت نظامي در شهرستان اصفهان	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_برقراري_يك_ماه_حكومت_نظامي_در_شهرستان_اصفهان_14852126015100559038.txt
588cb5d6b81d	1991	other	3	معافيت اعضاي هيأت علمي رسمي دانشگاه ها از گزينش جهت ادامه تحصيل در خارج از كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/معافيت_اعضاي_هيأت_علمي_رسمي_دانشگاه_ها_از_گزينش_جهت_ادامه_تحصيل_در_خارج_از_كشور_10617850589739980437.txt
36639929cc4e	1971	other	3	تصویبنامه شماره ۱۲ / ۳۱۷۱۴ مورخ ۱۳۳۹ / ۱۱ / ۳۰ هیأت وزیران راجع باصلاح بودجه تفصیلی سال ۱۳۳۹ اداره کلثبت احوال با اصلاحات و الحاقات بعدی	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/9409427906347087456_9409427906347087456.txt
e06801f05255	1924	law	3	قانون بودجه سنه سيچقان ئيل 1303 دربار و ولايتعهد وكابينه سلطنتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بودجه_سنه_سيچقان_ئيل_1303_دربار_و_ولايتعهد_وكابينه_سلطنتي_7010832980030867211.txt
0250cfe71c7a	1958	other	3	تصميم متخذه كميسيون بودجه دائر به اجازه خريد يكدستگاه جيپ استيشن جهت اداره فرهنگ كرمان	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه_خريد_يكدستگاه_جيپ_استيشن_جهت_اداره_فرهنگ_كرمان_17133383165945545999.txt
876eb66bb8f2	1989	other	3	ماده واحده درمورد استخدام هيات علمي دانشگاهها	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/ماده_واحده_درمورد_استخدام_هيات_علمي_دانشگاهها_6278652315383319754.txt
b3c562335f29	1975	law	3	قانون تفسير ماده يك شمول قانون استخدام ا ...  نيروهاي مسلح شاهنشاهي مصوب تيرماه 1344	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تفسير_ماده_يك_شمول_قانون_استخدام_ا_...__نيروهاي_مسلح_شاهنشاهي_مصوب_تيرماه_1344__3859342657567409400.txt
391170b242c1	1947	other	3	تصميم قانوني راجع به تقاضاي رأي اعتماد آقاي احمد قوام نخست وزير	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_قانوني_راجع_به_تقاضاي_رأي_اعتماد_آقاي_احمد_قوام_نخست_وزير_5939706427699064018.txt
21a6a38f11fd	1958	other	3	تصميم متخذه كميسيون بودجه دائر به اجازه  ... مبيل سواري جهت اداره كل بنادر و كشتيراني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه__..._مبيل_سواري_جهت_اداره_كل_بنادر_و_كشتيراني_13566345510489492374.txt
