law_id	year	doc_type	score	title	path
376dba9c0f5c	2001	decree	4	نامه اصلاحي در خصوص لغو تصويبنامه شماره  ...  تبصره  17  قانون بودجه سال 1380 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/نامه_اصلاحي_در_خصوص_لغو_تصويبنامه_شماره__...__تبصره__17__قانون_بودجه_سال_1380_كل_كشور_325586887973452682.txt
d73950c2f2a7	2000	law	4	اصلاح آيين نامه اجرايي قانون حالت اشتغال ...  و مفقودالاثر انقلاب اسلامي و جنگ تحميلي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_قانون_حالت_اشتغال_...__و_مفقودالاثر_انقلاب_اسلامي_و_جنگ_تحميلي_2169261506918262985.txt
0b3b4f753ed5	2001	other	4	وظایف بانکها (علاوه بر کد ۴۰۹)	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/17984909711514896159_17984909711514896159.txt
a4100930846e	1994	decree	4	تصويبنامه راجع به الحاق يك تبصره به ماده ...  استخدامي اعضاي قراردادي نهضت سواد آموزي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/تصويبنامه_راجع_به_الحاق_يك_تبصره_به_ماده_...__استخدامي_اعضاي_قراردادي_نهضت_سواد_آموزي_12310030787432727793.txt
6ac21a436e6f	1999	law	4	اصلاح آيين نامه اجرايي تبصره  3  قانون بودجه سال 1377 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_تبصره__3__قانون_بودجه_سال_1377_كل_كشور_5469038188836045658.txt
be9e58a8b420	2003	law	4	اصلاح تبصره هاي  2  و  5  بند  2  ضوابط اجرايي قانون بودجه سال 1382 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_تبصره_هاي__2__و__5__بند__2__ضوابط_اجرايي_قانون_بودجه_سال_1382_كل_كشور_15255382694840922756.txt
4f04c9873fb5	1995	law	4	اصلاح آيين نامه استخدام مربي و پرداخت حق التدريس موضوع  تبصره ذيل ماده 38 قانون ارتش	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_استخدام_مربي_و_پرداخت_حق_التدريس_موضوع__تبصره_ذيل_ماده_38_قانون_ارتش_1523599584844266901.txt
c40977a881b9	2003	other	4	آيين نامه ارائه خدمات مشاوره و سبد گرداني اوراق بهادار	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_ارائه_خدمات_مشاوره_و_سبد_گرداني_اوراق_بهادار_7887965515823052015.txt
c11574c257d7	2019	law	4	اصلاح تبصره  8  الحاقي به ماده  5  آيين  ...   تبصره  5  قانون بودجه سال 1397 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_تبصره__8__الحاقي_به_ماده__5__آيين__...___تبصره__5__قانون_بودجه_سال_1397_كل_كشور_15130098390442095157.txt
0e99a9461d08	1999	law	4	دستورالعمل  اجرايي  بند ح  تبصره  58 قانون  بودجه  سال  1378 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/دستورالعمل__اجرايي__بند_ح__تبصره__58_قانون__بودجه__سال__1378_كل_كشور_4689233531359372265.txt
