law_id	year	doc_type	score	title	path
900e3e2e5cc7	1941	law	4	قانون اجازه تمديد قرارداد استخدام آقاي و ... مان براي سرپرستي ماشين آلات چاپخانه مجلس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_تمديد_قرارداد_استخدام_آقاي_و_..._مان_براي_سرپرستي_ماشين_آلات_چاپخانه_مجلس_1255806237619085362.txt
17e4169d8ac2	1985	law	4	قانون فروش و تحويل نفت مجاني به دولت جمهوري سوريه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_فروش_و_تحويل_نفت_مجاني_به_دولت_جمهوري_سوريه_16369328595219732426.txt
97981e0bf847	1988	law	4	قانون اعلان روز 13 آبان به عنوان روز ملي مبارزه با استكبار جهاني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اعلان_روز_13_آبان_به_عنوان_روز_ملي_مبارزه_با_استكبار_جهاني_14630596909976526137.txt
35156a95a57b	1964	law	4	قانون راجع به اصلاح قانون استخدام كارمندان فني مصوب 27 خرداد 1337	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_به_اصلاح_قانون_استخدام_كارمندان_فني_مصوب_27_خرداد_1337_11785980647520894906.txt
027b39345cef	1980	other	4	لايحه قانوني راجع به اعتبار هزينه اجراي  ... هاي فوري و ضربتي استان بلوچستان و سيستان	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_اعتبار_هزينه_اجراي__..._هاي_فوري_و_ضربتي_استان_بلوچستان_و_سيستان_3134306348469093938.txt
e6616555a939	2005	law	4	قانون الحاق يك تبصره به ماده  2  قانون حفاظت و بهره برداري از جنگلها و مراتع	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_الحاق_يك_تبصره_به_ماده__2__قانون_حفاظت_و_بهره_برداري_از_جنگلها_و_مراتع_11279023099045627970.txt
3813ae36a639	1962	law	4	اصلاح ماده 20 قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اصلاح_ماده_20_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي_14703581549001776562.txt
120f05af411e	1961	other	4	اضافه شدن مبلغ پنج ميليون ريال به اعتبار سال 1339 دولت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اضافه_شدن_مبلغ_پنج_ميليون_ريال_به_اعتبار_سال_1339_دولت_7304646184835982793.txt
5aefe6997a3e	1927	other	4	استخدام مسيو ويلهلم و بر تبعۀ آلمان جهت مكانيكي و بكار انداختن ماشينهاي مطبعه مجلس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/استخدام_مسيو_ويلهلم_و_بر_تبعۀ_آلمان_جهت_مكانيكي_و_بكار_انداختن_ماشينهاي_مطبعه_مجلس_15443185423847828085.txt
ea2858be8672	1980	other	4	لايحه قانوني راجع به نحوه اقدام نسبت به كالاهاي متروكه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_نحوه_اقدام_نسبت_به_كالاهاي_متروكه_14450541981405763499.txt
14e86e5d8c0e	1981	other	4	لايحه راجع به تغيير نام شركت سهامي پخش ك ... ه  شركت سهامي پخش كود شيميائي و توليد سم	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_راجع_به_تغيير_نام_شركت_سهامي_پخش_ك_..._ه__شركت_سهامي_پخش_كود_شيميائي_و_توليد_سم_11295223855969023027.txt
ec3c895b5c2a	1968	other	4	تصميم متخذه كميسيون بودجه مجلس شوراي ملي ... ل هزينه بودجه سال 1346 ژاندارمري كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_مجلس_شوراي_ملي_..._ل_هزينه_بودجه_سال_1346_ژاندارمري_كل_كشور_9116205744610171481.txt
476879678074	1962	decree	4	تصويب نامه قانوني راجع به تمديد تعهد و مصرف اعتبار وزارت بهداري	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصويب_نامه_قانوني_راجع_به_تمديد_تعهد_و_مصرف_اعتبار_وزارت_بهداري_7076465098819629431.txt
6761d56bff42	1989	law	4	قانون كاهش اعتبار احداث خانه هاي سازماني مجلس شوراي اسلامي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_كاهش_اعتبار_احداث_خانه_هاي_سازماني_مجلس_شوراي_اسلامي_8674809901004469635.txt
437854369f2d	1963	other	4	واگذاري مبلغي از بودجه عمومي سال 40 اوقا ... يغاتي مذهبي به اداره حسابداري نخست وزيري	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/واگذاري_مبلغي_از_بودجه_عمومي_سال_40_اوقا_..._يغاتي_مذهبي_به_اداره_حسابداري_نخست_وزيري_2798107451169305882.txt
07a39bfa1e83	1975	other	4	اجازه اعتبار سنوات آتي طرح احداث تاسيسات نيروي دريايي شاهنشاهي در بندر چاه بهار	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_اعتبار_سنوات_آتي_طرح_احداث_تاسيسات_نيروي_دريايي_شاهنشاهي_در_بندر_چاه_بهار_7778029885184706343.txt
3c0a8bcdfcd0	1977	other	4	اجازه تعهداعتبارات سنوات آتي طرح شماره 41001201 تجهيزات تلفن	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_تعهداعتبارات_سنوات_آتي_طرح_شماره_41001201_تجهيزات_تلفن_616311468292015218.txt
1962848ecba4	1972	law	4	قانون تفريغ بودجه سال 1347كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تفريغ_بودجه_سال_1347كل_كشور_14031164285701219889.txt
c0586445d02e	1977	other	4	اجازه تعهد اعتبار سنوات آتي طرح شماره 41007203  مكانيزاسيون پست	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_تعهد_اعتبار_سنوات_آتي_طرح_شماره_41007203__مكانيزاسيون_پست___6041545091782803651.txt
501cd02cfaad	1936	law	4	قانون اجازه استخدام ماكزيم سير و تبعه فرانسه براي خدمت در دانشگاه طهران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_استخدام_ماكزيم_سير_و_تبعه_فرانسه_براي_خدمت_در_دانشگاه_طهران_2191099933596355801.txt
