law_id	year	doc_type	score	title	path
8c8765b8c688	2012	court_ruling	4	رأي هيأت عمومي ديوان عدالت اداري با موضو ... اط مي شود و دلالتي بر استخدام رسمي ندارد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_هيأت_عمومي_ديوان_عدالت_اداري_با_موضو_..._اط_مي_شود_و_دلالتي_بر_استخدام_رسمي_ندارد_16403521353120334963.txt
850177d288f5	2001	law	4	قانون صدور مجوز كارت معافيت از خدمت براي ... يف حقوقي استخدامي در وزارت آموزش و پرورش	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_صدور_مجوز_كارت_معافيت_از_خدمت_براي_..._يف_حقوقي_استخدامي_در_وزارت_آموزش_و_پرورش_242897439183556163.txt
9f5975746670	1969	other	4	تصميم متخذه كميسيون بودجه دائر باصلاح بودجه سال 1347 وزارت فرهنگ و هنر	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_باصلاح_بودجه_سال_1347_وزارت_فرهنگ_و_هنر_10450328462791159239.txt
5859ccd8229c	1972	law	4	قانون تفريغ بودجه سال 1344كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تفريغ_بودجه_سال_1344كل_كشور_5072145230753028438.txt
69c1d43aa34c	1980	other	4	لايحه قانوني مربوط به اجازه استفاده از م ... ون متمم بودجه سال 1358 تا پايان سال 1359	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_مربوط_به_اجازه_استفاده_از_م_..._ون_متمم_بودجه_سال_1358_تا_پايان_سال_1359_217304141476364699.txt
e5ddfdef6092	1976	law	4	قانون تبديل قبوض اقساطي خرده مالكان مشمو ... اك مورد اجاره بزارعين مستاجر باوراق قرضه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تبديل_قبوض_اقساطي_خرده_مالكان_مشمو_..._اك_مورد_اجاره_بزارعين_مستاجر_باوراق_قرضه_15748444112297630338.txt
79cf58a66900	1980	other	4	لايحه قانوني راجع به اجازه استخدام كارشن ...  تلگراف و تلفن و كنسرسيوم جي. ان. پي. اس	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_اجازه_استخدام_كارشن_...__تلگراف_و_تلفن_و_كنسرسيوم_جي._ان._پي._اس_2929891228793361098.txt
304b47f0a497	1969	other	4	اختصاص مبلغ هشت ميليون باعتبار ماده  8   ... ودجه سال 1348 كل كشور از محل درآمد عمومي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اختصاص_مبلغ_هشت_ميليون_باعتبار_ماده__8___..._ودجه_سال_1348_كل_كشور_از_محل_درآمد_عمومي_6158727784537856932.txt
85c360298b3f	1957	other	4	تصميم متخذه كميسيون بودجه دائر به اجازه خريد يكدستگاه اتوبوس جهت دانشكده كشاورزي اهواز	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه_خريد_يكدستگاه_اتوبوس_جهت_دانشكده_كشاورزي_اهواز_15505614330438942098.txt
a5b00321e6db	1966	law	4	قانون اصلاح ماده 43 قانون استخدام ارتش ج ...  43 قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_ماده_43_قانون_استخدام_ارتش_ج_...__43_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي__15367815887137337901.txt
0f97d6a9fe0b		law	4	قانون مقررات اداري و استخدامي دادستاني ك ... زمان زندانها و سازمان قضائي نيروهاي مسلح	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مقررات_اداري_و_استخدامي_دادستاني_ك_..._زمان_زندانها_و_سازمان_قضائي_نيروهاي_مسلح_17633242277139676661.txt
3a52f85c1dfc	1979	law	4	لايحه قانوني شمول قانون استخدام كشوري در ... ريهاي سراسر كشور  غير از شهرداري پايتخت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_شمول_قانون_استخدام_كشوري_در_..._ريهاي_سراسر_كشور__غير_از_شهرداري_پايتخت__16350565759356460143.txt
c4b64102ad44	1972	law	4	قانون اصلاح ماده 113 قانون اصلاح قانون ا ... لاح قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_ماده_113_قانون_اصلاح_قانون_ا_..._لاح_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي__15760535956378033178.txt
10208376a38d	1957	other	4	تصميم متخذه كميسيون بودجه دائر به اجازه خريد يكدستگاه اتومبيل سواري جهت اداره كل بودجه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه_خريد_يكدستگاه_اتومبيل_سواري_جهت_اداره_كل_بودجه_12310415888687197474.txt
5f0ec5275f13	1975	law	4	قانون اصلاح ماده 113 قانون استخدام ارتش  ... 113 قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_ماده_113_قانون_استخدام_ارتش__..._113_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي__1960365202418815437.txt
292eb66b5f28	1970	law	4	قانون اصلاح مواد 63 و 64 قانون استخدام ا ...  64 قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_مواد_63_و_64_قانون_استخدام_ا_...__64_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي__2022517093703996933.txt
1e71098fec88	1955	law	4	قانون راجع باعطاء بيست ميليون ريال اعتبار اضافي بوزارت دارائي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_باعطاء_بيست_ميليون_ريال_اعتبار_اضافي_بوزارت_دارائي_15474913990675845197.txt
fb74e1eddcf2	1980	other	4	لايحه قانوني راجع به اجازه اعطاي پانصد ميليون ريال وام به صندوق تعاون صنفي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_اجازه_اعطاي_پانصد_ميليون_ريال_وام_به_صندوق_تعاون_صنفي_15284710346065397933.txt
df9c8e4587f2	1958	other	4	تصميم متخذه كميسيون بودجه دائر به اجازه  ... ي جهت سفارت كبراي شاهنشاهي ايران در لندن	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه__..._ي_جهت_سفارت_كبراي_شاهنشاهي_ايران_در_لندن_9523251479448377651.txt
8d10c10df2cc	1959	law	4	قانون مربوط باصلاح قانون استخدام ارتش جم ... لاح قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مربوط_باصلاح_قانون_استخدام_ارتش_جم_..._لاح_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي__15657878981770394977.txt
ad36f5f66fb0	1928	law	4	قانون اجازۀ استخدام يكنفر بلژيكي جهت رياست كل گمركات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازۀ_استخدام_يكنفر_بلژيكي_جهت_رياست_كل_گمركات_7641159366646535968.txt
ad99b670bcb6	1977	other	4	اجازه تعهد اعتبار سنوات آتي طرح شماره 41007203 مكانيزاسيون پست	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_تعهد_اعتبار_سنوات_آتي_طرح_شماره_41007203_مكانيزاسيون_پست_2017379768339996851.txt
efeea5800a14	1960	other	4	اجازه پرداخت  50  ميليون ريال وام توسط خ ...  تهيه لوازم تكميلي تأسيسات ساختمان مزبور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_پرداخت__50__ميليون_ريال_وام_توسط_خ_...__تهيه_لوازم_تكميلي_تأسيسات_ساختمان_مزبور_11046708884675321298.txt
b5cb7afacd81	1957	other	4	تصميم متخذه كميسيون بودجه دائر به اجازه  ...  اتومبيل وانت جهت دانش سراي عشايري شيراز	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه__...__اتومبيل_وانت_جهت_دانش_سراي_عشايري_شيراز_4227308993449724462.txt
270b9e478144	1974	other	4	اجازه تأمين اعتبار براي خريد فرستنده هاي راديوئي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_تأمين_اعتبار_براي_خريد_فرستنده_هاي_راديوئي_15758440277331557558.txt
707c396757c4	1982	law	4	قانون اصلاح ماده 12 اساسنامه شركت سهامي گسترش خدمات بازرگاني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_ماده_12_اساسنامه_شركت_سهامي_گسترش_خدمات_بازرگاني_10817748568580182764.txt
ed4f86f85ea3	1979	other	4	لايحه  قانوني  برقراري  مستمري  درباره ورثه سرگرد شهيد محمود سخايي كاشاني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه__قانوني__برقراري__مستمري__درباره_ورثه_سرگرد_شهيد_محمود_سخايي_كاشاني_5327988823916966465.txt
b55d9c271645	1979	other	4	لايحه قانوني معافيت وسايل و لوازم ورزشي  ...  بدني ايران از پرداخت حقوق و عوارض گمركي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_معافيت_وسايل_و_لوازم_ورزشي__...__بدني_ايران_از_پرداخت_حقوق_و_عوارض_گمركي_2025313692737018355.txt
791876409aea	1971	law	4	اجازه استفاده مبلغ هفده ميليون  17000000 ...  رديف 51103 قانون بودجه سال 1350 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_استفاده_مبلغ_هفده_ميليون__17000000_...__رديف_51103_قانون_بودجه_سال_1350_كل_كشور_17397812130548425612.txt
016caddee38c	1976	other	4	اجازه  اعتبار سنواتي پروژه هاي طرح شماره 30109212 ساختمان وتجهيز دانشسراهاي هنر	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه__اعتبار_سنواتي_پروژه_هاي_طرح_شماره_30109212_ساختمان_وتجهيز_دانشسراهاي_هنر_7852992278829099795.txt
3d794806c91e	1931	law	4	قانون اجازه استخدام سه نفر متخصص الكتريك ... ع فرانسه و يا سويس براي دستگاههاي بي سيم	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_استخدام_سه_نفر_متخصص_الكتريك_..._ع_فرانسه_و_يا_سويس_براي_دستگاههاي_بي_سيم_4842668050230997931.txt
7ac63cabeafb	2004	law	4	قانون اصلاح مواد  168  قانون ارتش جمهوري ... تخدامي نيروي انتظامي جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_مواد__168__قانون_ارتش_جمهوري_..._تخدامي_نيروي_انتظامي_جمهوري_اسلامي_ايران_2463891450177466448.txt
aeea5a43f448	1979	other	4	لایحه قانونی راجع به استفاده از منابع صرفه جوئی شده بودجه تغذیه مدارس برای ایجاد و بازسازی مدارس در روستاها با اصلاحات و الحاقات بعدی	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/4335879802022663383_4335879802022663383.txt
fff9ded10b3d	1958	other	4	تصميم متخذه كميسيون بودجه دائر به اجازه  ...  استيشن جهت سفارت كبراي شاهنشاهي در كابل	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/تصميم_متخذه_كميسيون_بودجه_دائر_به_اجازه__...__استيشن_جهت_سفارت_كبراي_شاهنشاهي_در_كابل_17255405979305131760.txt
da114e2a6d4c	1984	law	4	قانون راجع به فروش و تحويل نفت مجاني به  ... قسيط ديون آن دولت به جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_به_فروش_و_تحويل_نفت_مجاني_به__..._قسيط_ديون_آن_دولت_به_جمهوري_اسلامي_ايران_9943294134836870663.txt
340d09adab30	1975	other	4	اجازه اعتبار سنوات آتي طرح راه آهن شهري تهران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_اعتبار_سنوات_آتي_طرح_راه_آهن_شهري_تهران_1868756294179538656.txt
d4efca46316e	1976	other	4	اجازه اعتبارسال 1356طرح ساختمان و تجهيز موزه انقلاب ششم بهمن	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اجازه_اعتبارسال_1356طرح_ساختمان_و_تجهيز_موزه_انقلاب_ششم_بهمن_4593674447387337478.txt
4c555001521f	1957	other	4	لايحه قانوني مربوط باجازه استخدام چهار نفر كارشناس خارجي براي وزارت جنگ	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_مربوط_باجازه_استخدام_چهار_نفر_كارشناس_خارجي_براي_وزارت_جنگ_17449443105510564536.txt
ac01cff215bd	1968	law	4	قانون اضافه نمودن يك تبصره بماده 34 قانو ...  34 قانون استخدام نيروهاي مسلح شاهنشاهي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اضافه_نمودن_يك_تبصره_بماده_34_قانو_...__34_قانون_استخدام_نيروهاي_مسلح_شاهنشاهي__16345142065423603310.txt
