law_id	year	doc_type	score	title	path
0a8b3478d1e3	2019	court_ruling	8	رأي شماره هاي 262 و 263 هيأت عمومي ديوان ... الي 208 - 4  3  1399 به زمان تصويب مصوبه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_هاي_262_و_263_هيأت_عمومي_ديوان_..._الي_208_-_4__3__1399_به_زمان_تصويب_مصوبه_8987417410665512374.txt
fa1c6735bf2a	2017	court_ruling	8	رأي شماره 856 هيئت عمومي ديوان عدالت ادا ... هايي به منطقه آزاد تجاري - صنعتي انزلي .	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_856_هيئت_عمومي_ديوان_عدالت_ادا_..._هايي_به_منطقه_آزاد_تجاري_-_صنعتي_انزلي_._12161583974501531390.txt
e6ddc39e4a3d	2001	court_ruling	8	رأي شماره 251 هيأت عمومي ديوان عدالت ادا ... دهاي مالياتي وزارت امور اقتصادي و دارائي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_251_هيأت_عمومي_ديوان_عدالت_ادا_..._دهاي_مالياتي_وزارت_امور_اقتصادي_و_دارائي_5398110179768215873.txt
9538412e2046	2021	court_ruling	8	رأي ﺷﻤﺎره 2442 ﻫﯿﺄت ﻋﻤﻮﻣﯽ دﯾﻮان ﻋﺪاﻟﺖ اد ... ده 2  ﺗﻌﺮﻓﻪ ﻋﻮارض سال 1399 ﺷﻬﺮداري ﺗﺒﺮﯾﺰ	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_ﺷﻤﺎره_2442_ﻫﯿﺄت_ﻋﻤﻮﻣﯽ_دﯾﻮان_ﻋﺪاﻟﺖ_اد_..._ده_2__ﺗﻌﺮﻓﻪ_ﻋﻮارض_سال_1399_ﺷﻬﺮداري_ﺗﺒﺮﯾﺰ_10222386710702194461.txt
cbbd25063cac	2022	court_ruling	8	رأي شماره 3278 هيأت عمومي ديوان عدالت اد ... هاي خدمات سال 1400 شوراي اسلامي شهر اراك	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_3278_هيأت_عمومي_ديوان_عدالت_اد_..._هاي_خدمات_سال_1400_شوراي_اسلامي_شهر_اراك_15188404911129817679.txt
089063bcbf29	2015	court_ruling	8	رأي شماره 740 هيأت عمومي ديوان عدالت ادا ... ون توسعه منابع انساني و مديريت وزارت نفت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_740_هيأت_عمومي_ديوان_عدالت_ادا_..._ون_توسعه_منابع_انساني_و_مديريت_وزارت_نفت_8244224905318627456.txt
2bd0a0d083d0	1989	court_ruling	8	عدم مغايرت ماده  6  آيين نامه مصوب 3 7 6 ... توليدي و صنعتي و تجاري و خدماتي با قانون	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/عدم_مغايرت_ماده__6__آيين_نامه_مصوب_3_7_6_..._توليدي_و_صنعتي_و_تجاري_و_خدماتي_با_قانون_57004665936175179.txt
8c636a22d9ad	2018	court_ruling	8	رأي شماره 309 هيأت عمومي ديوان عدالت ادا ... تأمين پاركينگ مصوب شوراي اسلامي شهر اراك	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_309_هيأت_عمومي_ديوان_عدالت_ادا_..._تأمين_پاركينگ_مصوب_شوراي_اسلامي_شهر_اراك_16511141251853808280.txt
997548e93863	2021	court_ruling	8	راي شماره 1745 هيات عمومي ديوان عدالت اد ...  و استخدامي كشور نيز طرف دعوا قرار گيرد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/راي_شماره_1745_هيات_عمومي_ديوان_عدالت_اد_...__و_استخدامي_كشور_نيز_طرف_دعوا_قرار_گيرد__3227519252719089043.txt
04169ca99242	2005	court_ruling	8	رأي شماره 226 هيأت عمومي ديوان عدالت ادا ...  سيزدهم بدوي و سوم، چهارم و ششم تجديدنظر	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_226_هيأت_عمومي_ديوان_عدالت_ادا_...__سيزدهم_بدوي_و_سوم،_چهارم_و_ششم_تجديدنظر_12124885027456814097.txt
00c8f54f6ca7	2022	court_ruling	8	رأي شماره 504 هيأت عمومي ديوان عدالت ادا ... مي اين شهر رسيده،از تاريخ تصويب ابطال شد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_504_هيأت_عمومي_ديوان_عدالت_ادا_..._مي_اين_شهر_رسيده،از_تاريخ_تصويب_ابطال_شد_2943391781076346837.txt
991452249af2	2022	court_ruling	8	(untitled)	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/6105181502077580303_6105181502077580303.txt
12494ada5a34	2017	court_ruling	8	رأي شماره 379 هيأت عمومي ديوان عدالت ادا ... ائه صورت حساب فصلي توسط دفاتر اسناد رسمي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_379_هيأت_عمومي_ديوان_عدالت_ادا_..._ائه_صورت_حساب_فصلي_توسط_دفاتر_اسناد_رسمي_16015626261350062139.txt
f207b57aa4d6	2021	court_ruling	8	رأي شماره 1100 هيأت عمومي ديوان عدالت اد ... ل 1395 شوراي اسلامي شهر باسمنج ابطال شد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1100_هيأت_عمومي_ديوان_عدالت_اد_..._ل_1395_شوراي_اسلامي_شهر_باسمنج_ابطال_شد__13233342096010561237.txt
56c88f0a121d	2001	court_ruling	8	رأي شماره 380 هيئت عمومي ديوان عدالت ادا ... مستقر نشده اند به پرداخت 1  مبلغ بارنامه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_380_هيئت_عمومي_ديوان_عدالت_ادا_..._مستقر_نشده_اند_به_پرداخت_1__مبلغ_بارنامه_5045513970442857641.txt
6d7ad1e34636	2014	court_ruling	8	رأي شماره 683 هيأت عمومي ديوان عدالت ادا ... 21463 ت50503هـ ـ 30  2  1393 هيأت وزيران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_683_هيأت_عمومي_ديوان_عدالت_ادا_..._21463_ت50503هـ_ـ_30__2__1393_هيأت_وزيران_15851751540249191965.txt
364194b54a7d	2022	court_ruling	8	رأي شماره 6162 هيأت عمومي ديوان عدالت اد ... مواردي كه شهرداري موظف به انجام آنها است	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_6162_هيأت_عمومي_ديوان_عدالت_اد_..._مواردي_كه_شهرداري_موظف_به_انجام_آنها_است_13689899376058465212.txt
b2f8872f3c0d	1964	law	8	قانون مربوط باهداء یکقطعه زمین بمساحت ۶۰ ر ۶۹۴۲ متر مربع و ساختمان احداثی در ان [آن] اهدائی از طرف مجلس شورای ملی بوزارت فرهنگ با اصلاحات و الحاقات بعدی	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/9478064797988604015_9478064797988604015.txt
a83c8d5e39a5	2005	law	8	قانون الحاق دو تبصره به قانون تضمين خريد محصولات اساسي كشاورزي مصوب 1368	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_الحاق_دو_تبصره_به_قانون_تضمين_خريد_محصولات_اساسي_كشاورزي_مصوب_1368_15301054077704825672.txt
1e6b33cd6118	1977	other	8	اصلاح ماده 17 اصلاحي اساسنامه شركت سهامي برق منطقه اي غرب	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/اصلاح_ماده_17_اصلاحي_اساسنامه_شركت_سهامي_برق_منطقه_اي_غرب_3279776872598606012.txt
a2414e9ae3a4	1988	other	8	ضوابط تأسيس فرهنگستان علوم جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/ضوابط_تأسيس_فرهنگستان_علوم_جمهوري_اسلامي_ايران_15449448189731626416.txt
f76febf4ca25	1968	law	8	قانون اصلاح قانون دعاوي اشخاص عليه دولت راجع به املاك	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_قانون_دعاوي_اشخاص_عليه_دولت_راجع_به_املاك_15228817370963632832.txt
48ecb9eab491	2001	law	8	قانون اجازه احتساب وجوه پرداختي توسط جها ...  صنعتي و خدماتي مصوب 1359  به هزينه قطعي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_احتساب_وجوه_پرداختي_توسط_جها_...__صنعتي_و_خدماتي_مصوب_1359__به_هزينه_قطعي_6054036277445067563.txt
21281f2e2fa3	1993	law	8	قانون اصلاح بند الف تبصره 47 قانون بودجه سال 1364 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_بند_الف_تبصره_47_قانون_بودجه_سال_1364_كل_كشور_18434734893152976756.txt
b9d37799df82	1988	other	8	در خصوص عضويت چهار تن از افراد معرفي شده ... ر هسته گزينش اعزام، بورس و كارشناسي ارشد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/در_خصوص_عضويت_چهار_تن_از_افراد_معرفي_شده_..._ر_هسته_گزينش_اعزام،_بورس_و_كارشناسي_ارشد_761684088824172406.txt
