law_id	year	doc_type	score	title	path
57ebc471042f	2017	court_ruling	14	رأي شماره 1345 هيأت عمومي ديوان عدالت اد ... اختماني شوراي اسلامي شهر نوشهر مصوب 1391	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1345_هيأت_عمومي_ديوان_عدالت_اد_..._اختماني_شوراي_اسلامي_شهر_نوشهر_مصوب_1391_9193385778303652390.txt
1406e10a23f6	2011	court_ruling	14	راي شماره 1398 هيات عمومي ديوان عدالت اد ... يران در خصوص احداث ديوار دور زمين مسكوني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/راي_شماره_1398_هيات_عمومي_ديوان_عدالت_اد_..._يران_در_خصوص_احداث_ديوار_دور_زمين_مسكوني_12317062246889267339.txt
9233a425f99f	2003	court_ruling	14	رأي شماره 232 هيئت عمومي ديوان عدالت ادا ... 6 آيين نامه اجرايي قانون صادرات و واردات	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_232_هيئت_عمومي_ديوان_عدالت_ادا_..._6_آيين_نامه_اجرايي_قانون_صادرات_و_واردات_2517776908854856853.txt
df221536f729	2001	court_ruling	14	رأي شماره 34 مورخ 1380 02 09 هيئت عمومي  ... ند 43 ـ 4 آيين نامه تكميلي تعرفه هاي برق	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_34_مورخ_1380_02_09_هيئت_عمومي__..._ند_43_ـ_4_آيين_نامه_تكميلي_تعرفه_هاي_برق_723045631964815571.txt
2c6113a9fdb6	2011	court_ruling	14	رأي شماره 601 ھيأت عمومي ديوان عدالت ادا ... 33553 مورخ 1387 4 12 سازمان امور مالياتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_601_ھيأت_عمومي_ديوان_عدالت_ادا_..._33553_مورخ_1387_4_12_سازمان_امور_مالياتي_17641425815925449699.txt
14b5338f4b0e	2017	court_ruling	14	رأي شماره 1005 هيأت عمومي ديوان عدالت اد ... 95 در خصوص عوارض كسري حدنصاب تفكيك املاك	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1005_هيأت_عمومي_ديوان_عدالت_اد_..._95_در_خصوص_عوارض_كسري_حدنصاب_تفكيك_املاك_11207784185859883285.txt
5c6933a2c6ce	2017	court_ruling	14	رأي شماره 1445 هيأت عمومي ديوان عدالت اد ... امي شهر ملاير در خصوص عوارض تغيير كاربري	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1445_هيأت_عمومي_ديوان_عدالت_اد_..._امي_شهر_ملاير_در_خصوص_عوارض_تغيير_كاربري_6953694974450539105.txt
d7af6920dfbf	2014	court_ruling	14	رأي شماره 295 هيأت عمومي ديوان عدالت ادا ... مان مجوز فعاليت آنها هنوز منقضي نشده است	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_295_هيأت_عمومي_ديوان_عدالت_ادا_..._مان_مجوز_فعاليت_آنها_هنوز_منقضي_نشده_است_9496276440162817022.txt
7964f41e8d45	2020	court_ruling	14	راي شماره 1087 هيات عمومي ديوان عدالت اد ...  و مازاد بر تراكم  در هر پروانه ساختماني	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/راي_شماره_1087_هيات_عمومي_ديوان_عدالت_اد_...__و_مازاد_بر_تراكم__در_هر_پروانه_ساختماني_13719370765085765341.txt
c83d4d46307e	2020	court_ruling	14	راي شماره هاي 476 الي 479 هيات عمومي ديو ... 9  10  1396 هيأت عمومي ديوان عدالت اداري	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/راي_شماره_هاي_476_الي_479_هيات_عمومي_ديو_..._9__10__1396_هيأت_عمومي_ديوان_عدالت_اداري_11612206737311586601.txt
