law_id	year	doc_type	score	title	path
eca1629344fb	2009	law	5	دستورالعمل اجرايي جزء   ك   بند   7   قانون بودجه سال 1388 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/دستورالعمل_اجرايي_جزء___ك___بند___7___قانون_بودجه_سال_1388_كل_كشور_9573163865891464985.txt
cf7773773b9c	2006	law	5	الحاق متني به عنوان تبصره    7   به ماده ... تبصره    6   قانون بودجه سال 1384كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/الحاق_متني_به_عنوان_تبصره____7___به_ماده_..._تبصره____6___قانون_بودجه_سال_1384كل_كشور_1214283791723117860.txt
acd20d2ae5d7	2001	other	5	مقررات تكميلي آئين نامه شماره 8 درخصوص ت ... فه بيمه باربري    آئين نامه شماره 8 10	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/مقررات_تكميلي_آئين_نامه_شماره_8_درخصوص_ت_..._فه_بيمه_باربري____آئين_نامه_شماره_8_10___16784430376196986405.txt
0d67f2cce807	1955	law	5	اصلاح ماده 37 آيين نامه قانون دفتر اسناد رسمي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_ماده_37_آيين_نامه_قانون_دفتر_اسناد_رسمي_14845816252703611045.txt
7c7ad34eef82	1990	other	5	مستثني  بودن  وزارت  معادن  و فلزات  و و ... شخيص صلاحيت  و طبقه بندي  مهندسان  مشاور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/مستثني__بودن__وزارت__معادن__و_فلزات__و_و_..._شخيص_صلاحيت__و_طبقه_بندي__مهندسان__مشاور_2834563178605652454.txt
a45b3485f548	1999	law	5	آيين نامه اجرايي بندب تبصره 47 قانون بودجه سال1378 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بندب_تبصره_47_قانون_بودجه_سال1378_كل_كشور_8713934297413982934.txt
0288a46ee87f	2004	other	5	مقررات تكميلي آئين نامه شماره 8 درخصوص ت ... فه بيمه باربري    آئين نامه شماره 8 11	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/مقررات_تكميلي_آئين_نامه_شماره_8_درخصوص_ت_..._فه_بيمه_باربري____آئين_نامه_شماره_8_11___9367204452189667112.txt
5e18fe897475	1996	other	5	اصلاح آيين نامه چگونگي اجراي طرحهاي مربو ... دي، اجتماعي و فرهنگي جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_چگونگي_اجراي_طرحهاي_مربو_..._دي،_اجتماعي_و_فرهنگي_جمهوري_اسلامي_ايران_18271135547338737855.txt
c222e5df1332	2002	law	5	اصلاح آيين نامه اجرايي جزء 4  بند  ب  تبصره 29  قانون بودجه سال 1380 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_جزء_4__بند__ب__تبصره_29__قانون_بودجه_سال_1380_كل_كشور_6128982748784403750.txt
02b6113d78e6	1998	law	5	اصلاح آيين نامه اجرايي رديف  1  بند   الف  تبصره  46  قانون بودجه سال 1376 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_رديف__1__بند___الف__تبصره__46__قانون_بودجه_سال_1376_كل_كشور_12826851378776650614.txt
c8c4018ed811	1995	law	5	آيين نامه اجرايي بند   ب   تبصره   7   قانون بودجه سال 1374 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند___ب___تبصره___7___قانون_بودجه_سال_1374_كل_كشور_18190378968310629003.txt
2c3e013561ed	1995	law	5	آيين نامه اجرايي بند   د   تبصره   7   قانون بودجه سال 1374كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند___د___تبصره___7___قانون_بودجه_سال_1374كل_كشور_4280434186076021629.txt
3ead09a52fc8	2002	law	5	آيين  نامه اجرايي ماده  34  قانون تنظيم بخشي از مقررات مالي دو لت  ـ  مصوب 1380	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين__نامه_اجرايي_ماده__34__قانون_تنظيم_بخشي_از_مقررات_مالي_دو_لت__ـ__مصوب_1380_1180346920939322162.txt
81e270a03ae1	1992	other	5	مقررات مكمل آئين نامه شماره 21 درخصوص شر ... ، صاعقه، انفجار   آئين نامه شماره 21 2	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/مقررات_مكمل_آئين_نامه_شماره_21_درخصوص_شر_..._،_صاعقه،_انفجار___آئين_نامه_شماره_21_2___12343195588381471795.txt
3360d28d025e	2006	law	5	اصلاح آيين نامه اجرايي بند  ب  تبصره  6  قانون بودجه سال 1384 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_بند__ب__تبصره__6__قانون_بودجه_سال_1384_كل_كشور_8365980656565828836.txt
