law_id	year	doc_type	score	title	path
1dfbe5bc37a6	2004	law	23	قانون مديريت پسماندها	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مديريت_پسماندها_14534886078346570829.txt
c30d34bab7b6	2006	law	23	قانون موافقتنامه بازرگاني بين دولت جمهوري اسلامي ايران و دولت جمهوري آذربايجان	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_موافقتنامه_بازرگاني_بين_دولت_جمهوري_اسلامي_ايران_و_دولت_جمهوري_آذربايجان_2993954972499512071.txt
4ae65ec40f88	1966	law	23	قانون تاسيس شركت هواپيمائي ملي ايران و مقررات بهره برداري هوائي كشوري	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تاسيس_شركت_هواپيمائي_ملي_ايران_و_مقررات_بهره_برداري_هوائي_كشوري_9869015102392397711.txt
35afcad73f62	1990	law	23	قانون بودجه سال 1369 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بودجه_سال_1369_كل_كشور_7506947584402980567.txt
2ae09a289258	1941	law	23	قانون اصلاح قانون بودجه كل سال 1320 كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_قانون_بودجه_كل_سال_1320_كشور_17703589552135033050.txt
52ac7180adc9	1993	law	23	قانون اجازه تعيين ميزان حقوق گمركي و سود بازرگاني كالاهاي وارداتي توسط دولت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_تعيين_ميزان_حقوق_گمركي_و_سود_بازرگاني_كالاهاي_وارداتي_توسط_دولت_4825593828497334437.txt
7f8e70cd1ca6	1965	law	23	قانون توسعه موسسات برق غير دولتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_توسعه_موسسات_برق_غير_دولتي_17660114741007447197.txt
51bf9137ad67	2004	law	23	قانون موافقتنامه تشويق و حمايت متقابل ا ...  جمهوري اسلامي ايران و دولت جمهوري اتريش	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/_قانون_موافقتنامه_تشويق_و_حمايت_متقابل_ا_...__جمهوري_اسلامي_ايران_و_دولت_جمهوري_اتريش_13292047186503059979.txt
345774b23d28	2001	law	23	قانون موافقتنامه بازرگاني بين دولت جمهوري اسلامي ايران و دولت جمهوري فدرال نيجريه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_موافقتنامه_بازرگاني_بين_دولت_جمهوري_اسلامي_ايران_و_دولت_جمهوري_فدرال_نيجريه_12243543283741685923.txt
cb87658dc251	1939	law	23	قانون بودجه سال 1318 كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_بودجه_سال_1318_كشور_626813617695284719.txt
10c6734dd8e4	2004	law	23	قانون موافقتنامه همكاري تجاري و اقتصادي بين دولت جمهوري اسلامي ايران و دولت جمهوري مقدونيه	/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_موافقتنامه_همكاري_تجاري_و_اقتصادي_بين_دولت_جمهوري_اسلامي_ايران_و_دولت_جمهوري_مقدونيه_4776352982227766207.txt
82f406640978	2012	other	22	آئين نامه شماره 70 درخصوص شرايط عمومي بيمه نامه نوسانات نرخ ارز واحدهاي توليدي - صادراتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_شماره_70_درخصوص_شرايط_عمومي_بيمه_نامه_نوسانات_نرخ_ارز_واحدهاي_توليدي_-_صادراتي_5963347819288126398.txt
11973eb2b729	2013	law	22	آيين نامه اجرايي بند  1 - 38  قانون بودجه سال 1392 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__1_-_38__قانون_بودجه_سال_1392_كل_كشور_14205961512985912021.txt
a8c99008824d	2004	other	22	ضوابط ملي آمايش سرزمين	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/ضوابط_ملي_آمايش_سرزمين_4760604935032114488.txt
616995fe3f75	2008	other	22	آيين نامه اجرايي اعطاي تسهيلات بانكي درسال 1387	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_اعطاي_تسهيلات_بانكي_درسال_1387_15880561293243951008.txt
844b0b5ddd62	2019	law	22	آيين نامه اجرايي بند  ط   تبصره  6  ماده واحده قانون بودجه سال 1398 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ط___تبصره__6__ماده_واحده_قانون_بودجه_سال_1398_كل_كشور_12726300372097588443.txt
b40fd89f7995	1992	law	22	آيين نامه اجرايي تبصره 3 قانون بودجه سال  1371 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_تبصره_3_قانون_بودجه_سال__1371_كل_كشور_14752674450757026895.txt
a32b9345e152	2002	decree	22	تصويب نامه راجع به جداول پيوست آيين نامه ...  ح  و  ن  تبصره  3  قانون بودجه سال 1381	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/تصويب_نامه_راجع_به_جداول_پيوست_آيين_نامه_...__ح__و__ن__تبصره__3__قانون_بودجه_سال_1381_1560041704122106285.txt
9ea7b2294b56	2019	law	22	آيين  نامه اجرايي ماده  17  قانون احكام دايمي برنامه  هاي توسعه كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين__نامه_اجرايي_ماده__17__قانون_احكام_دايمي_برنامه__هاي_توسعه_كشور_7163564349690108412.txt
830874218295	2001	law	22	آيين نامه اجرايي ماده  15  قانون برنامه  ... دي، اجتماعي و فرهنگي جمهوري اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__15__قانون_برنامه__..._دي،_اجتماعي_و_فرهنگي_جمهوري_اسلامي_ايران_17313197418521144180.txt
12cbb7d83016		other	22	اتخاذ تصميماتي در خصوص چگونگي پرداخت جوايز و مشوق هاي صادراتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اتخاذ_تصميماتي_در_خصوص_چگونگي_پرداخت_جوايز_و_مشوق_هاي_صادراتي_15511360025029399939.txt
26f738f85fa0	2019	law	22	آيين نامه اجرايي بندهاي  الف ،  ب ،  ج ، ...  ماده واحده قانون بودجه سال 1398 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بندهاي__الف_،__ب_،__ج_،_...__ماده_واحده_قانون_بودجه_سال_1398_كل_كشور_15149112473750632153.txt
0454de3e4474	2008	other	22	ضوابط ارايه تسهيلات ساخت مسكن به آزادگان  جانبازان و خانواده شهدا	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/ضوابط_ارايه_تسهيلات_ساخت_مسكن_به_آزادگان__جانبازان_و_خانواده_شهدا_12770875290461226217.txt
ad6d7cd668b5	2000	law	22	آيين نامه اجرايي بندط تبصره 3 قانون بودجه  سال  1379 كل  كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بندط_تبصره_3_قانون_بودجه__سال__1379_كل__كشور_3641652917319299298.txt
b00cb6c4e5b0	2003	other	22	آيين نامه اجرايي قيمت گذاري سهام دو لت د ... لاح ساختار نيرو ي انساني و بازخريدي آنان	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قيمت_گذاري_سهام_دو_لت_د_..._لاح_ساختار_نيرو_ي_انساني_و_بازخريدي_آنان_13972576981432172176.txt
1fecd50f6a38	2015	law	22	آيين نامه اجرايي ماده  44  قانون رفع موانع توليد رقابت پذير و ارتقاي نظام مالي كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__44__قانون_رفع_موانع_توليد_رقابت_پذير_و_ارتقاي_نظام_مالي_كشور_7264741955171571745.txt
8de0000406d2	2018	law	22	آيين نامه اجرايي بند  س  تبصره  6  ماده واحده قانون بودجه سال 1397 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__س__تبصره__6__ماده_واحده_قانون_بودجه_سال_1397_كل_كشور_7911271085816537073.txt
7e9ab51f8cc2	2016	law	22	آيين نامه اجرايي مواد  5  و  6  قانون مبارزه با قاچاق كالا و ارز	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_مواد__5__و__6__قانون_مبارزه_با_قاچاق_كالا_و_ارز_2084184688525009083.txt
73e198764c3f	2021	law	22	آيين نامه اجرايي قانون تشكيل و اداره مناطق ويژه اقتصادي جمهوري  اسلامي ايران	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_تشكيل_و_اداره_مناطق_ويژه_اقتصادي_جمهوري__اسلامي_ايران_16764667862866780665.txt
e54954c16d33	2019	other	22	آيين نامه پيشگيري از انباشت مطالبات غيرجاري بانكي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_پيشگيري_از_انباشت_مطالبات_غيرجاري_بانكي_8050995681013532168.txt
414beb399805	2009	law	22	آيين نامه اجرايي قانون توسعه و حمايت از صنايع دريايي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_توسعه_و_حمايت_از_صنايع_دريايي_6949443759755410852.txt
74044cb98b6c	2002	other	22	آيين نامه معاملات بنياد مسكن انقلاب اسلامي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_معاملات_بنياد_مسكن_انقلاب_اسلامي_16366666559322123919.txt
b09c4ef07716	2002	law	22	آيين نامه اجرايي بند الف تبصره 20 قانون بودجه سال 1381كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند_الف_تبصره_20_قانون_بودجه_سال_1381كل_كشور_9549592172679477331.txt
28a4f5e66a14	1997	law	22	آيين نامه اجرايي ماده 63 قانون وصول برخي از درآمدهاي دولت و مصرف آن در موارد معين	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده_63_قانون_وصول_برخي_از_درآمدهاي_دولت_و_مصرف_آن_در_موارد_معين_17109641730719191901.txt
eb2a19e6c3d4	1950	other	22	آئين نامه واردات و صادرات موقت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_واردات_و_صادرات_موقت_7409066084937560365.txt
c6906b6d08e6	2008	law	22	آيين نامه اجرايي قانون توسعه حمل ونقل عمومي و مديريت مصرف سوخت	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_توسعه_حمل_ونقل_عمومي_و_مديريت_مصرف_سوخت_6324981789941369820.txt
10ff5e41a51b	2019	law	22	آيين نامه اجرايي بند  ب  تبصره  18  ماده واحده قانون بودجه سال 1389 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ب__تبصره__18__ماده_واحده_قانون_بودجه_سال_1389_كل_كشور_13043015688687977878.txt
7012d51467db	2013	law	22	آيين نامه اجرايي بند  21  قانون بودجه سال 1392 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__21__قانون_بودجه_سال_1392_كل_كشور_8388931688033085319.txt
8aecd2a34386	2017	other	22	آيين نامه اجرايي صرفه جويي مصرف انرژي در ساختمان ها	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_صرفه_جويي_مصرف_انرژي_در_ساختمان_ها_17881711293651910674.txt
8100fb4e5e94	2015	law	22	آيين نامه اجرايي ماده  24  قانون رفع موانع توليد رقابت پذير و ارتقاي نظام مالي كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__24__قانون_رفع_موانع_توليد_رقابت_پذير_و_ارتقاي_نظام_مالي_كشور_1328208943483218156.txt
a7b3b9f612e4	2002	law	22	آيين نامه اجرايي قانون تشويق و حمايت سرمايه گذاري خارجي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_تشويق_و_حمايت_سرمايه_گذاري_خارجي_3638064176249256133.txt
a3ef0b4cacb4	2013	law	22	آيين نامه اجرايي بند  126  قانون بودجه سال 1392 كل كشور	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__126__قانون_بودجه_سال_1392_كل_كشور_4157550875208586228.txt
5e354e58fd59	2018	court_ruling	22	رأي شماره 1268 هيأت عمومي ديوان عدالت اد ... لامي شهر شاهين شهر در خصوص عوارض سطح شهر	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1268_هيأت_عمومي_ديوان_عدالت_اد_..._لامي_شهر_شاهين_شهر_در_خصوص_عوارض_سطح_شهر_14523033445371066502.txt
c679b1f982bd	2022	court_ruling	22	رأي شماره 575 هيأت عمومي ديوان عدالت ادا ... خابراتي وضع شده، از تاريخ تصويب ابطال شد	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_575_هيأت_عمومي_ديوان_عدالت_ادا_..._خابراتي_وضع_شده،_از_تاريخ_تصويب_ابطال_شد_17737760537782338107.txt
d42ad75ce7eb	2016	court_ruling	22	رأي شماره 1313 هيأت عمومي ديوان عدالت اد ...  مباركه در خصوص عوارض نيم درصد قراردادها	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1313_هيأت_عمومي_ديوان_عدالت_اد_...__مباركه_در_خصوص_عوارض_نيم_درصد_قراردادها_4130831865490073314.txt
e93cf60d4bf6	2018	court_ruling	22	رأي شماره 1220 هيأت عمومي ديوان عدالت اد ... ع عوارض سالانه از ادارات و نهادهاي دولتي	/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_1220_هيأت_عمومي_ديوان_عدالت_اد_..._ع_عوارض_سالانه_از_ادارات_و_نهادهاي_دولتي_14572563455267434252.txt
