country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,2013,1,tonnes,caviar_production,Caviar production,iran-caviar-exports:ifo-caviar-production-export-compiled,"Iranian year 1392 (ended 20 March 2014). Cited as the historical low point after the wild-catch collapse and pre-aquaculture-expansion baseline. Sturgeon meat output same year: 600 tonnes. [source: Tehran Times [STATE-MEDIA-ATTRIBUTED], 'Caviar output reaches 12 tons in a year', 18 July 2021, quoting IFO head Nabiollah Khoun-Mirzaei]"
IRN,Iran,2013,600,tonnes,sturgeon_meat_production,Sturgeon meat production,iran-caviar-exports:ifo-caviar-production-export-compiled,"Iranian year 1392 (ended 20 March 2014). Companion figure to the caviar production row above. [source: Tehran Times [STATE-MEDIA-ATTRIBUTED], 'Caviar output reaches 12 tons in a year', 18 July 2021, quoting IFO head Nabiollah Khoun-Mirzaei]"
IRN,Iran,2020,11,tonnes,caviar_production,Caviar production,iran-caviar-exports:ifo-caviar-production-export-compiled,"Iranian year 1399 (ended 20 March 2021), given as prior-year comparison base for the FY2022-23 figure. Cross-checked: consistent with the trajectory implied by the 1-ton 2013/14 baseline and 12-ton mid-2021 figure below. [source: Financial Tribune, 'Caviar Production Hit 18.5 Tons, Exports 5.5 Tons in FY 2022-23' (headline/lede figure, via search index; full article body not directly retrievable in this session -- see failures)]"
IRN,Iran,2021,12,tonnes,caviar_production,Caviar production,iran-caviar-exports:ifo-caviar-production-export-compiled,"As of speech date July 2021 (Iranian year ~1400). Directly fetched and confirmed. Sturgeon meat output 'over 3,500 tonnes' same period. [source: Tehran Times [STATE-MEDIA-ATTRIBUTED], 'Caviar output reaches 12 tons in a year', 18 July 2021, quoting IFO head Nabiollah Khoun-Mirzaei]"
IRN,Iran,2021,3500,tonnes,sturgeon_meat_production,Sturgeon meat production,iran-caviar-exports:ifo-caviar-production-export-compiled,"'Over 3,500 tons' as printed -- lower bound, exact figure not given. Directly fetched and confirmed. [source: Tehran Times [STATE-MEDIA-ATTRIBUTED], 'Caviar output reaches 12 tons in a year', 18 July 2021, quoting IFO head Nabiollah Khoun-Mirzaei]"
IRN,Iran,2022,18.5,tonnes,caviar_production,Caviar production,iran-caviar-exports:ifo-caviar-production-export-compiled,"Iranian fiscal year 2022-23 (ended 20 March 2023), per an IFO official. Reported as a 68% increase over the FY2020-21 (11-tonne) figure above. [source: Financial Tribune, 'Caviar Production Hit 18.5 Tons, Exports 5.5 Tons in FY 2022-23' (headline figure, via search index)]"
IRN,Iran,2022,5.5,tonnes,caviar_export_volume,Caviar export volume,iran-caviar-exports:ifo-caviar-production-export-compiled,"Same fiscal year as the production figure above. [source: Financial Tribune, 'Caviar Production Hit 18.5 Tons, Exports 5.5 Tons in FY 2022-23' (headline figure, via search index)]"
IRN,Iran,2022,4600,tonnes,sturgeon_meat_production,Sturgeon meat production,iran-caviar-exports:ifo-caviar-production-export-compiled,"FY2022-23 (ended 20 March 2023). [source: Financial Tribune, 'Caviar Production Hit 18.5 Tons, Exports 5.5 Tons in FY 2022-23' (via search index)]"
IRN,Iran,2024,21.6,tonnes,caviar_production_start_of_period,Caviar production (start of period),iran-caviar-exports:ifo-caviar-production-export-compiled,"Iranian year ending 20 March 2024 (prior-year comparison base for the 25.1-tonne figure below); directly fetched and confirmed. [source: Mehr News Agency, 'Iran's annual production of caviar rises by 17%']"
IRN,Iran,2024,25.1,tonnes,caviar_production_end_of_period,Caviar production (end of period),iran-caviar-exports:ifo-caviar-production-export-compiled,"Iranian year ending 20 March 2025 -- production rose from 21.6 to 25.1 tonnes, a 17% increase. Directly fetched and confirmed. [source: Mehr News Agency, 'Iran's annual production of caviar rises by 17%']"
IRN,Iran,2024,7.5,tonnes,caviar_export_volume,Caviar export volume,iran-caviar-exports:ifo-caviar-production-export-compiled,"Approximately 7.5 tonnes of caviar exported through Iranian customs, same period (Iranian year ending 20 March 2025). Directly fetched and confirmed. [source: Mehr News Agency, 'Iran's annual production of caviar rises by 17%']"
