country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1958,56.0,,dams_constructed_shah_esmail_golpayegan_height_from_foundation_m,Dams constructed — Shah Esmail — Golpayegan — height_from_foundation_m,wb1975water-major-dams-specifications-1971,,"(1) also supplies Tehran and Karaj drinking water -- footnote marker appears on this row's cultivation column in source but likely a source typo/misplacement, transcribed exactly as printed"
IRN,Iran,1958,44,,dams_constructed_shah_esmail_golpayegan_reservoir_capacity_million_m3,Dams constructed — Shah Esmail — Golpayegan — reservoir_capacity_million_m3,wb1975water-major-dams-specifications-1971,,"(1) also supplies Tehran and Karaj drinking water -- footnote marker appears on this row's cultivation column in source but likely a source typo/misplacement, transcribed exactly as printed"
IRN,Iran,1958,50,,dams_constructed_shah_esmail_golpayegan_regulated_annual_capacity_million_m3,Dams constructed — Shah Esmail — Golpayegan — regulated_annual_capacity_million_m3,wb1975water-major-dams-specifications-1971,,"(1) also supplies Tehran and Karaj drinking water -- footnote marker appears on this row's cultivation column in source but likely a source typo/misplacement, transcribed exactly as printed"
IRN,Iran,1958,5.5,,dams_constructed_shah_esmail_golpayegan_area_under_cultivation_final_phase_1000ha,Dams constructed — Shah Esmail — Golpayegan — area_under_cultivation_final_phase_1000ha,wb1975water-major-dams-specifications-1971,,"(1) also supplies Tehran and Karaj drinking water -- footnote marker appears on this row's cultivation column in source but likely a source typo/misplacement, transcribed exactly as printed"
IRN,Iran,1958,280,,dams_constructed_shah_esmail_golpayegan_cost_of_dam_million_rials,Dams constructed — Shah Esmail — Golpayegan — cost_of_dam_million_rials,wb1975water-major-dams-specifications-1971,,"(1) also supplies Tehran and Karaj drinking water -- footnote marker appears on this row's cultivation column in source but likely a source typo/misplacement, transcribed exactly as printed"
IRN,Iran,1958,70,,dams_constructed_shah_esmail_golpayegan_cost_of_irrigation_million_rials,Dams constructed — Shah Esmail — Golpayegan — cost_of_irrigation_million_rials,wb1975water-major-dams-specifications-1971,,"(1) also supplies Tehran and Karaj drinking water -- footnote marker appears on this row's cultivation column in source but likely a source typo/misplacement, transcribed exactly as printed"
IRN,Iran,1962,180.0,,dams_constructed_amir_kabir_karaj_dam_karaj_height_from_foundation_m,Dams constructed — Amir Kabir — Karaj Dam — Karaj — height_from_foundation_m,wb1975water-major-dams-specifications-1971,,
IRN,Iran,1962,205,,dams_constructed_amir_kabir_karaj_dam_karaj_reservoir_capacity_million_m3,Dams constructed — Amir Kabir — Karaj Dam — Karaj — reservoir_capacity_million_m3,wb1975water-major-dams-specifications-1971,,
IRN,Iran,1962,400,,dams_constructed_amir_kabir_karaj_dam_karaj_regulated_annual_capacity_million_m3,Dams constructed — Amir Kabir — Karaj Dam — Karaj — regulated_annual_capacity_million_m3,wb1975water-major-dams-specifications-1971,,
IRN,Iran,1962,21.0,,dams_constructed_amir_kabir_karaj_dam_karaj_area_under_cultivation_final_phase_1000ha,Dams constructed — Amir Kabir — Karaj Dam — Karaj — area_under_cultivation_final_phase_1000ha,wb1975water-major-dams-specifications-1971,,
