country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,1956,6.4,magnitude,iran_bastak_eqmagnitude,IRAN:  BASTAK — eqMagnitude,NOAA NCEI Significant Earthquake Database,1956-10-31
IRN,Iran,1956,410,persons,iran_bastak_deaths,IRAN:  BASTAK — deaths,NOAA NCEI Significant Earthquake Database,1956-10-31
IRN,Iran,1956,2.8,million USD,iran_bastak_damagemillionsdollars,IRAN:  BASTAK — damageMillionsDollars,NOAA NCEI Significant Earthquake Database,1956-10-31
IRN,Iran,1960,5.9,magnitude,iran_lar_eqmagnitude,IRAN:  LAR — eqMagnitude,NOAA NCEI Significant Earthquake Database,1960-4-24
IRN,Iran,1960,420,persons,iran_lar_deaths,IRAN:  LAR — deaths,NOAA NCEI Significant Earthquake Database,1960-4-24
IRN,Iran,1960,3000,persons,iran_lar_injuries,IRAN:  LAR — injuries,NOAA NCEI Significant Earthquake Database,1960-4-24
IRN,Iran,1960,20,million USD,iran_lar_damagemillionsdollars,IRAN:  LAR — damageMillionsDollars,NOAA NCEI Significant Earthquake Database,1960-4-24
IRN,Iran,1962,7.2,magnitude,iran_buyin_zara_eqmagnitude,IRAN:   BUYIN-ZARA — eqMagnitude,NOAA NCEI Significant Earthquake Database,1962-9-1
IRN,Iran,1962,12225,persons,iran_buyin_zara_deaths,IRAN:   BUYIN-ZARA — deaths,NOAA NCEI Significant Earthquake Database,1962-9-1
IRN,Iran,1962,2776,persons,iran_buyin_zara_injuries,IRAN:   BUYIN-ZARA — injuries,NOAA NCEI Significant Earthquake Database,1962-9-1
IRN,Iran,1962,21310,houses,iran_buyin_zara_housesdestroyed,IRAN:   BUYIN-ZARA — housesDestroyed,NOAA NCEI Significant Earthquake Database,1962-9-1
IRN,Iran,1962,30,million USD,iran_buyin_zara_damagemillionsdollars,IRAN:   BUYIN-ZARA — damageMillionsDollars,NOAA NCEI Significant Earthquake Database,1962-9-1
IRN,Iran,1968,5.6,magnitude,iran_maku_shah_bandalu_qurta_bolagh_qondeqli_eqmagnitude,"IRAN:  MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI — eqMagnitude",NOAA NCEI Significant Earthquake Database,1968-4-29
IRN,Iran,1968,38,persons,iran_maku_shah_bandalu_qurta_bolagh_qondeqli_deaths,"IRAN:  MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI — deaths",NOAA NCEI Significant Earthquake Database,1968-4-29
IRN,Iran,1968,100,persons,iran_maku_shah_bandalu_qurta_bolagh_qondeqli_injuries,"IRAN:  MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI — injuries",NOAA NCEI Significant Earthquake Database,1968-4-29
IRN,Iran,1968,1000,houses,iran_maku_shah_bandalu_qurta_bolagh_qondeqli_housesdestroyed,"IRAN:  MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI — housesDestroyed",NOAA NCEI Significant Earthquake Database,1968-4-29
IRN,Iran,1968,1,million USD,iran_maku_shah_bandalu_qurta_bolagh_qondeqli_damagemillionsdollars,"IRAN:  MAKU,SHAH BANDALU,QURTA BOLAGH,QONDEQLI — damageMillionsDollars",NOAA NCEI Significant Earthquake Database,1968-4-29
IRN,Iran,1968,7.1,magnitude,iran_dasht_e_bayaz_eqmagnitude,IRAN:  DASHT-E-BAYAZ — eqMagnitude,NOAA NCEI Significant Earthquake Database,1968-8-31
IRN,Iran,1968,10488,persons,iran_dasht_e_bayaz_deaths,IRAN:  DASHT-E-BAYAZ — deaths,NOAA NCEI Significant Earthquake Database,1968-8-31
IRN,Iran,1968,17000,persons,iran_dasht_e_bayaz_injuries,IRAN:  DASHT-E-BAYAZ — injuries,NOAA NCEI Significant Earthquake Database,1968-8-31
IRN,Iran,1968,12000,houses,iran_dasht_e_bayaz_housesdestroyed,IRAN:  DASHT-E-BAYAZ — housesDestroyed,NOAA NCEI Significant Earthquake Database,1968-8-31
IRN,Iran,1968,35,million USD,iran_dasht_e_bayaz_damagemillionsdollars,IRAN:  DASHT-E-BAYAZ — damageMillionsDollars,NOAA NCEI Significant Earthquake Database,1968-8-31
IRN,Iran,1970,6.7,magnitude,iran_karnaveh_marev_eqmagnitude,"IRAN:  KARNAVEH, MAREV — eqMagnitude",NOAA NCEI Significant Earthquake Database,1970-7-30
IRN,Iran,1970,220,persons,iran_karnaveh_marev_deaths,"IRAN:  KARNAVEH, MAREV — deaths",NOAA NCEI Significant Earthquake Database,1970-7-30
IRN,Iran,1970,483,persons,iran_karnaveh_marev_injuries,"IRAN:  KARNAVEH, MAREV — injuries",NOAA NCEI Significant Earthquake Database,1970-7-30
IRN,Iran,1970,2000,houses,iran_karnaveh_marev_housesdestroyed,"IRAN:  KARNAVEH, MAREV — housesDestroyed",NOAA NCEI Significant Earthquake Database,1970-7-30
IRN,Iran,1970,8,million USD,iran_karnaveh_marev_damagemillionsdollars,"IRAN:  KARNAVEH, MAREV — damageMillionsDollars",NOAA NCEI Significant Earthquake Database,1970-7-30
IRN,Iran,1978,7.4,magnitude,iran_tabas_eqmagnitude,IRAN:  TABAS — eqMagnitude,NOAA NCEI Significant Earthquake Database,1978-9-16
IRN,Iran,1978,20000,persons,iran_tabas_deaths,IRAN:  TABAS — deaths,NOAA NCEI Significant Earthquake Database,1978-9-16
IRN,Iran,1978,15000,houses,iran_tabas_housesdestroyed,IRAN:  TABAS — housesDestroyed,NOAA NCEI Significant Earthquake Database,1978-9-16
IRN,Iran,1978,50,million USD,iran_tabas_damagemillionsdollars,IRAN:  TABAS — damageMillionsDollars,NOAA NCEI Significant Earthquake Database,1978-9-16
IRN,Iran,1978,6.3,magnitude,iran_rasht_siahbil_eqmagnitude,"IRAN:  RASHT, SIAHBIL — eqMagnitude",NOAA NCEI Significant Earthquake Database,1978-11-4
IRN,Iran,1978,26,persons,iran_rasht_siahbil_deaths,"IRAN:  RASHT, SIAHBIL — deaths",NOAA NCEI Significant Earthquake Database,1978-11-4
IRN,Iran,1978,541,houses,iran_rasht_siahbil_housesdestroyed,"IRAN:  RASHT, SIAHBIL — housesDestroyed",NOAA NCEI Significant Earthquake Database,1978-11-4
IRN,Iran,1978,1.2,million USD,iran_rasht_siahbil_damagemillionsdollars,"IRAN:  RASHT, SIAHBIL — damageMillionsDollars",NOAA NCEI Significant Earthquake Database,1978-11-4
IRN,Iran,1980,6,magnitude,iran_n_central_tehran_eqmagnitude,"IRAN:  N CENTRAL, TEHRAN — eqMagnitude",NOAA NCEI Significant Earthquake Database,1980-12-19
IRN,Iran,1980,26,persons,iran_n_central_tehran_deaths,"IRAN:  N CENTRAL, TEHRAN — deaths",NOAA NCEI Significant Earthquake Database,1980-12-19
IRN,Iran,1980,5,million USD,iran_n_central_tehran_damagemillionsdollars,"IRAN:  N CENTRAL, TEHRAN — damageMillionsDollars",NOAA NCEI Significant Earthquake Database,1980-12-19
