country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,2007,9095664,,gross_premium_million_irr,gross_premium_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,8663681,,retained_premium_million_irr,retained_premium_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,95.25,,retained_pct_of_gross,retained_pct_of_gross,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,7038507,,earned_premium_million_irr,earned_premium_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,5508072,,incurred_loss_million_irr,incurred_loss_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,78.26,,incurred_loss_pct_of_earned,incurred_loss_pct_of_earned,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,5371446,,net_claim_million_irr,net_claim_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,62.0,,net_claim_pct_of_retained,net_claim_pct_of_retained,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,742000,,investment_and_other_income_million_irr,investment_and_other_income_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,91438,,general_expenses_million_irr,general_expenses_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,1.06,,general_expenses_pct_of_retained,general_expenses_pct_of_retained,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,664270,,profit_loss_million_irr,profit_loss_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,10134945,,total_assets_million_irr,total_assets_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,1754568,,shareholders_equity_million_irr,shareholders_equity_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,8160796,,technical_reserve_million_irr,technical_reserve_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,5045914,,unexpired_risks_million_irr,unexpired_risks_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2007,1355114,,outstanding_loss_million_irr,outstanding_loss_million_irr,bimeh-markazi-iran:annualreport20092010,1386
IRN,Iran,2008,10905281,,gross_premium_million_irr,gross_premium_million_irr,bimeh-markazi-iran:annualreport20092010,1387
IRN,Iran,2008,10375758,,retained_premium_million_irr,retained_premium_million_irr,bimeh-markazi-iran:annualreport20092010,1387
IRN,Iran,2008,95.14,,retained_pct_of_gross,retained_pct_of_gross,bimeh-markazi-iran:annualreport20092010,1387
