country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,2000,3535553,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20052006,1379
IRN,Iran,2000,2486847,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20052006,1379
IRN,Iran,2000,70.34,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20052006,1379
IRN,Iran,2001,4826696,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20052006,1380
IRN,Iran,2001,3930514,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20052006,1380
IRN,Iran,2001,81.43,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20052006,1380
IRN,Iran,2002,7626378,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20052006,1381
IRN,Iran,2002,6039273,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20052006,1381
IRN,Iran,2002,79.19,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20052006,1381
IRN,Iran,2003,11175058,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20052006,1382
IRN,Iran,2003,8060264,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20052006,1382
IRN,Iran,2003,72.13,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20052006,1382
IRN,Iran,2004,15086306,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20052006,1383
IRN,Iran,2004,11368002,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20052006,1383
IRN,Iran,2004,75.35,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20052006,1383
IRN,Iran,2005,19553379,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20052006,1384
IRN,Iran,2005,15294849,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20052006,1384
IRN,Iran,2005,78.22,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20052006,1384
IRN,Iran,2005,19587968,,earned_premium_million_irr,Earned premium million irr,bimeh-markazi-iran:annualreport20092010,1384
IRN,Iran,2005,15378901,,incurred_loss_million_irr,Incurred loss million irr,bimeh-markazi-iran:annualreport20092010,1384
IRN,Iran,2005,78.51,,loss_ratio_pct,Loss ratio pct,bimeh-markazi-iran:annualreport20092010,1384
