country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1951,7,percent,oil_production_trade_iranian_oil_share_of_free_world_crude_oil_supply,Oil production & trade — Iranian oil share of free world crude oil supply,frus-iran-1951-54,1951-07-11,"Estimated share of the free world's crude oil supply accounted for by Iranian production before the shutdown. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,5.3,percent,oil_production_trade_iranian_oil_share_of_free_world_refined_products_supply,Oil production & trade — Iranian oil share of free world refined products supply,frus-iran-1951-54,1951-07-11,"Estimated share of free world refined petroleum products supply from Iran. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,31,percent,oil_production_trade_continental_western_europe_refined_products_dependence_on_iran,Oil production & trade — Continental Western Europe refined-products dependence on Iran,frus-iran-1951-54,1951-07-11,"Share of Continental Western Europe's refined products secured from Iran. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,16,percent,oil_production_trade_continental_western_europe_crude_oil_dependence_on_iran,Oil production & trade — Continental Western Europe crude-oil dependence on Iran,frus-iran-1951-54,1951-07-11,"Share of Continental Western Europe's crude oil secured from Iran. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,25,percent,oil_production_trade_uk_domestic_needs_supplied_by_aioc,Oil production & trade — UK domestic needs supplied by AIOC,frus-iran-1951-54,1951-07-11,"Share of UK domestic petroleum needs supplied by the Anglo-Iranian Oil Company. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,70,percent,oil_production_trade_south_asia_oil_dependence_on_iran,Oil production & trade — South Asia oil dependence on Iran,frus-iran-1951-54,1951-07-11,"""Close to 70%"" of South Asia's oil and oil products supplied by Iran. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,550000,barrels/day,oil_production_trade_abadan_refinery_lost_output_if_closed,Oil production & trade — Abadan refinery lost output if closed,frus-iran-1951-54,1951-07-11,"Loss of refined products from Abadan estimated at 550,000 barrels (~78,570 metric tons) per day -- the most serious world-supply repercussion of a shutdown. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,25,percent of 85000 bbl/day capacity,oil_production_trade_haifa_refinery_utilization,Oil production & trade — Haifa refinery utilization,frus-iran-1951-54,1951-07-11,"Haifa refinery (Israel) operating at ~25% of its 85,000 barrels (~12,140 metric tons)/day capacity at the time of the report. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 39: Intelligence Memorandum Prepared in the Office of Current Intelligence, CIA (SIC No. 9750), ""Effects of Closing Down the Iranian Oil Industry"", Washington, July 11, 1951, PDF p. 153 (printed p. 116)]"
IRN,Iran,1951,2900000,metric tons,oil_production_trade_soviet_orbit_potential_first_year_petroleum_imports_from_iran,Oil production & trade — Soviet Orbit potential first-year petroleum imports from Iran,frus-iran-1951-54,1951-09-22,"Estimated volume the Soviet Orbit could import and utilize from Iran during the first year of substantial shipments (assuming USSR gains unlimited access). [cite: FRUS 1952-1954, Iran, 1951-1954, Document 45: Study Prepared in the Office of Research and Reports, CIA, ""The Importance and Availability of Iranian Oil to the USSR Under Peacetime Conditions"", Washington, September 22, 1951, PDF p. 171 (printed p. 134)]"
IRN,Iran,1951,1600000,metric tons,oil_production_trade_of_which_movable_by_sea_tanker_to_soviet_far_east_china,"Oil production & trade — Of which, movable by sea tanker to Soviet Far East/China",frus-iran-1951-54,1951-09-22,"Portion of the 2.9 million ton estimate that could move by tanker to the Soviet Far East and Communist China. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 45: Study Prepared in the Office of Research and Reports, CIA, ""The Importance and Availability of Iranian Oil to the USSR Under Peacetime Conditions"", Washington, September 22, 1951, PDF p. 171 (printed p. 134)]"
IRN,Iran,1951,1300000,metric tons,oil_production_trade_of_which_movable_by_rail_abadan_bandar_shah_then_caspian_tanker,"Oil production & trade — Of which, movable by rail Abadan-Bandar Shah then Caspian tanker",frus-iran-1951-54,1951-09-22,"Remaining portion shippable by rail from Abadan to Bandar Shah, then by tanker to Caspian Sea ports. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 45: Study Prepared in the Office of Research and Reports, CIA, ""The Importance and Availability of Iranian Oil to the USSR Under Peacetime Conditions"", Washington, September 22, 1951, PDF p. 171 (printed p. 134)]"
IRN,Iran,1951,12,percent,oil_production_trade_estimated_soviet_orbit_imports_as_share_of_1950_abadan_production,Oil production & trade — Estimated Soviet Orbit imports as share of 1950 Abadan production,frus-iran-1951-54,1951-09-22,"The estimated first-year Soviet Orbit import volume equals only 12% of the Abadan refinery's 1950 production level. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 45: Study Prepared in the Office of Research and Reports, CIA, ""The Importance and Availability of Iranian Oil to the USSR Under Peacetime Conditions"", Washington, September 22, 1951, PDF p. 171 (printed p. 134)]"
IRN,Iran,1952,33.5,percent,oil_production_trade_ibrd_oil_sale_settlement_proposal_discount_off_world_price,Oil production & trade — IBRD oil-sale settlement proposal: discount off world price,frus-iran-1951-54,1952-01-10,"World Bank (IBRD) proposal for resolving the oil dispute: oil sold at a 33.5% discount internationally through established British channels. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 61: Despatch From the Station in Iran to the Central Intelligence Agency, Tehran, January 10, 1952, PDF p. 209 (printed p. 172)]"
IRN,Iran,1952,50,percent each,oil_production_trade_ibrd_proposal_bank_iran_government_revenue_split,Oil production & trade — IBRD proposal: Bank/Iran government revenue split,frus-iran-1951-54,1952-01-10,"Under the IBRD proposal the Bank and the Iranian Government would split the remaining revenues on a 50-50 basis after the discount, with the Bank's share funding Abadan operating costs. [cite: FRUS 1952-1954, Iran, 1951-1954, Document 61: Despatch From the Station in Iran to the Central Intelligence Agency, Tehran, January 10, 1952, PDF p. 209 (printed p. 172)]"
