country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
IRN,Iran,2024,39.58,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Farvardin1403 (April2024)
IRN,Iran,2024,55.91,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Ordibehesht1403 (May2024)
IRN,Iran,2024,45.1,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Khordad1403 (June2024)
IRN,Iran,2024,44.85,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Tir1403 (July2024)
IRN,Iran,2024,44.86,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Mordad1403 (August2024)
IRN,Iran,2024,49.77,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Shahrivar1403 (September2024)
IRN,Iran,2024,52.31,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Mehr1403 (October2024)
IRN,Iran,2024,51.35,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Aban1403 (November2024)
IRN,Iran,2024,43.85,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Azar1403 (December2024)
IRN,Iran,2025,44.85,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Dey1403 (January2025)
IRN,Iran,2025,49.2,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Bahman1403 (February2025)
IRN,Iran,2025,54.09,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Esfand1403 (March2025)
IRN,Iran,2024,27.79,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Farvardin1403 (April2024)
IRN,Iran,2024,57.74,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Ordibehesht1403 (May2024)
IRN,Iran,2024,41.31,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Khordad1403 (June2024)
IRN,Iran,2024,42.62,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Tir1403 (July2024)
IRN,Iran,2024,40.68,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Mordad1403 (August2024)
IRN,Iran,2024,50.93,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Shahrivar1403 (September2024)
IRN,Iran,2024,57.43,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Mehr1403 (October2024)
IRN,Iran,2024,51.11,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Aban1403 (November2024)
IRN,Iran,2024,42.94,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Azar1403 (December2024)
IRN,Iran,2025,43.47,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Dey1403 (January2025)
IRN,Iran,2025,51.09,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Bahman1403 (February2025)
IRN,Iran,2025,57.91,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Esfand1403 (March2025)
IRN,Iran,2024,35.94,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Farvardin1403 (April2024)
IRN,Iran,2024,53.35,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Ordibehesht1403 (May2024)
IRN,Iran,2024,42.87,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Khordad1403 (June2024)
IRN,Iran,2024,39.16,PMI index,purchasing_managers_index_pmi_whole_economy,Purchasing Managers’ Index (PMI) – Whole Economy,iccima-iran:pmi-yearbook-fy1403,Tir1403 (July2024)
