country_iso3,indicator_id,date,year,value,unit,source_dataset,notes
IRN,usd_irr_parallel_rate,2026-07-14,2026,1832400.0,rial per USD,navasan_latest_harat_naghdi_sell,"Herat-market free-market USD sell rate, navasan /latest/ (plain toman x10). Timestamp 1405-04-23 14:37:16 Tehran."
IRN,usd_irr_parallel_rate,2026-07-14,2026,1828400.0,rial per USD,navasan_latest_harat_naghdi_buy,"Herat-market free-market USD buy rate, navasan /latest/ (plain toman x10). Timestamp 1405-04-23 14:37:16 Tehran."
IRN,usd_irr_parallel_rate,2026-07-14,2026,1839500.0,rial per USD,navasan_latest_usd_usdt,"USD/USDT-referenced free-market rate, navasan /latest/ (plain toman x10). Timestamp 1405-04-23 14:30:19 Tehran."
IRN,usd_irr_parallel_rate,2019-02-16,2019,122600.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-11-27.
IRN,usd_irr_parallel_rate,2019-02-17,2019,126300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-11-28.
IRN,usd_irr_parallel_rate,2019-02-18,2019,133600.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-11-29.
IRN,usd_irr_parallel_rate,2019-02-19,2019,131700.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-11-30.
IRN,usd_irr_parallel_rate,2019-02-20,2019,135300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-01.
IRN,usd_irr_parallel_rate,2019-02-21,2019,135400.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-02.
IRN,usd_irr_parallel_rate,2019-02-23,2019,134500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-04.
IRN,usd_irr_parallel_rate,2019-02-24,2019,138800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-05.
IRN,usd_irr_parallel_rate,2019-02-25,2019,134500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-06.
IRN,usd_irr_parallel_rate,2019-02-26,2019,135000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-07.
IRN,usd_irr_parallel_rate,2019-02-27,2019,135000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-08.
IRN,usd_irr_parallel_rate,2019-02-28,2019,134500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-09.
IRN,usd_irr_parallel_rate,2019-03-01,2019,135700.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-10.
IRN,usd_irr_parallel_rate,2019-03-02,2019,135500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-11.
IRN,usd_irr_parallel_rate,2019-03-03,2019,131500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-12.
IRN,usd_irr_parallel_rate,2019-03-04,2019,128100.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-13.
IRN,usd_irr_parallel_rate,2019-03-05,2019,133000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-14.
IRN,usd_irr_parallel_rate,2019-03-06,2019,131300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-15.
IRN,usd_irr_parallel_rate,2019-03-07,2019,131500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-16.
IRN,usd_irr_parallel_rate,2019-03-08,2019,132300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-17.
IRN,usd_irr_parallel_rate,2019-03-09,2019,132500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-18.
IRN,usd_irr_parallel_rate,2019-03-10,2019,131000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-19.
IRN,usd_irr_parallel_rate,2019-03-11,2019,130000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-20.
IRN,usd_irr_parallel_rate,2019-03-12,2019,129300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-21.
IRN,usd_irr_parallel_rate,2019-03-13,2019,132000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-22.
IRN,usd_irr_parallel_rate,2019-03-14,2019,132000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-23.
IRN,usd_irr_parallel_rate,2019-03-15,2019,132000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-24.
IRN,usd_irr_parallel_rate,2019-03-16,2019,131000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-25.
IRN,usd_irr_parallel_rate,2019-03-17,2019,129600.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-26.
IRN,usd_irr_parallel_rate,2019-03-18,2019,131400.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-27.
IRN,usd_irr_parallel_rate,2019-03-19,2019,131700.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-28.
IRN,usd_irr_parallel_rate,2019-03-20,2019,133500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1397-12-29.
IRN,usd_irr_parallel_rate,2019-03-23,2019,133300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-03.
IRN,usd_irr_parallel_rate,2019-03-26,2019,134000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-06.
IRN,usd_irr_parallel_rate,2019-03-27,2019,135300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-07.
IRN,usd_irr_parallel_rate,2019-03-28,2019,134200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-08.
IRN,usd_irr_parallel_rate,2019-03-30,2019,133500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-10.
IRN,usd_irr_parallel_rate,2019-03-31,2019,133800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-11.
IRN,usd_irr_parallel_rate,2019-04-01,2019,134300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-12.
IRN,usd_irr_parallel_rate,2019-04-02,2019,134400.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-13.
IRN,usd_irr_parallel_rate,2019-04-03,2019,134000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-14.
IRN,usd_irr_parallel_rate,2019-04-04,2019,134200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-15.
IRN,usd_irr_parallel_rate,2019-04-05,2019,134300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-16.
IRN,usd_irr_parallel_rate,2019-04-06,2019,135300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-17.
IRN,usd_irr_parallel_rate,2019-04-07,2019,138500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-18.
IRN,usd_irr_parallel_rate,2019-04-08,2019,144300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-19.
IRN,usd_irr_parallel_rate,2019-04-09,2019,142800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-20.
IRN,usd_irr_parallel_rate,2019-04-10,2019,139200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-21.
IRN,usd_irr_parallel_rate,2019-04-11,2019,139000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-22.
IRN,usd_irr_parallel_rate,2019-04-12,2019,139200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-23.
IRN,usd_irr_parallel_rate,2019-04-13,2019,138000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-24.
IRN,usd_irr_parallel_rate,2019-04-14,2019,138200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-25.
IRN,usd_irr_parallel_rate,2019-04-15,2019,139300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-26.
IRN,usd_irr_parallel_rate,2019-04-16,2019,136100.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-27.
IRN,usd_irr_parallel_rate,2019-04-17,2019,136100.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-28.
IRN,usd_irr_parallel_rate,2019-04-18,2019,136200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-29.
IRN,usd_irr_parallel_rate,2019-04-19,2019,136500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-30.
IRN,usd_irr_parallel_rate,2019-04-20,2019,136800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-01-31.
IRN,usd_irr_parallel_rate,2019-04-21,2019,136800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-01.
IRN,usd_irr_parallel_rate,2019-04-22,2019,139500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-02.
IRN,usd_irr_parallel_rate,2019-04-23,2019,139200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-03.
IRN,usd_irr_parallel_rate,2019-04-24,2019,140400.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-04.
IRN,usd_irr_parallel_rate,2019-04-25,2019,140800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-05.
IRN,usd_irr_parallel_rate,2019-04-26,2019,140500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-06.
IRN,usd_irr_parallel_rate,2019-04-27,2019,143300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-07.
IRN,usd_irr_parallel_rate,2019-04-28,2019,143600.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-08.
IRN,usd_irr_parallel_rate,2019-04-29,2019,142300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-09.
IRN,usd_irr_parallel_rate,2019-04-30,2019,143500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-10.
IRN,usd_irr_parallel_rate,2019-05-01,2019,145400.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-11.
IRN,usd_irr_parallel_rate,2019-05-02,2019,146300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-12.
IRN,usd_irr_parallel_rate,2019-05-03,2019,147200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-13.
IRN,usd_irr_parallel_rate,2019-05-04,2019,149200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-14.
IRN,usd_irr_parallel_rate,2019-05-05,2019,147200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-15.
IRN,usd_irr_parallel_rate,2019-05-06,2019,150500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-16.
IRN,usd_irr_parallel_rate,2019-05-07,2019,152000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-17.
IRN,usd_irr_parallel_rate,2019-05-08,2019,154000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-18.
IRN,usd_irr_parallel_rate,2019-05-09,2019,156000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-19.
IRN,usd_irr_parallel_rate,2019-05-10,2019,155000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-20.
IRN,usd_irr_parallel_rate,2019-05-11,2019,150000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-21.
IRN,usd_irr_parallel_rate,2019-05-12,2019,148000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-22.
IRN,usd_irr_parallel_rate,2019-05-13,2019,150300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-23.
IRN,usd_irr_parallel_rate,2019-05-14,2019,151300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-24.
IRN,usd_irr_parallel_rate,2019-05-15,2019,148500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-25.
IRN,usd_irr_parallel_rate,2019-05-16,2019,147000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-26.
IRN,usd_irr_parallel_rate,2019-05-17,2019,146500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-27.
IRN,usd_irr_parallel_rate,2019-05-18,2019,146500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-28.
IRN,usd_irr_parallel_rate,2019-05-19,2019,142600.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-29.
IRN,usd_irr_parallel_rate,2019-05-20,2019,138700.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-30.
IRN,usd_irr_parallel_rate,2019-05-21,2019,142500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-02-31.
IRN,usd_irr_parallel_rate,2019-05-22,2019,144200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-01.
IRN,usd_irr_parallel_rate,2019-05-23,2019,141300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-02.
IRN,usd_irr_parallel_rate,2019-05-24,2019,141500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-03.
IRN,usd_irr_parallel_rate,2019-05-25,2019,141800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-04.
IRN,usd_irr_parallel_rate,2019-05-26,2019,142000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-05.
IRN,usd_irr_parallel_rate,2019-05-27,2019,140300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-06.
IRN,usd_irr_parallel_rate,2019-05-28,2019,136800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-07.
IRN,usd_irr_parallel_rate,2019-05-29,2019,136200.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-08.
IRN,usd_irr_parallel_rate,2019-05-30,2019,138600.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-09.
IRN,usd_irr_parallel_rate,2019-05-31,2019,137500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-10.
IRN,usd_irr_parallel_rate,2019-06-01,2019,137000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-11.
IRN,usd_irr_parallel_rate,2019-06-02,2019,132700.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-12.
IRN,usd_irr_parallel_rate,2019-06-03,2019,133500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-13.
IRN,usd_irr_parallel_rate,2019-06-04,2019,133500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-14.
IRN,usd_irr_parallel_rate,2019-06-05,2019,133300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-15.
IRN,usd_irr_parallel_rate,2019-06-06,2019,131700.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-16.
IRN,usd_irr_parallel_rate,2019-06-07,2019,132500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-17.
IRN,usd_irr_parallel_rate,2019-06-08,2019,130500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-18.
IRN,usd_irr_parallel_rate,2019-06-09,2019,128000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-19.
IRN,usd_irr_parallel_rate,2019-06-10,2019,130100.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-20.
IRN,usd_irr_parallel_rate,2019-06-11,2019,129800.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-21.
IRN,usd_irr_parallel_rate,2019-06-12,2019,131500.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-22.
IRN,usd_irr_parallel_rate,2019-06-13,2019,136900.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-23.
IRN,usd_irr_parallel_rate,2019-06-14,2019,136000.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-24.
IRN,usd_irr_parallel_rate,2019-06-15,2019,136300.0,rial per USD,navasan_ohlcSearch_usd_sell_close,Daily close from navasan ohlcSearch (plain toman x10 -> rial; scale verified against TGJU across the full overlap). Jalali date 1398-03-25.
