country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1972,up to 195,metric tons/year,trade_illegal_opium_and_heroin_imports,Trade — Illegal opium and heroin imports,cia-nis33-iran-economy-1973,n/a,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.20 (printed p.12)]"
IRN,Iran,1972,5,million USD,trade_caviar_exports_value,Trade — Caviar exports value,cia-nis33-iran-economy-1973,1971/72,"1.4% of nonpetroleum exports 1971/72. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.21 (printed p.13)]"
IRN,Iran,1972,20,million USD,trade_mineral_ore_exports_value_lead_chromite_zinc,"Trade — Mineral ore exports value (lead, chromite, zinc)",cia-nis33-iran-economy-1973,1971/72,"About 7% of total nonpetroleum exports. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.28 (printed p.20)]"
IRN,Iran,1972,80000,metric tons,trade_advance_sale_of_sar_cheshmeh_copper_to_belgium_and_west_germany,Trade — Advance sale of Sar Cheshmeh copper to Belgium and West Germany,cia-nis33-iran-economy-1973,,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.29 (printed p.21)]"
IRN,Iran,1972,160,million USD/year,trade_expected_annual_export_value_of_sar_cheshmeh_copper,Trade — Expected annual export value of Sar Cheshmeh copper,cia-nis33-iran-economy-1973,at 1972 prices,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.29 (printed p.21)]"
IRN,Iran,1971,145.8,million USD,trade_imports_of_building_materials,Trade — Imports of building materials,cia-nis33-iran-economy-1973,1970/71,"Down 5% from the previous year. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1972,15.4,million USD,trade_cement_imports_value_estimated,"Trade — Cement imports value, estimated",cia-nis33-iran-economy-1973,1971/72,"Roughly doubled in value year on year. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1971,9,percent/year (about),trade_wholesale_and_retail_sales_growth_rate_price_adjusted,Trade — Wholesale and retail sales growth rate (price-adjusted),cia-nis33-iran-economy-1973,2 years to 1970/71,"Roughly the same rate as GNP growth over the period. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1971,7,percent (almost),trade_value_added_by_trade_share_of_gnp,Trade — Value added by trade share of GNP,cia-nis33-iran-economy-1973,1970/71,"Declined as a share of GNP despite rising sales. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1966,6000,count,trade_wholesale_establishments,Trade — Wholesale establishments,cia-nis33-iran-economy-1973,,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1966,79000,count,trade_retail_establishments,Trade — Retail establishments,cia-nis33-iran-economy-1973,,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1970,5800 (1960) -> 14700 (1970),count,trade_registered_commercial_companies,Trade — Registered commercial companies,cia-nis33-iran-economy-1973,1960 vs 1970,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1966,3.2,percent,trade_retail_businesses_owned_by_joint_stock_companies,Trade — Retail businesses owned by joint stock companies,cia-nis33-iran-economy-1973,,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1972,63,percent (estimated),trade_share_of_goods_in_domestic_trade_produced_or_assembled_in_iran,Trade — Share of goods in domestic trade produced or assembled in Iran,cia-nis33-iran-economy-1973,n/a,"In Tehran, however, imported goods comprise over half of all merchandise sold. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1972,7 (3-month credit) to 29 (12-month credit),percent,trade_credit_interest_rate_range_on_installment_purchases,Trade — Credit interest rate range on installment purchases,cia-nis33-iran-economy-1973,n/a,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1970,20,percent,trade_increase_in_volume_of_durable_goods_purchased_on_installment,Trade — Increase in volume of durable goods purchased on installment,cia-nis33-iran-economy-1973,1969/70,"Per one survey. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.32 (printed p.24)]"
IRN,Iran,1972,19.6,percent/year,trade_sustained_average_yearly_increase_in_imports,Trade — Sustained average yearly increase in imports,cia-nis33-iran-economy-1973,since 1965/66,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.38 (printed p.30)]"
IRN,Iran,1972,0.9 (1965/66) -> 2.7 (1971/72),billion USD,trade_total_trade_excluding_petroleum_value_growth,"Trade — Total trade excluding petroleum, value growth",cia-nis33-iran-economy-1973,1965/66 vs 1971/72,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.40 (printed p.32)]"
IRN,Iran,1972,71,percent (close to),trade_machinery_industrial_raw_materials_and_related_items_share_of_total_commodity_imports,"Trade — Machinery, industrial raw materials, and related items share of total commodity imports",cia-nis33-iran-economy-1973,1971/72,"[cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.40 (printed p.32)]"
