country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,2001,37.2,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1380,1380 figures relate to the month of Aban (survey methodology pre-dates annual Labour Force Survey).
IRN,Iran,2001,14.2,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1380,1380 figures relate to the month of Aban (survey methodology pre-dates annual Labour Force Survey).
IRN,Iran,2001,33.6,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1380,1380 figures relate to the month of Aban (survey methodology pre-dates annual Labour Force Survey).
IRN,Iran,2006,40.4,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2006,11.3,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2006,23.5,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2006,7.0,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2011,36.9,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2011,12.3,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2011,26.5,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2011,9.0,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2016,39.4,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2016,12.4,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2016,29.2,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2016,10.3,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2017,40.3,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2017,12.1,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2017,28.4,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2017,10.4,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2018,40.5,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2018,12.0,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2018,27.7,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2018,10.8,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2019,44.1,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1398,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2019,10.7,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1398,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2019,26.0,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1398,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2019,9.9,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1398,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2020,41.3,percent,national_both_economic_participation_rate_pct,national — both — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1399,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2020,9.6,percent,national_both_unemployment_rate_pct,national — both — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1399,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2020,23.7,percent,national_both_unemployment_rate_15_24_pct,national — both — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1399,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2020,9.5,percent,national_both_underemployment_share_pct,national — both — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1399,Figures relate to population aged 15 and over (methodology break from 'aged 10 and over' used 1380-1397).
IRN,Iran,2001,11.8,percent,national_female_economic_participation_rate_pct,national — female — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1380,1380 figures relate to the month of Aban (survey methodology pre-dates annual Labour Force Survey).
IRN,Iran,2001,19.9,percent,national_female_unemployment_rate_pct,national — female — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1380,1380 figures relate to the month of Aban (survey methodology pre-dates annual Labour Force Survey).
IRN,Iran,2001,41.1,percent,national_female_unemployment_rate_15_24_pct,national — female — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1380,1380 figures relate to the month of Aban (survey methodology pre-dates annual Labour Force Survey).
IRN,Iran,2006,16.4,percent,national_female_economic_participation_rate_pct,national — female — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2006,16.2,percent,national_female_unemployment_rate_pct,national — female — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2006,31.8,percent,national_female_unemployment_rate_15_24_pct,national — female — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2006,4.1,percent,national_female_underemployment_share_pct,national — female — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1385,
IRN,Iran,2011,12.6,percent,national_female_economic_participation_rate_pct,national — female — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2011,20.9,percent,national_female_unemployment_rate_pct,national — female — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2011,42.7,percent,national_female_unemployment_rate_15_24_pct,national — female — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2011,4.4,percent,national_female_underemployment_share_pct,national — female — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1390,
IRN,Iran,2016,14.9,percent,national_female_economic_participation_rate_pct,national — female — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2016,20.7,percent,national_female_unemployment_rate_pct,national — female — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2016,44.2,percent,national_female_unemployment_rate_15_24_pct,national — female — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2016,4.9,percent,national_female_underemployment_share_pct,national — female — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1395,
IRN,Iran,2017,16.0,percent,national_female_economic_participation_rate_pct,national — female — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2017,19.8,percent,national_female_unemployment_rate_pct,national — female — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2017,43.7,percent,national_female_unemployment_rate_15_24_pct,national — female — unemployment_rate_15_24_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2017,5.1,percent,national_female_underemployment_share_pct,national — female — underemployment_share_pct,sci-amar:statistical-yearbook-1399,1396,
IRN,Iran,2018,16.1,percent,national_female_economic_participation_rate_pct,national — female — economic_participation_rate_pct,sci-amar:statistical-yearbook-1399,1397,
IRN,Iran,2018,18.9,percent,national_female_unemployment_rate_pct,national — female — unemployment_rate_pct,sci-amar:statistical-yearbook-1399,1397,
