country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1973,140,count,military_expenditure_maag_advisors_in_iran,Military expenditure — MAAG advisors in Iran,frus-iran-1973-76-oil-boom-era,as of Jan 1973,"To be supplemented within a year by ~900 temporary military technicians. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.52]"
IRN,Iran,1973,"11,000+",count,military_expenditure_iranian_military_personnel_trained_in_the_us,Military expenditure — Iranian military personnel trained in the US,frus-iran-1973-76-oil-boom-era,cumulative to 1973,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.52]"
IRN,Iran,1973,840,million USD,military_expenditure_us_grant_assistance_to_iran_cumulative_until_fy1973,"Military expenditure — US grant assistance to Iran (cumulative, until FY1973)",frus-iran-1973-76-oil-boom-era,through FY1973 (cumulative),"Plus about another $1 billion in credit for hardware and services. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.52]"
IRN,Iran,1973,up to 3,billion USD,military_expenditure_us_iran_arms_purchase_commitments_fy1973,"Military expenditure — US-Iran arms purchase commitments, FY1973",frus-iran-1973-76-oil-boom-era,FY1973,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.52]"
IRN,Iran,1973,"60,000-80,000",persons/year,military_expenditure_annual_military_conscription,Military expenditure — Annual military conscription,frus-iran-1973-76-oil-boom-era,annual,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.56]"
IRN,Iran,1973,1.3 billion budgeted / 1.8 billion actual,billion USD,military_expenditure_military_expenditures_current_budget_vs_actual_outlay,"Military expenditure — Military expenditures, current budget vs actual outlay",frus-iran-1973-76-oil-boom-era,"current budget (1352, Mar1972-Mar1973)","[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.56]"
IRN,Iran,1976,220 (current) -> at least 400 (FY1976),million USD,military_expenditure_military_loan_repayments_abroad_expected_rise,"Military expenditure — Military loan repayments abroad, expected rise",frus-iran-1973-76-oil-boom-era,this year vs FY1976,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 1 (Jan 9 1973), PDF p.56]"
IRN,Iran,1978,16-18,billion USD,military_expenditure_estimated_defense_spending_for_the_next_development_plan_period,Military expenditure — Estimated defense spending for the next development plan period,frus-iran-1973-76-oil-boom-era,"next plan period (projected, 1973 estimate)","Estimated to require a third or more of all Iranian borrowings and revenues. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 11 (March 1973 (letter)), PDF p.76]"
IRN,Iran,1973,2,billion USD,military_expenditure_iranian_arms_purchase_noted_in_press_reports,Military expenditure — Iranian arms purchase noted in press reports,frus-iran-1973-76-oil-boom-era,,"Described in Embassy cable as a recent Shah purchase decision. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 11 (March 1973), PDF p.76]"
IRN,Iran,1974,about 6.5,billion USD,military_expenditure_goi_military_budget,Military expenditure — GOI military budget,frus-iran-1973-76-oil-boom-era,this year (1974),"Over one-quarter of total GOI outlays. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 92 (Dec 16 1974), PDF p.321]"
