country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1987,30-40,percent,prices_current_annual_inflation_rate_iran,Prices — Current annual inflation rate -- Iran,cia-iran-iraq-war-weary-economies-1988,1987 (demographics: midyear 1988),"Table 1 comparison row 'Current annual inflation rate', Iran column. 1987 data except demographics (midyear 1988). [cite: CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9]"
IRN,Iran,1987,about 30,percent,prices_current_annual_inflation_rate_iraq,Prices — Current annual inflation rate -- Iraq,cia-iran-iraq-war-weary-economies-1988,1987 (demographics: midyear 1988),"Table 1 comparison row 'Current annual inflation rate', Iraq column. 1987 data except demographics (midyear 1988). [cite: CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9]"
IRN,Iran,1987,about 30,percent,labor_employment_unemployment_rate_iran,Labor & Employment — Unemployment rate -- Iran,cia-iran-iraq-war-weary-economies-1988,1987 (demographics: midyear 1988),"Table 1 comparison row 'Unemployment rate', Iran column. 1987 data except demographics (midyear 1988). [cite: CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9]"
IRN,Iran,1987,less than 5,percent,labor_employment_unemployment_rate_iraq,Labor & Employment — Unemployment rate -- Iraq,cia-iran-iraq-war-weary-economies-1988,1987 (demographics: midyear 1988),"Table 1 comparison row 'Unemployment rate', Iraq column. 1987 data except demographics (midyear 1988). [cite: CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9]"
IRN,Iran,1987,30000,USD,government_finance_martyr_s_wife_lump_sum_benefit_equivalent,Government finance — Martyr's wife lump-sum benefit equivalent,cia-iran-iraq-war-weary-economies-1988,1988-08 (established),"A martyr's wife could obtain the equivalent of a $30,000 lump-sum payment -- roughly two years' salary for an Iranian engineer -- plus $575/month apparently for life. [cite: CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4]"
IRN,Iran,1988,575,USD/month,government_finance_martyr_s_family_monthly_stipend,Government finance — Martyr's family monthly stipend,cia-iran-iraq-war-weary-economies-1988,1988-08 (established),"Plus $575 a month, apparently for life, alongside the lump sum; additional durable-goods benefits if the martyr left a large family. [cite: CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4]"
IRN,Iran,1986,2100,kilometers,infrastructure_transport_iraq_new_highway_construction,Infrastructure (Transport) — Iraq new highway construction,cia-iran-iraq-war-weary-economies-1988,1980-1986,"About 2,100 kilometers of new highways were completed in Iraq between 1980 and 1986. [cite: CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.8]"
IRN,Iran,1988,520,kilometers,infrastructure_transport_new_iraq_railway_baghdad_al_qa_im_akashat_line,Infrastructure (Transport) — New Iraq railway: Baghdad-Al Qa'im-Akashat line,cia-iran-iraq-war-weary-economies-1988,since war start,"Since the start of the war, Iraq added a 520-kilometer railway line between Baghdad, Al Qa'im, and Akashat. [cite: CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.8]"
IRN,Iran,1988,250,kilometers,infrastructure_transport_new_iraq_railway_al_hadithah_karkuk_section,Infrastructure (Transport) — New Iraq railway: Al Hadithah-Karkuk section,cia-iran-iraq-war-weary-economies-1988,since war start,"Iraq also added a 250-kilometer railway section between Al Hadithah and Karkuk. [cite: CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.8]"
IRN,Iran,1986,1000000,lines,infrastructure_technology_iraq_telephone_line_count_growth,Infrastructure & Technology — Iraq telephone line count growth,cia-iran-iraq-war-weary-economies-1988,1980-1986,"Iraq more than doubled its number of phone lines to 1 million between 1980 and 1986. [cite: CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.9]"
