country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1985,1.6,million barrels/day,oil_production_trade_iran_average_oil_export_level_last_year_1985,"Oil production & trade — Iran average oil export level, last year (1985)",cia-iran-iraq-economic-balance-1986,,"Assumed baseline: Tehran maintained last year's (1985) average oil export level of about 1.6 million b/d. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,13,USD/barrel,oil_production_trade_assumed_oil_price_for_1986_fx_earnings_estimate,Oil production & trade — Assumed oil price for 1986 FX-earnings estimate,cia-iran-iraq-economic-balance-1986,,"Estimate assumes an oil price of $13 per barrel. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,50-55,percent,foreign_exchange_iran_estimated_drop_in_real_foreign_exchange_earnings,Foreign exchange — Iran estimated drop in real foreign exchange earnings,cia-iran-iraq-economic-balance-1986,,"Assuming a $13/barrel price and no significant dollar appreciation, Iran faces a 50-55 percent drop in real foreign exchange earnings in 1986. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,2-2.8,million barrels/day,oil_production_trade_iran_intended_oil_export_increase_target,Oil production & trade — Iran intended oil export increase target,cia-iran-iraq-economic-balance-1986,,"Iran intends to increase oil exports to between 2 and 2.8 million b/d, though shortages of skilled personnel and facility deterioration will make this hard to sustain. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,1.5,million barrels/day,oil_production_trade_iran_oil_exports_first_four_months_of_1986_average,"Oil production & trade — Iran oil exports, first four months of 1986 average",cia-iran-iraq-economic-balance-1986,1986 (Jan-Apr),"Exports for the first four months of 1986 averaged 1.5 million b/d. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,90,percent (over),foreign_exchange_oil_share_of_iran_s_foreign_exchange_earnings,Foreign exchange — Oil share of Iran's foreign exchange earnings,cia-iran-iraq-economic-balance-1986,,"Oil revenues constitute over 90 percent of Iran's foreign exchange earnings. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,20-25,percent,trade_oil_funded_imports_share_of_iran_s_food_requirements,Trade — Oil-funded imports share of Iran's food requirements,cia-iran-iraq-economic-balance-1986,,"Oil-funded imports provide 20-25 percent of Iran's food requirements, plus the vast bulk of its war materiel and essential industrial/transport/construction supplies. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,8500000000,USD,foreign_exchange_iran_estimated_1986_foreign_exchange_revenues,Foreign exchange — Iran estimated 1986 foreign exchange revenues,cia-iran-iraq-economic-balance-1986,,"Estimated Iranian foreign exchange revenue for 1986: $8.5 billion; maintaining recent food/military import levels would use almost three-fourths of this. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,33,percent (one-third),trade_iran_required_import_cut,Trade — Iran required import cut,cia-iran-iraq-economic-balance-1986,,"Tehran will need to slash imports by one-third in 1986 despite expected foreign loans from Japan and West European trading partners. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,50,percent (about),trade_iran_cumulative_import_decline_since_1984,Trade — Iran cumulative import decline since 1984,cia-iran-iraq-economic-balance-1986,1984-1986,"A one-third 1986 cut would represent about a 50 percent decline in Iran's imports since 1984. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,3,months of imports,foreign_exchange_iran_foreign_exchange_reserve_cushion,Foreign exchange — Iran foreign exchange reserve cushion,cia-iran-iraq-economic-balance-1986,,"Iran's limited foreign exchange assets amount to about three months of imports, serving as a cushion against a complete oil-export cutoff -- probably will avoid drawing these down. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.3]"
IRN,Iran,1986,15,percent,labor_employment_iran_official_unemployment_rate,Labor & Employment — Iran official unemployment rate,cia-iran-iraq-economic-balance-1986,,"Official Iranian estimates place unemployment at 15 percent, or about 2 million people. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,2000000,persons,labor_employment_iran_official_unemployment_count,Labor & Employment — Iran official unemployment count,cia-iran-iraq-economic-balance-1986,,"Official estimate of approximately 2 million unemployed. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,39,percent,labor_employment_iran_false_employment_unemployment_share_of_labor_force,Labor & Employment — Iran 'false employment' + unemployment share of labor force,cia-iran-iraq-economic-balance-1986,1986-04,"Former head of Iran's Planning and Budget Ministry complained in April 1986 that ""false employment"" (government make-work) plus unemployment account for 39 percent of Iran's 12.3 million labor force, per press reports. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,12300000,persons,labor_employment_iran_total_labor_force,Labor & Employment — Iran total labor force,cia-iran-iraq-economic-balance-1986,,"Iran's labor force cited at 12.3 million as of this 1986 assessment. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,7400000000,USD,foreign_exchange_iraq_estimated_1986_foreign_exchange_earnings,Foreign exchange — Iraq estimated 1986 foreign exchange earnings,cia-iran-iraq-economic-balance-1986,,"Iraqi foreign exchange earnings estimated to fall to $7.4 billion in 1986. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1985,11700000000,USD,foreign_exchange_iraq_1985_foreign_exchange_earnings,Foreign exchange — Iraq 1985 foreign exchange earnings,cia-iran-iraq-economic-balance-1986,,"Iraqi foreign exchange earnings in 1985 were $11.7 billion, the prior-year baseline for the 1986 decline. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,30-35,percent,trade_iraq_required_import_cut,Trade — Iraq required import cut,cia-iran-iraq-economic-balance-1986,,"Baghdad will need to cut imports by 30-35 percent given the FX earnings decline; deeper if Saudi Arabia/Kuwait do not provide additional cash assistance. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,98,percent,foreign_exchange_oil_exports_share_of_iraq_s_foreign_exchange_earnings,Foreign exchange — Oil exports share of Iraq's foreign exchange earnings,cia-iran-iraq-economic-balance-1986,,"Iraqi oil exports, already near capacity, represent 98 percent of foreign exchange earnings -- Baghdad cannot appreciably raise revenues. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.4]"
IRN,Iran,1986,120000000,USD,external_debt_iraq_missed_payment_to_france_first_time_default,External debt — Iraq missed payment to France (first-time default),cia-iran-iraq-economic-balance-1986,,"US Embassy in Baghdad reports Iraq failed for the first time to make a $120 million payment to France, its major creditor and an important arms supplier; Paris suspended short/medium-term credit as a result. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.5]"
IRN,Iran,1986,1000000000,USD (up to),external_debt_iraq_letters_of_credit_payment_failures,External debt — Iraq letters-of-credit payment failures,cia-iran-iraq-economic-balance-1986,,"Baghdad's failure to honor up to $1 billion in letters of credit -- the principal manner of conducting trade -- caused many banks to refuse handling Iraqi L/Cs. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.5]"
IRN,Iran,1986,3000000000,USD (at least),external_debt_iraq_debt_payments_sought_for_rescheduling,External debt — Iraq debt payments sought for rescheduling,cia-iran-iraq-economic-balance-1986,,"Iraq reportedly seeking to reschedule at least $3 billion in debt payments due in 1986. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.5]"
IRN,Iran,1986,90,percent (almost),foreign_exchange_iraq_required_fx_share_to_maintain_military_food_imports,Foreign exchange — Iraq required FX share to maintain military/food imports,cia-iran-iraq-economic-balance-1986,,"To maintain recent import levels of military goods and food, Iraq would have to use almost 90 percent of its estimated 1986 foreign exchange revenues. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.5]"
IRN,Iran,1985,1200000,persons,labor_employment_iraq_foreign_workers,Labor & Employment — Iraq foreign workers,cia-iran-iraq-economic-balance-1986,,"Iraq had about 1.2 million foreign workers in 1985; the regime is trying to reduce this number despite a war-intensified labor shortage. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.5]"
IRN,Iran,1986,3000000000,USD,foreign_exchange_tehran_readily_accessible_foreign_exchange_assets,Foreign exchange — Tehran readily-accessible foreign exchange assets,cia-iran-iraq-economic-balance-1986,,"Tehran has about $3 billion in readily accessible foreign exchange assets, versus almost none for Baghdad. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,9-10,USD billion,external_debt_iraq_debt_owed_to_non_arab_creditors,External debt — Iraq debt owed to non-Arab creditors,cia-iran-iraq-economic-balance-1986,,"Iraq owes $9-10 billion to non-Arab debtors and has virtually no access to further credit, versus Iran's negligible foreign debt. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1987,1987-05,date,oil_production_trade_new_iraq_pipeline_through_turkey_completion,Oil production & trade — New Iraq pipeline through Turkey completion,cia-iran-iraq-economic-balance-1986,1987 (planned),"A new Iraqi oil pipeline through Turkey is scheduled for completion in May 1987, expected to raise export capacity. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,66.7,percent (two-thirds),macro_national_accounts_oil_sector_share_of_domestic_output_iraq,"Macro / National Accounts — Oil sector share of domestic output, Iraq",cia-iran-iraq-economic-balance-1986,,"Two-thirds of Iraq's domestic output is directly linked to oil. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,33,percent (about one-third),macro_national_accounts_oil_sector_share_of_domestic_output_iran,"Macro / National Accounts — Oil sector share of domestic output, Iran",cia-iran-iraq-economic-balance-1986,,"The oil sector contributes only about one-third of domestic output in Iran, versus two-thirds for Iraq. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,25000000000,USD,foreign_aid_saudi_kuwait_financial_support_to_iraq_since_war_start_cumulative,"Foreign aid — Saudi/Kuwait financial support to Iraq since war start, cumulative",cia-iran-iraq-economic-balance-1986,1980-1986,"About $25 billion in financial support from Saudi Arabia and Kuwait since the beginning of the war has helped maintain Iraqi living standards. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,4300000000,USD,oil_production_trade_decline_in_iraq_oil_revenues_this_year,Oil production & trade — Decline in Iraq oil revenues this year,cia-iran-iraq-economic-balance-1986,,"Total Arab aid this year is unlikely to offset the $4.3 billion decline in Iraqi oil revenues unless substantial additional cash payments are made. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1985,2.0-2.5,USD billion,foreign_aid_saudi_kuwait_financial_assistance_to_iraq_1985_level,"Foreign aid — Saudi/Kuwait financial assistance to Iraq, 1985 level",cia-iran-iraq-economic-balance-1986,,"Financial assistance from Saudi Arabia and Kuwait for 1986 will probably be even less than last year's (1985) $2.0-2.5 billion, absent substantial additional cash payments. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,300000,barrels/day,foreign_aid_iraq_oil_aid_figure_announced_by_baghdad,Foreign aid — Iraq oil aid figure announced by Baghdad,cia-iran-iraq-economic-balance-1986,,"The 300,000 b/d oil-aid figure announced by Baghdad (crude sold on Iraq's behalf, mainly via the Neutral Zone) may be overstated because of low Neutral Zone production. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,80,percent,oil_production_trade_neutral_zone_share_of_iraq_s_oil_aid,Oil production & trade — Neutral Zone share of Iraq's oil aid,cia-iran-iraq-economic-balance-1986,,"Low production in the Neutral Zone, which accounts for 80 percent of Iraq's oil aid, may make the 300,000 b/d aid figure overstated. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,150000,barrels/day (below capacity),oil_production_trade_iraq_saudi_pipeline_flow_restriction,Oil production & trade — Iraq-Saudi pipeline flow restriction,cia-iran-iraq-economic-balance-1986,,"Saudi Arabia has restricted Iraqi crude flow through the Iraq-Saudi pipeline to about 150,000 b/d below its 500,000 b/d capacity, depriving Baghdad of several hundred million dollars since last November (1985). [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,500000,barrels/day,oil_production_trade_iraq_saudi_pipeline_capacity,Oil production & trade — Iraq-Saudi pipeline capacity,cia-iran-iraq-economic-balance-1986,,"Full nameplate capacity of the Iraq-Saudi pipeline, against which the ~150,000 b/d restriction is measured. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.7]"
IRN,Iran,1986,3,tankers,conflict_violence_iranian_tanker_attacks_on_saudi_shipping,Conflict & Violence — Iranian tanker attacks on Saudi shipping,cia-iran-iraq-economic-balance-1986,1986-05 (early May),"In early May 1986 Iran attacked three Saudi tankers in the Gulf to underscore its warning that Saudi Arabia/Kuwait should restrain oil production and discontinue economic support for Iraq. [cite: CIA Directorate of Intelligence, NESA M 86-20082, ""Iran-Iraq: The Economic Balance"", 6 June 1986, PDF p.6]"
