country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
VEN,Venezuela,2003,1596,VEB_per_USD,official_fixed_rate_low,official_fixed — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2003-02-06,"CADIVI (Comision de Administracion de Divisas) established; initial fixed official buy/sell rates. Currency later redenominated (VEB->VEF 2008 at 1000:1, VEF->VES 2018 at 100000:1) -- rates below are in the unit stated at the time, NOT rebased for cross-period comparison"
VEN,Venezuela,2003,1600,VEB_per_USD,official_fixed_rate_high,official_fixed — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2003-02-06,"CADIVI (Comision de Administracion de Divisas) established; initial fixed official buy/sell rates. Currency later redenominated (VEB->VEF 2008 at 1000:1, VEF->VES 2018 at 100000:1) -- rates below are in the unit stated at the time, NOT rebased for cross-period comparison"
VEN,Venezuela,2010,2.15,VEF_per_USD,official_fixed_rate_low,official_fixed — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2010-01,"Dual official fixed-rate tier (Bolivar Fuerte, post-2008 redenomination)"
VEN,Venezuela,2010,2.60,VEF_per_USD,official_fixed_rate_high,official_fixed — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2010-01,"Dual official fixed-rate tier (Bolivar Fuerte, post-2008 redenomination)"
VEN,Venezuela,2012,10,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2012-08,Parallel/black-market rate
VEN,Venezuela,2012,10,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2012-08,Parallel/black-market rate
VEN,Venezuela,2013,6.30,VEF_per_USD,official_fixed_rate_low,official_fixed — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2013-02,CADIVI official fixed rate
VEN,Venezuela,2013,6.30,VEF_per_USD,official_fixed_rate_high,official_fixed — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2013-02,CADIVI official fixed rate
VEN,Venezuela,2013,20,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2013-02,Parallel/black-market rate
VEN,Venezuela,2013,20,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2013-02,Parallel/black-market rate
VEN,Venezuela,2013,40,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2013-09,Parallel/black-market rate
VEN,Venezuela,2013,40,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2013-09,Parallel/black-market rate
VEN,Venezuela,2014,100,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2014-09,Parallel/black-market rate
VEN,Venezuela,2014,100,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2014-09,Parallel/black-market rate
VEN,Venezuela,2015,300,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2015-05,Parallel/black-market rate
VEN,Venezuela,2015,400,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2015-05,Parallel/black-market rate
VEN,Venezuela,2015,500,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2015-07,Parallel/black-market rate
VEN,Venezuela,2015,600,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2015-07,Parallel/black-market rate
VEN,Venezuela,2016,10,VEF_per_USD,official_fixed_rate_low,official_fixed — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2016-02,Official fixed rate at this point
VEN,Venezuela,2016,10,VEF_per_USD,official_fixed_rate_high,official_fixed — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2016-02,Official fixed rate at this point
VEN,Venezuela,2016,1000,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2016-02,Parallel/black-market rate -- ~100x the official fixed rate
VEN,Venezuela,2016,1000,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2016-02,Parallel/black-market rate -- ~100x the official fixed rate
VEN,Venezuela,2016,2000,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2016-11,Parallel/black-market rate
VEN,Venezuela,2016,4000,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2016-11,Parallel/black-market rate
VEN,Venezuela,2017,5000,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2017-05,Parallel/black-market rate
VEN,Venezuela,2017,6000,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2017-05,Parallel/black-market rate
VEN,Venezuela,2017,103000,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2017-12,Parallel/black-market rate -- hyperinflation acceleration phase
VEN,Venezuela,2017,111000,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2017-12,Parallel/black-market rate -- hyperinflation acceleration phase
VEN,Venezuela,2018,3600000,VEF_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-08,Parallel/black-market rate immediately pre-redenomination (in old Bolivar Fuerte units)
VEN,Venezuela,2018,5900000,VEF_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-08,Parallel/black-market rate immediately pre-redenomination (in old Bolivar Fuerte units)
VEN,Venezuela,2018,60,VES_per_USD,black_market_post_redenomination_rate_low,black_market_post_redenomination — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-08,"Same period, expressed in the NEW Bolivar Soberano unit after the 2018-08-20 redenomination (100,000 VEF = 1 VES)"
VEN,Venezuela,2018,90,VES_per_USD,black_market_post_redenomination_rate_high,black_market_post_redenomination — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-08,"Same period, expressed in the NEW Bolivar Soberano unit after the 2018-08-20 redenomination (100,000 VEF = 1 VES)"
VEN,Venezuela,2018,63.81,VES_per_USD,official_dicom_rate_low,official_DICOM — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-10-22,DICOM state-controlled auction system rate
VEN,Venezuela,2018,63.81,VES_per_USD,official_dicom_rate_high,official_DICOM — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-10-22,DICOM state-controlled auction system rate
VEN,Venezuela,2018,171.34,VES_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-10,Parallel/black-market rate -- roughly 2.7x the official DICOM rate at the same date
VEN,Venezuela,2018,171.34,VES_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2018-10,Parallel/black-market rate -- roughly 2.7x the official DICOM rate at the same date
VEN,Venezuela,2019,13010,VES_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2019-08,Parallel/black-market rate
VEN,Venezuela,2019,25950,VES_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2019-08,Parallel/black-market rate
VEN,Venezuela,2020,940000,VES_per_USD,black_market_rate_low,black_market — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2020-12,Parallel/black-market rate
VEN,Venezuela,2020,1200000,VES_per_USD,black_market_rate_high,black_market — rate_high,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2020-12,Parallel/black-market rate
VEN,Venezuela,2015,170,VEF_per_USD,official_simadi_rate_low,official_SIMADI — rate_low,"Multiple (CADIVI/CENCOEX/DICOM official releases + parallel-market trackers, compiled)",2015-02-12,SIMADI (Sistema Marginal de Divisas) tier introduced -- a third official exchange tier alongside CENCOEX (6.3) and SICAD I (12) at this date
