country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
IRN,Iran,2013,8000,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2013-07-30 (increased from IRR 7,200/kg during the season) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2017,13000,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2017-06-26 [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2017,13300,IRR/kg,durum_wheat_guaranteed_purchase_price,Durum wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2017-06-26 [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2018,13000,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2018-07-04 (unchanged from 2017) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2018,13300,IRR/kg,durum_wheat_guaranteed_purchase_price,Durum wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2018-07-04 (unchanged from 2017) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2019,17000,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2019-04-17 (up from IRR 13,000/13,300 in 2018) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2019,17700,IRR/kg,durum_wheat_guaranteed_purchase_price,Durum wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2019-04-17 (up from IRR 13,000/13,300 in 2018) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2020,22000,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2020-07-20 (announced Sept 2019, before planting; later revised) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2020,25000,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2020-07-20 (revised in March 2020, up from IRR 22,000) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2025,20500,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2025-04-30 (soft wheat / durum wheat) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2025,21000,IRR/kg,durum_wheat_guaranteed_purchase_price,Durum wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2025-04-30 (soft wheat / durum wheat) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
IRN,Iran,2026,496500,IRR/kg,common_wheat_guaranteed_purchase_price,Common wheat guaranteed purchase price,fao-giews:iran-country-briefs,"2026-06-10 (announced April 2026 as 49,650 TOMANS/kg -- converted to IRR at 1 toman = 10 rials for unit consistency with all other rows in this file, which are printed in IRR/kg in their source briefs) [source: FAO GIEWS Country Brief: Iran (Islamic Republic of), archive PDF, citing Iranian government wheat procurement announcements]"
