country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1996,100.0,percent,total_pct_non_resident_female,Total — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,100.0,percent,total_pct_non_resident_male,Total — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,100.0,percent,total_pct_rural_female,Total — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,100.0,percent,total_pct_rural_male,Total — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,100.0,percent,total_pct_urban_female,Total — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,100.0,percent,total_pct_urban_male,Total — pct_urban_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,100.0,percent,total_pct_national,Total — pct_national,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Flat (non-hierarchical) categories sum to ~100.02% nationally (Employed + Unemployed-parent + Student + Homemaker + Has-income-without-work + Other + Not-stated), confirming 'previously employed'/'never previously employed' are sub-splits OF 'Unemployed, seeking work' (0.84+2.37=3.21, matching exactly) rather than additional flat categories — do not double-count them when summing this table."
IRN,Iran,1996,11.55,percent,employed_pct_non_resident_female,Employed — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,24.54,percent,employed_pct_non_resident_male,Employed — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,9.15,percent,employed_pct_rural_female,Employed — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,58.94,percent,employed_pct_rural_male,Employed — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,7.11,percent,employed_pct_urban_female,Employed — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,53.62,percent,employed_pct_urban_male,Employed — pct_urban_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,32.1,percent,employed_pct_national,Employed — pct_national,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,2.05,percent,unemployed_seeking_work_parent_category_pct_non_resident_female,"Unemployed, seeking work (parent category) — pct_non_resident_female","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,4.96,percent,unemployed_seeking_work_parent_category_pct_non_resident_male,"Unemployed, seeking work (parent category) — pct_non_resident_male","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,1.53,percent,unemployed_seeking_work_parent_category_pct_rural_female,"Unemployed, seeking work (parent category) — pct_rural_female","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,5.57,percent,unemployed_seeking_work_parent_category_pct_rural_male,"Unemployed, seeking work (parent category) — pct_rural_male","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,1.01,percent,unemployed_seeking_work_parent_category_pct_urban_female,"Unemployed, seeking work (parent category) — pct_urban_female","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,4.9,percent,unemployed_seeking_work_parent_category_pct_urban_male,"Unemployed, seeking work (parent category) — pct_urban_male","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,3.21,percent,unemployed_seeking_work_parent_category_pct_national,"Unemployed, seeking work (parent category) — pct_national","SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,0.04,percent,of_which_previously_employed_pct_non_resident_female,  of which: previously employed — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,0.47,percent,of_which_previously_employed_pct_non_resident_male,  of which: previously employed — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,0.09,percent,of_which_previously_employed_pct_rural_female,  of which: previously employed — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,1.15,percent,of_which_previously_employed_pct_rural_male,  of which: previously employed — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,0.09,percent,of_which_previously_employed_pct_urban_female,  of which: previously employed — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,1.81,percent,of_which_previously_employed_pct_urban_male,  of which: previously employed — pct_urban_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,0.84,percent,of_which_previously_employed_pct_national,  of which: previously employed — pct_national,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,2.01,percent,of_which_never_previously_employed_pct_non_resident_female,  of which: never previously employed — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,4.49,percent,of_which_never_previously_employed_pct_non_resident_male,  of which: never previously employed — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,1.44,percent,of_which_never_previously_employed_pct_rural_female,  of which: never previously employed — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,4.32,percent,of_which_never_previously_employed_pct_rural_male,  of which: never previously employed — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,0.92,percent,of_which_never_previously_employed_pct_urban_female,  of which: never previously employed — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,3.09,percent,of_which_never_previously_employed_pct_urban_male,  of which: never previously employed — pct_urban_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,2.37,percent,of_which_never_previously_employed_pct_national,  of which: never previously employed — pct_national,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,"Sub-category of 'Unemployed, seeking work'."
IRN,Iran,1996,6.31,percent,student_pct_non_resident_female,Student — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,11.8,percent,student_pct_non_resident_male,Student — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,19.67,percent,student_pct_rural_female,Student — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,25.91,percent,student_pct_rural_male,Student — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,30.88,percent,student_pct_urban_female,Student — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,30.87,percent,student_pct_urban_male,Student — pct_urban_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,27.83,percent,student_pct_national,Student — pct_national,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,71.95,percent,homemaker_pct_non_resident_female,Homemaker — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,0.62,percent,homemaker_pct_non_resident_male,Homemaker — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,61.9,percent,homemaker_pct_rural_female,Homemaker — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,0.57,percent,homemaker_pct_rural_male,Homemaker — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,56.26,percent,homemaker_pct_urban_female,Homemaker — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,0.49,percent,homemaker_pct_urban_male,Homemaker — pct_urban_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,29.06,percent,homemaker_pct_national,Homemaker — pct_national,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,0.97,percent,has_income_without_working_pct_non_resident_female,Has income without working — pct_non_resident_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,1.21,percent,has_income_without_working_pct_non_resident_male,Has income without working — pct_non_resident_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,2.15,percent,has_income_without_working_pct_rural_female,Has income without working — pct_rural_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,2.9,percent,has_income_without_working_pct_rural_male,Has income without working — pct_rural_male,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
IRN,Iran,1996,1.3,percent,has_income_without_working_pct_urban_female,Has income without working — pct_urban_female,"SCI, 1375 (1996) Census, Selected Findings, Table D (د, activity/employment status)",1375,
