country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed
ARG,Argentina,1990,502400000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1991,1589400000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1992,1743400000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1993,1946300000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1994,2008700000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1995,2178400000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1996,2128600000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1997,2224200000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1998,2388800000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,1999,2364100000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2000,1926800000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2001,1921900000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2002,2467300000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2003,2739212712.2,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2004,3750294556.73,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2014,51174800000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2015,69223500000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2016,83995500000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2017,102277300000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2018,118094200000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2019,172610126239.96,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2020,227825770697.02,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2021,465183882483.58,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2022,647298159459.51,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2023,1513219191312.4,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ARG,Argentina,2024,3607774543208.07,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1972,61000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1973,87500000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1974,347800000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1975,460800000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1976,520100000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1977,508100000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1978,484200000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1979,162200000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1980,273600000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1981,409600000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1982,483700000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1983,547200000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1984,539400000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1985,553600000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1986,436500000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1987,516700000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1988,698700000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1989,661100000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1990,923300000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1991,1283000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1992,1491000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1993,2369000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1994,4247000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1995,6080000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1996,6748000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1997,7967000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1998,11520000000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,1999,12118700000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2000,17560100000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2001,18394200000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2002,23075358089668.6,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2003,25799981091617.9,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2004,32884808870698.1,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2005,43259346767000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2006,52197017000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2007,53727144520000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2008,70312822713786.3,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
IRN,Iran,2009,86508600000000,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ITA,Italy,1973,943566754.636492,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
ITA,Italy,1974,1207992686.97031,,GC.XPN.GSRV.CN,Goods and services expense (current LCU),wdi,false
