country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed
ARG,Argentina,1976,5.8649075138914215,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1977,8.174252749446214,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1978,11.772465360677195,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1979,13.305175388281956,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1980,6.973002855668618,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1981,3.6419958359558167,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1982,4.451287046092948,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1983,2.7900530108369774,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1984,2.505728001317704,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1985,5.0023692935023485,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1986,4.5401528285763115,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1987,3.546871811921159,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1988,4.785784831335554,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1989,2.890490684597997,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1990,5.6995789584650325,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1991,5.096205533407862,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1992,5.705061072783213,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1993,6.743860565121762,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1994,5.596781886547507,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1995,5.472482854504448,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1996,5.8978951115211595,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1997,5.4756605815694765,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1998,5.699148357739962,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,1999,6.804642133034233,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2000,6.283222046263754,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2001,4.293714060253419,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2002,5.2754317067344205,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2003,5.700137452154176,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2004,5.77837779911896,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2005,7.260297762982133,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2006,7.028972393704935,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2007,8.171534286186462,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2008,6.714258311383275,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2009,9.067499928752435,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2010,7.276971039673736,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2011,5.201951577988213,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2012,5.2182904121989395,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2013,3.460152054621584,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2014,3.9629991933667825,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2015,3.3621442570770217,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2016,5.097196244875395,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2017,6.05038766582561,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2018,7.111112111500858,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2019,5.942201218463153,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2020,7.094054010095152,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2021,5.6049034262494,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2022,4.75930856415363,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2023,2.4575525157541063,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2024,3.5532607420723847,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
ARG,Argentina,2025,4.053670560047851,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1975,3.989306967819837,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1976,2.9134231470933507,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1977,3.0789031901815886,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1978,3.733380529789611,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1979,5.248975744285986,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1980,5.256252843294802,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1981,3.8755336063269854,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1982,4.011441253172065,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1983,4.175869780190239,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1984,3.800790871647701,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1985,4.220301185022249,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1986,4.210830734514232,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1987,3.9633441104297904,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1988,2.856639011866585,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1989,2.5498864417663363,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1990,2.3904733301013876,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1991,2.0183406814160287,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1992,1.6542810506949932,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1993,1.775335057460573,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1994,2.0983878040846076,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1995,1.8100822799855831,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1996,1.779836016635565,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1997,1.7578031283656734,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1998,2.1922756879731597,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,1999,1.9448623390310604,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2000,1.7474738751107797,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2001,1.6150589606153214,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2002,1.6226231764523478,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2003,1.5573208873544861,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2004,1.4267297536421346,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2005,1.224072099957716,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2006,1.419164474552245,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
FRA,France,2007,1.4126915622981018,,FI.RES.TOTL.MO,Total reserves in months of imports,wdi,false
