country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,notes
ESP,Spain,1850,2040375.0,,pib_c_f_millones_pts_1995,PIB c.f. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1850,3.04,,pib_c_f_1995_100,PIB c.f. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1850,2172331.0,,pib_p_m_millones_pts_1995,PIB p.m. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1850,2.98,,pib_p_m_1995_100,PIB p.m. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1851,2071501.0,,pib_c_f_millones_pts_1995,PIB c.f. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1851,3.09,,pib_c_f_1995_100,PIB c.f. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1851,2204135.0,,pib_p_m_millones_pts_1995,PIB p.m. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1851,3.03,,pib_p_m_1995_100,PIB p.m. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1852,2165796.0,,pib_c_f_millones_pts_1995,PIB c.f. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1852,3.23,,pib_c_f_1995_100,PIB c.f. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1852,2311283.0,,pib_p_m_millones_pts_1995,PIB p.m. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1852,3.17,,pib_p_m_1995_100,PIB p.m. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1853,2183484.0,,pib_c_f_millones_pts_1995,PIB c.f. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1853,3.25,,pib_c_f_1995_100,PIB c.f. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1853,2319063.0,,pib_p_m_millones_pts_1995,PIB p.m. (millones pts. 1995),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
ESP,Spain,1853,3.18,,pib_p_m_1995_100,PIB p.m. (1995=100),banco-espana-historical:carreras-tafunell:Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)"
