country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1966,2.2,as labeled in item name,manufacturing_production_of_selected_manufactured_items_passenger_cars_1_000_units,"Manufacturing — Production of selected manufactured items -- Passenger cars (1,000 units)",cia-nis33-iran-economy-1973,1965/66,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1967,2.5,as labeled in item name,manufacturing_production_of_selected_manufactured_items_passenger_cars_1_000_units,"Manufacturing — Production of selected manufactured items -- Passenger cars (1,000 units)",cia-nis33-iran-economy-1973,1966/67,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1968,8.6,as labeled in item name,manufacturing_production_of_selected_manufactured_items_passenger_cars_1_000_units,"Manufacturing — Production of selected manufactured items -- Passenger cars (1,000 units)",cia-nis33-iran-economy-1973,1967/68,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1969,20.3,as labeled in item name,manufacturing_production_of_selected_manufactured_items_passenger_cars_1_000_units,"Manufacturing — Production of selected manufactured items -- Passenger cars (1,000 units)",cia-nis33-iran-economy-1973,1968/69,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1970,28.3,as labeled in item name,manufacturing_production_of_selected_manufactured_items_passenger_cars_1_000_units,"Manufacturing — Production of selected manufactured items -- Passenger cars (1,000 units)",cia-nis33-iran-economy-1973,1969/70,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1971,30.0,as labeled in item name,manufacturing_production_of_selected_manufactured_items_passenger_cars_1_000_units,"Manufacturing — Production of selected manufactured items -- Passenger cars (1,000 units)",cia-nis33-iran-economy-1973,1970/71,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1966,6.3,as labeled in item name,manufacturing_production_of_selected_manufactured_items_commercial_vehicles_1_000_units,"Manufacturing — Production of selected manufactured items -- Commercial vehicles (1,000 units)",cia-nis33-iran-economy-1973,1965/66,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1967,6.4,as labeled in item name,manufacturing_production_of_selected_manufactured_items_commercial_vehicles_1_000_units,"Manufacturing — Production of selected manufactured items -- Commercial vehicles (1,000 units)",cia-nis33-iran-economy-1973,1966/67,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1968,7.5,as labeled in item name,manufacturing_production_of_selected_manufactured_items_commercial_vehicles_1_000_units,"Manufacturing — Production of selected manufactured items -- Commercial vehicles (1,000 units)",cia-nis33-iran-economy-1973,1967/68,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
IRN,Iran,1969,9.4,as labeled in item name,manufacturing_production_of_selected_manufactured_items_commercial_vehicles_1_000_units,"Manufacturing — Production of selected manufactured items -- Commercial vehicles (1,000 units)",cia-nis33-iran-economy-1973,1968/69,"Figure 24. Refrigerator cells for 1965/66-1967/68 printed ""na"" (data not available). Paper and caustic soda operations began in 1971 per source note. [cite: NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.30 (printed p.22)]"
