country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1974,0.5,percent,macro_national_accounts_oecd_average_economic_growth_rate_forecast_1974,"Macro / National Accounts — OECD average economic growth rate forecast, 1974",frus-iran-1973-76-oil-boom-era,1974 (OECD forecast),"Several countries' 1974 growth rate likely to be zero or negative. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 66 (July 15 1974), PDF p.253]"
IRN,Iran,1974,about 12,percent/year,macro_national_accounts_japan_s_average_growth_rate_over_the_prior_decade,Macro / National Accounts — Japan's average growth rate over the prior decade,frus-iran-1973-76-oil-boom-era,last 10 years (as of 1974),"Cited by Amouzegar as context for whether industrialized countries can absorb a lower growth rate. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 80 (Sept 26 1974), PDF p.286]"
IRN,Iran,1974,500,USD,macro_national_accounts_iran_s_per_capita_income_base_cited_by_amouzegar,"Macro / National Accounts — Iran's per-capita income base, cited by Amouzegar",frus-iran-1973-76-oil-boom-era,Sept 1974,"Growing at 12% would add only $60 per capita, per Amouzegar's inequality argument. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 80 (Sept 26 1974), PDF p.286]"
IRN,Iran,1983,190,billion USD,macro_national_accounts_iran_s_targeted_gnp_by_1983,Macro / National Accounts — Iran's targeted GNP by 1983,frus-iran-1973-76-oil-boom-era,1983 (target),"In current dollars, per Ansary. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 88 (Nov 2 1974), PDF p.303]"
IRN,Iran,1983,4000,USD,macro_national_accounts_iran_s_targeted_per_capita_income_by_1983,Macro / National Accounts — Iran's targeted per capita income by 1983,frus-iran-1973-76-oil-boom-era,1983 (target),"Per Ansary. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 88 (Nov 2 1974), PDF p.303]"
IRN,Iran,1983,193,billion USD,macro_national_accounts_iran_s_targeted_gnp_by_1983_per_minister_ansari,"Macro / National Accounts — Iran's targeted GNP by 1983, per Minister Ansari",frus-iran-1973-76-oil-boom-era,1983 (target),"Slightly different figure from the $190bn cited in Document 88 -- both preserved as printed. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 109 (March 4 1975), PDF p.367]"
IRN,Iran,1974,12,percent/year,macro_national_accounts_iran_s_average_annual_real_gnp_growth_rate_since_the_mid_1960s,Macro / National Accounts — Iran's average annual real GNP growth rate since the mid-1960s,frus-iran-1973-76-oil-boom-era,since mid-1960s to 1974,"GNP reached about $40 billion in 1974. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 121 (May 9 1975), PDF p.398]"
IRN,Iran,1974,about 40,billion USD,macro_national_accounts_iran_s_gnp_level,Macro / National Accounts — Iran's GNP level,frus-iran-1973-76-oil-boom-era,,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 121 (May 9 1975), PDF p.398]"
IRQ,Iraq,1973,35,percent,macro_national_accounts_oil_share_of_iraq_s_gnp,Macro / National Accounts — Oil share of Iraq's GNP,frus-iran-1973-76-oil-boom-era,as of 1973,"[cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 208 (March 31 1973), PDF p.651]"
IRQ,Iraq,1976,80,percent,macro_national_accounts_oil_share_of_iraq_s_gdp_this_source_s_figure,Macro / National Accounts — Oil share of Iraq's GDP (this source's figure),frus-iran-1973-76-oil-boom-era,as of mid-1970s,"Higher than the 35%-of-GNP figure cited in Document 208 (1973) -- reflects the post-1973 oil price surge and nationalization; both preserved as printed for their respective dates. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 317 (undated, c.1976), PDF p.925]"
IRQ,Iraq,1975,"exceeds 900, more than double the 1973 level",USD,macro_national_accounts_iraq_s_average_per_capita_income,Macro / National Accounts — Iraq's average per capita income,frus-iran-1973-76-oil-boom-era,1974-1975 vs 1973,"Population approximately 11 million. [cite: FRUS, 1969-1976, Volume XXVII, ""Iran; Iraq, 1973-1976"", Document 317 (undated, c.1976), PDF p.928]"
