country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1963,4500,count,health_corps_medical_groups_trained,health-corps — medical groups trained,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1966,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1963,10000000,cases,health_corps_cases_treated,health-corps — cases treated,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1966,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1964,80,percent_increase,reconstruction_development_corps_agricultural_production_change_tonnage,reconstruction-development-corps — agricultural production change tonnage,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1964-1970,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1964,67,percent_increase,reconstruction_development_corps_agricultural_production_change_value,reconstruction-development-corps — agricultural production change value,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1964-1970,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1963,66.7,percent,literacy_corps_population_illiteracy_rate_baseline,literacy-corps — population illiteracy rate baseline,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,,"[source: Wikipedia White Revolution article (approx 2/3 illiterate), citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1963,26,percent,literacy_corps_national_literacy_rate,literacy-corps — national literacy rate,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article -- start-of-period figure, uncited in source article text, unverified]"
IRN,Iran,1978,42,percent,literacy_corps_national_literacy_rate,literacy-corps — national literacy rate,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,,"[source: Wikipedia White Revolution article -- end-of-period figure, uncited in source article text, unverified]"
IRN,Iran,1978,25,percent,education_general_public_school_enrollment_share_of_population,education-general — public school enrollment share of population,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1978,185000,persons,education_general_university_students_domestic,education-general — university students domestic,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1978,100000,persons,education_general_students_abroad_total,education-general — students abroad total,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1978,50000,persons,education_general_students_abroad_in_us,education-general — students abroad in us,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,,"[source: Wikipedia White Revolution article, citing Encyclopedia.com 'White Revolution (1961-1963)']"
IRN,Iran,1963,13300,persons,education_general_kindergarten_enrollment_start,education-general — kindergarten enrollment start,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,221990,persons,education_general_kindergarten_enrollment_end,education-general — kindergarten enrollment end,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,1640000,persons,education_general_elementary_enrollment_start,education-general — elementary enrollment start,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,4080000,persons,education_general_elementary_enrollment_end,education-general — elementary enrollment end,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,370000,persons,education_general_secondary_enrollment_start,education-general — secondary enrollment start,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,741000,persons,education_general_secondary_enrollment_end,education-general — secondary enrollment end,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,24885,persons,education_general_college_enrollment_start,education-general — college enrollment start,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,145210,persons,education_general_college_enrollment_end,education-general — college enrollment end,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1978,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,1500000,families,land_reform_families_receiving_land_early_estimate,land-reform — families receiving land early estimate,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1979,"[source: Wikipedia White Revolution article, uncited in source article text, unverified]"
IRN,Iran,1963,2500000,families,land_reform_families_receiving_land_long_run_estimate,land-reform — families receiving land long run estimate,iran-white-revolution-corps:wikipedia-white-revolution-corps-stats,1963-1979,"[source: Wikipedia White Revolution article, citing Britannica 'White Revolution (Iran)']"
