country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label
SUN,USSR (Soviet Union),1916,58.4,million head,1916_in_current_ussr_borders_cattle_million_head,1916 (in current USSR borders) — cattle_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in current USSR borders)
SUN,USSR (Soviet Union),1916,28.8,million head,1916_in_current_ussr_borders_of_which_cows_million_head,1916 (in current USSR borders) — of_which_cows_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in current USSR borders)
SUN,USSR (Soviet Union),1916,23.0,million head,1916_in_current_ussr_borders_pigs_million_head,1916 (in current USSR borders) — pigs_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in current USSR borders)
SUN,USSR (Soviet Union),1916,96.3,million head,1916_in_current_ussr_borders_sheep_and_goats_million_head,1916 (in current USSR borders) — sheep_and_goats_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in current USSR borders)
SUN,USSR (Soviet Union),1916,51.7,million head,1916_in_ussr_borders_before_17_sep_1939_cattle_million_head,1916 (in USSR borders before 17 Sep 1939) — cattle_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1916,24.9,million head,1916_in_ussr_borders_before_17_sep_1939_of_which_cows_million_head,1916 (in USSR borders before 17 Sep 1939) — of_which_cows_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1916,17.3,million head,1916_in_ussr_borders_before_17_sep_1939_pigs_million_head,1916 (in USSR borders before 17 Sep 1939) — pigs_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1916,88.7,million head,1916_in_ussr_borders_before_17_sep_1939_sheep_and_goats_million_head,1916 (in USSR borders before 17 Sep 1939) — sheep_and_goats_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1916 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1928,66.8,million head,1928_in_current_ussr_borders_cattle_million_head,1928 (in current USSR borders) — cattle_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in current USSR borders)
SUN,USSR (Soviet Union),1928,33.2,million head,1928_in_current_ussr_borders_of_which_cows_million_head,1928 (in current USSR borders) — of_which_cows_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in current USSR borders)
SUN,USSR (Soviet Union),1928,27.7,million head,1928_in_current_ussr_borders_pigs_million_head,1928 (in current USSR borders) — pigs_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in current USSR borders)
SUN,USSR (Soviet Union),1928,114.6,million head,1928_in_current_ussr_borders_sheep_and_goats_million_head,1928 (in current USSR borders) — sheep_and_goats_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in current USSR borders)
SUN,USSR (Soviet Union),1928,60.1,million head,1928_in_ussr_borders_before_17_sep_1939_cattle_million_head,1928 (in USSR borders before 17 Sep 1939) — cattle_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1928,29.3,million head,1928_in_ussr_borders_before_17_sep_1939_of_which_cows_million_head,1928 (in USSR borders before 17 Sep 1939) — of_which_cows_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1928,22.0,million head,1928_in_ussr_borders_before_17_sep_1939_pigs_million_head,1928 (in USSR borders before 17 Sep 1939) — pigs_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1928,107.0,million head,1928_in_ussr_borders_before_17_sep_1939_sheep_and_goats_million_head,1928 (in USSR borders before 17 Sep 1939) — sheep_and_goats_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1928 (in USSR borders before 17 Sep 1939)
SUN,USSR (Soviet Union),1930,50.6,million head,1930_cattle_million_head,1930 — cattle_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1930
SUN,USSR (Soviet Union),1930,28.5,million head,1930_of_which_cows_million_head,1930 — of_which_cows_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1930
SUN,USSR (Soviet Union),1930,14.2,million head,1930_pigs_million_head,1930 — pigs_million_head,ussr-russia-historical:narodnoe-khozyaistvo-yearbooks,1930
