country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,original_period_label,notes
IRN,Iran,1960,,,opec_founded,OPEC founded,Wikipedia - OPEC,1960-09-14,"Iran was one of five founding members of OPEC (with Iraq, Kuwait, Saudi Arabia, Venezuela), formed in Baghdad on 14 September 1960 to negotiate collectively with foreign oil companies over posted prices."
IRN,Iran,1973,,,nationalization_announced,Nationalization announced,Wikipedia - Petroleum industry in Iran,1973-03-16,"The Shah announced that the foreign oil consortium had handed over operation of the Iranian oil industry; on 20 March 1973 production and refining facilities were placed under control of the National Iranian Oil Company (NIOC), ending the 1954 Consortium Agreement's direct operating role."
IRN,Iran,1974,6.0+,million barrels/day,historical_production_peak_pahlavi_era,Historical production peak (Pahlavi era),Wikipedia - Petroleum industry in Iran / EBSCO Research Starters,1974,"Iran reached its historical oil-production peak of more than 6 million b/d in 1974, under the Shah, prior to the 1979 revolution."
IRN,Iran,1982,17.5 (overall ceiling); 18 (initial ceiling proposal),million barrels/day (OPEC-wide),first_formal_opec_quota_system_introduced,First formal OPEC quota system introduced,Wikipedia - 1980-1989 world oil market chronology / OPEC (Wikipedia),1982-03,"OPEC's first attempt to control production and stabilize prices amid a 1980-86 demand contraction: members initially agreed a ~18 million b/d overall ceiling (March 1982, against then-production of ~17.4M b/d) which was subsequently tightened; individual country quotas were assigned for the first time. An overall 17.5 million b/d ceiling with individual quotas is also cited for this period. Iran-specific quota figure not confirmed in accessible sources this round (flagged gap below)."
IRN,Iran,1983,17.5,million barrels/day (OPEC-wide),overall_ceiling_cut,Overall ceiling cut,Wikipedia - Chronology of world oil market events,1983-10,"OPEC agreed to limit overall output to 17.5 Mbbl/d and cut the reference price by $5 to $29/barrel; Saudi Arabia formally adopted the 'swing producer' role, absorbing production swings so other members (incl. Iran) could hold their assigned quotas."
IRN,Iran,1986,,,quota_system_suspended_price_war,Quota system suspended (price war),Wikipedia - OPEC / oilempire.us OPEC quota wars summary (secondary),1986,"Amid a global oil glut and Saudi Arabia's abandonment of the swing-producer role, OPEC's country-quota system collapsed / was suspended, triggering the 1986 oil price crash (prices fell below $10/barrel at the trough)."
IRN,Iran,1990,22.5,million barrels/day (OPEC-wide),post_quota_restoration_overall_ceiling,Post-quota-restoration overall ceiling,MERIP - 'OPEC Since the Gulf War' (1992),1990-07,"OPEC restored an overall ceiling of 22.5 million b/d in July 1990, with Saudi Arabia's share set at ~25% (~5.6 million b/d) and the UAE's quota raised to 1.5 million b/d; reference price target $21/barrel. This is shortly before the Aug 1990 Iraqi invasion of Kuwait disrupted the agreement."
IRN,Iran,1992,22.982,million barrels/day (OPEC-wide),post_gulf_crisis_quota_compromise,Post-Gulf-crisis quota compromise,MERIP - 'OPEC Since the Gulf War' (1992),1992-02,"Following the 1990-91 Gulf crisis (Kuwaiti production knocked out by the Iraqi invasion/war), OPEC's February 1992 meeting set a new overall ceiling of 22.982 million b/d. Saudi Arabia sought a permanent 35% market share; Iran was among members that resisted formalizing this as a permanent allocation, agreeing only to a temporary Saudi quota at that level."
IRN,Iran,1993,,,extraordinary_session_revises_country_allocations,Extraordinary session revises country allocations,Oil & Gas Journal - 'OPEC's challenge: Rethinking its quota system',1993-09,"OPEC convened an extraordinary session in September 1993 to revise individual country quotas to better match then-current production capacity. Qatar, Venezuela, Saudi Arabia, and Iran all received substantial quota increases in this revision."
IRN,Iran,1998,,,iraq_excluded_from_opec_quota_agreements,Iraq excluded from OPEC quota agreements,Oil & Gas Journal - 'OPEC's challenge: Rethinking its quota system',1998-2016,"Iraq remained an OPEC member throughout but its production was excluded from the collective quota agreements from 1998 to 2016 due to war/sanctions-related political difficulties, meaning Iran's relative quota share within active agreements was calculated without Iraq as a constraint for this stretch."
